group,learner_seed,timestep,policy_hash,log_std_bid,log_std_ask,action_std_bid,action_std_ask,n_eval_seeds,det_mean_objective,det_std_objective,det_se_objective,det_mean_raw_pnl,det_loss_rate,det_mean_quoted_spread,det_median_quoted_spread,det_mean_fills,det_mean_abs_inventory,det_mean_signed_inventory,det_terminal_abs_inventory,det_terminal_signed_inventory,det_running_penalty,det_terminal_penalty,det_frac_near_bound,stoch_mean_objective,stoch_std_objective,stoch_se_objective,stoch_mean_raw_pnl,stoch_loss_rate,stoch_mean_quoted_spread,stoch_median_quoted_spread,stoch_mean_fills,stoch_mean_abs_inventory,stoch_mean_signed_inventory,stoch_terminal_abs_inventory,stoch_terminal_signed_inventory,stoch_running_penalty,stoch_terminal_penalty,stoch_frac_near_bound
A,4,64000,23395b975e175e0f882510b869165abab0e4ffeddd4131881fc92791d88c14bb,-0.0714320912957191,-0.0827160403132438,0.9310595393180848,0.9206124544143676,50,28.083666903299264,22.027323917856304,3.1151340227417643,28.175150778849314,0.1,3.122754418351217,3.1233305548880264,17.98,2.064953905894332,0.4519086392594504,3.22,2.06,0.0755038755500485,0.01598,0.0,14.797830138377678,37.17586834493122,5.257461720639835,14.975338571038588,0.34,3.1337101325640537,3.121187964222739,61.86,3.147669447024691,0.1929702559096108,4.34,2.58,0.1518484326609059,0.02566,0.5412866300601035
A,4,80000,73f484d484fd940f6b278c25569ea15b39214d74ff2dd2e30dd4bbb0415ca227,-0.0860474407672882,-0.0927054658532142,0.9175506830215454,0.9114619493484496,50,28.58361961643173,28.13608771860416,3.979043684376908,28.733107572544583,0.14,3.1730634867182284,3.168644967768473,20.74,2.682092512935254,0.6549951407339372,4.26,2.26,0.1233479561128607,0.02614,0.0,10.637575309811307,54.22913601698393,7.669157963099395,11.01259909505436,0.38,3.154315844978448,3.147610856442287,65.1,4.398718153182128,1.1509797156375194,6.54,4.38,0.3124437852430561,0.06258,0.5295637970048545
A,4,96000,8f966e80c7e60b7a61bcca7a2288d1a03f9c989000520d5463b45314ee176fa7,-0.0684356689453125,-0.1143701523542404,0.933853566646576,0.8919277191162109,50,27.83622080430209,26.950451849043112,3.8113694516999823,27.974435891754293,0.14,3.1334435911214795,3.138019393384067,21.8,2.579881542218339,0.2084144101819275,3.88,1.6,0.1152950874521989,0.02292,0.0,14.556410403086126,61.70755735019743,8.726766450556477,14.9391110597847,0.32,3.114813027059624,3.1174511883736598,66.52,4.225528794072136,1.1091691561981245,6.8,4.24,0.3153006566985679,0.0674,0.5262346534012794
A,4,112000,2ab46fcda385a9b93fb9afd567d48d7d3dd94c549e9c54f596f1274c50efd0dd,-0.0806629508733749,-0.1119032278656959,0.9225045442581176,0.8941307663917542,50,34.13191386434098,31.172638146750817,4.408476764208391,34.33614119764491,0.14,2.8838667770212543,2.8811234271768456,25.72,3.0319315548156327,-1.577891683677063,4.2,-1.96,0.1725873333039294,0.03164,0.0,16.57446112964933,51.824124592120256,7.3290379856289505,17.026144160855715,0.38,2.953199221338274,2.961790865817157,71.96,4.512931580856261,-2.2846194482949804,6.44,-2.88,0.3851230312063837,0.06656,0.5187709092942339
A,4,128000,b96107a0fc64e28496c36b996c5e2930b269809bfbf5b4d20960a2bd4876f795,-0.0834820121526718,-0.1155684813857078,0.919907569885254,0.8908595442771912,50,33.178652879143286,59.99445650468216,8.484497405612425,33.88012369420649,0.26,2.5163010355334587,2.516206284834709,29.4,5.816900209127429,-5.60950502880495,9.56,-9.44,0.5739108150632025,0.12756,0.0,-1.2962488316347405,118.49462953615588,16.757671215840716,0.4970231619813233,0.38,2.676388023760256,2.6786957910374585,81.0,9.712504351989445,-9.276741729160362,15.32,-15.04,1.4878719936160636,0.3054,0.5268531409260122
A,4,144000,40318dc262af7a9f8d0690affb658ff79c33ef93d4e1ef853f6e6e146587adcf,-0.0771137699484825,-0.1196718886494636,0.925784468650818,0.8872115015983582,50,34.39909436195121,126.5735167493816,17.900198402423356,36.70537347170878,0.32,2.3425589670112426,2.3445389845930458,42.58,11.09604408537532,-11.039743367436618,19.22,-19.18,1.870619109757574,0.4356600000000001,0.0,6.100401032768006,137.9708532587773,19.5120251890751,9.291485480318848,0.52,2.538448697976074,2.546412368235335,90.1,13.129606269119314,-12.9363818306052,21.94,-21.86,2.608944447550837,0.5821400000000001,0.5389563973839606
A,4,160000,df746faaf547db4263731be7367fe2e2252d739ffe6c0838e8b43937360edc34,-0.0885774195194244,-0.1199238076806068,0.9152323007583618,0.8869879841804504,50,25.892179630904185,104.42653585071623,14.768142327172315,27.677973942966165,0.3,2.262793936412705,2.2527730453902466,34.02,9.393619832560567,-9.307542725926863,17.06,-16.98,1.4282143120619848,0.35758,0.0,8.114611377262575,153.72283893859074,21.739692367344997,11.296286447708018,0.4,2.4776414341047,2.4785441223500806,79.44,13.110694986673115,-12.991747854294228,23.24,-23.24,2.563875070445448,0.6178,0.5347692966894306
A,4,176000,66303408d66d756c866be9d058fa1b24c77173cdee878bc50a382904cb612dfe,-0.0916534215211868,-0.1233930587768554,0.9124212861061096,0.8839161992073059,50,27.14545810488748,70.06179042789444,9.90823342272698,28.061263113424605,0.28,2.450122424337761,2.4456929071477225,28.3,6.454103609361518,-6.169064983687662,11.38,-11.02,0.7351850085371251,0.18062,0.0,13.86775447323364,128.23929622821765,18.13577519551263,16.25860006844896,0.44,2.601303230540468,2.5978537240764297,76.7,11.039326401285026,-10.471808082489495,18.1,-18.06,1.9547455952153197,0.4361,0.5247794664795361
A,4,192000,96fa5f543037a898d0cfcc22db413f902c3d052bc19245b756eb217c5dd44c68,-0.097875602543354,-0.1249963566660881,0.9067617058753968,0.8825001120567322,50,22.779345081824776,95.92423339411364,13.565735182619765,24.270870783839527,0.3,2.28005388935385,2.261476900421917,30.34,8.14187756701844,-8.011654854576346,15.18,-15.06,1.1850657020147477,0.30646,0.0,8.814952065212529,165.64523551937535,23.42577386139861,12.227799834460576,0.46,2.481715031726276,2.4709095570685395,77.16,13.186551689050791,-12.902535292894862,23.72,-23.68,2.7467277692480523,0.6661199999999999,0.5396450678912506
A,4,200000,cbbd64ba142b4104ddd7cb6a6370ed48d878050ac29183aaae4ad9ffda8a3fc5,-0.1064105406403541,-0.1301527023315429,0.8990554809570312,0.8779613375663757,50,29.01160669938557,65.66541753909804,9.286492406268456,29.81903426722026,0.28,2.5014751528016506,2.497010100487147,27.46,5.861697567451428,-5.402594981242906,10.7,-10.14,0.6399675678346839,0.16746,0.0,11.533464216150689,107.3908995746324,15.187366665389217,13.169214484813676,0.42,2.6544149366935543,2.634330764366572,74.42,9.050992870390331,-8.436087700711074,15.86,-15.46,1.3232502686629886,0.3125,0.5096452151975498
B,0,16000,bb5614cf354e6a75bf109a9530f43bffeecf337ea26462d323d0972b95eced77,-1.5197045803070068,-1.49713134765625,0.2187765091657638,0.2237711548805236,50,34.1812831555812,43.3628398008581,6.132431614938536,34.52664413355988,0.2,3.1314449261145136,3.133038284689073,29.72,3.985207860983304,1.6428472993810408,6.32,3.4,0.2843609779786895,0.061,0.0,32.272932418956685,37.054301396334445,5.240269557895648,32.57626909112133,0.22,3.1330463893954947,3.1402054597107654,34.28,3.836354872643287,1.3236990095920655,6.04,2.32,0.2483766721646512,0.05496,0.0
B,0,32000,891395395ac2bda9c8423fed627f2a6e463d14339ee0a30993ea606c5ac05b1a,-1.527744174003601,-1.4965347051620483,0.2170246839523315,0.2239046990871429,50,32.03364658699459,41.21039932960163,5.828030564273372,32.34468570059873,0.18,3.1210785649228594,3.1175160549890752,29.32,3.795082519656383,1.3918548832667874,6.04,3.0,0.2545191136041368,0.05652,0.0,35.60674820516314,36.364997065809895,5.142787204612616,35.84997296246973,0.18,3.1177114678867675,3.117187512114782,33.12,3.410189828560428,0.7017651372931566,5.44,2.24,0.1969047573065853,0.04632,0.0
B,0,48000,70a4c8cd8f65cc190f78be417ce5f2561b3ccabb457df8a845b0e61fb58d789d,-1.5397799015045166,-1.5189659595489502,0.2144283056259155,0.2189381718635559,50,33.68328534607082,40.8418059722846,5.775903591781535,34.03147286383748,0.18,3.1375881490911484,3.147010103517305,28.86,4.007085031597127,2.0281594898238025,6.38,3.54,0.2876075177666637,0.0605799999999999,0.0,34.71151672426056,41.910265360844186,5.927006567596118,35.054742772526424,0.2,3.1457113286338427,3.1506551029550893,33.24,4.018203316552164,2.211305620395974,6.52,3.88,0.282146048265851,0.0610799999999999,0.0
B,0,64000,422c364b81f05d7a79544cca1dac0d4eb59494b35a96babf51d2fab0b1599179,-1.5306669473648071,-1.522390604019165,0.2163912951946258,0.2181896567344665,50,32.67665603218221,42.46176305654048,6.005000119683238,33.033610466618605,0.18,3.1209367127741903,3.135812078599014,29.3,4.11287206719472,1.6361009205183532,6.7,2.94,0.2931744344363984,0.06378,0.0,35.986163314104395,40.07256947369752,5.667117122884111,36.26339842934383,0.12,3.1209261187321973,3.1299106910713035,33.2,3.550527991399595,1.378766735705513,5.88,2.72,0.2269551152394431,0.05028,0.0
B,0,80000,4314cc18231fa40f5f92424843a4078bcfa26a82145d805b68378fc17455b0cf,-1.554903507232666,-1.5396387577056885,0.2112097591161728,0.214458554983139,50,32.84794623845302,42.92864145942889,6.0710266966176265,33.186964149040485,0.2,3.09917176044089,3.1000896416435886,30.48,4.03282390247549,1.1709727225256463,6.48,2.52,0.277617910587474,0.0614,0.0,36.536512563006816,38.60213342734945,5.45916606294934,36.85984516555894,0.22,3.101577369371252,3.1060120551577253,34.1,3.754638897415488,0.9886860943840206,6.14,2.3,0.2632726025521265,0.06006,0.0
B,0,96000,509b3f38ce213e52e6b351aee177520db749e6c2e396bfb6452739c5e4ab0ab0,-1.572380542755127,-1.5447689294815063,0.207550510764122,0.2133611738681793,50,32.67314141698916,42.15570519937309,5.961717002435542,33.014822593155024,0.18,3.040555868569304,3.0434952758037745,30.2,4.024361248589933,0.1211444679613769,6.28,1.2,0.2832411761658712,0.05844,0.0,35.10460546459015,41.33678332336792,5.845903960078489,35.44011353248535,0.18,3.03651674688679,3.046122434486378,34.64,4.054179701716307,-0.2563841137165726,6.2,0.84,0.2781880678951991,0.05732,0.0
B,0,112000,343fbda1776277ba48998e8d6babdb5d522a0bc4acaa45ba679e34f91203173c,-1.5822426080703735,-1.557856559753418,0.2055137008428573,0.2105869799852371,50,32.70729496749546,44.59637504193046,6.306879841697506,33.06314385416222,0.2,3.0000372411525285,3.00022360471872,30.74,4.097727610772879,-0.3899199414867834,6.5,0.06,0.2953888866667572,0.0604599999999999,0.0,34.92681494974796,38.70101017163385,5.473149346226369,35.22299008031613,0.2,2.9979111082914387,2.986812425932205,35.06,3.769173151051559,-0.6735937010613147,5.9,-0.38,0.2448751305681725,0.0513,0.0
B,0,128000,39a8252ee988898fc7222ebc61fb327d553a2d0675f05f93a7876ba98fbcd126,-1.5805976390838623,-1.553413987159729,0.2058520317077636,0.2115245908498764,50,31.76678084981117,47.084560020664966,6.658762335959441,32.15185372778815,0.22,2.964746661026497,2.968158955764697,31.44,4.270009644955224,-1.1188772723447726,6.92,-0.96,0.3188328779769838,0.06624,0.0,32.696816212615765,47.27066466613792,6.6850815073242895,33.0652570406917,0.2,2.953318138739452,2.948093358976844,35.7,4.20503039653399,-1.7550429333265436,6.54,-1.78,0.3033008280759324,0.06514,0.0
B,0,144000,7aadf7e0e8e62d7929933db53a2388203336dbd221e9f521564ac730501b26eb,-1.5760058164596558,-1.5713167190551758,0.2067994475364685,0.2077714204788208,50,32.55687271184505,47.11673282200358,6.663312257158701,32.971971812782215,0.26,2.9160857010486683,2.9108306703102773,32.82,4.446760010582457,-2.1017850229675457,6.94,-2.3,0.3464791009371655,0.06862,0.0,35.94643278283556,51.713581853385584,7.313404881594907,36.40006406499724,0.2,2.907911364690867,2.906596347689722,37.52,4.602610378332781,-2.529558857541998,6.96,-3.2,0.3795512821616837,0.07408,6.993006993006993e-05
B,0,160000,ea31af7aff800a886e6f896d010c525307201344681eed085b035327647792f1,-1.599703669548035,-1.5753161907196045,0.2019563466310501,0.2069421112537384,50,31.956830927794964,44.138986001854654,6.242195263321904,32.31483563612736,0.22,2.947305804681167,2.9404414864746458,31.74,4.150207016289886,-1.574639380157414,6.54,-1.18,0.2977447083323997,0.06026,0.0,35.27507681414241,48.41722902952169,6.84723019460739,35.70489635331263,0.16,2.9309430085434407,2.92088559791224,35.94,4.5797963279414775,-2.5770932040147003,6.58,-2.46,0.3615595391702145,0.06826,0.0
B,0,176000,e92dd74884e24fc14b14308842496c2d92a407655b5bbe2a88d08bbbf3238310,-1.6180353164672852,-1.5947633981704712,0.1982878893613815,0.2029565423727035,50,31.21687951159925,45.89318329989872,6.49027622431912,31.576871374565503,0.22,2.9138870423993124,2.9070708863308363,31.2,4.084013409259074,-1.6526941387361893,6.56,-1.84,0.2974318629662546,0.06256,0.0,34.69315117500275,47.68482825040464,6.743653083115395,35.16529288470465,0.16,2.900690193830247,2.903806721824216,35.0,4.646373614026445,-2.5870873632984983,7.24,-3.32,0.3943817097019051,0.07776,0.000140963706181
B,0,192000,e16383c5fe55ee1b6bd61fff9c9204c906fe9b4955a5759c6ea6752961a63f86,-1.630481839179993,-1.5911080837249756,0.1958351731300354,0.2036997824907302,50,31.921115474328097,48.71850151655703,6.889836558320915,32.31488082580887,0.22,2.9082363227899077,2.907374224755137,31.12,4.234462386893763,-1.628570202847611,7.04,-2.04,0.3219253514807753,0.07184,0.0,33.92692147060904,50.85869216730911,7.192505222756684,34.445920281375145,0.18,2.897840332963665,2.8800183866913107,35.46,4.835913927490854,-2.326911923606896,7.98,-3.18,0.4217388107661153,0.0972599999999999,0.0
B,0,200000,88548d110acf8f289edd5acde717af151b767cc5ca5f1164ab1d9905a4c3f3fc,-1.6494739055633545,-1.602046251296997,0.1921509802341461,0.201483815908432,50,32.68968390888013,46.1306663910839,6.523861405157957,33.09208695927489,0.22,2.984433820853881,2.9851838702350424,31.56,4.331664910201424,-0.7419082825039096,7.12,-0.36,0.3308430503947586,0.07156,0.0,37.50819712544432,43.90674854050869,6.209351926569248,37.85765504227175,0.18,2.986008251632195,2.98001126605488,34.42,3.951368548408868,-1.0366092712083144,6.58,-1.02,0.2854379168274407,0.06402,0.0
B,1,16000,8a0880b0b85a408b1f2d5ac1cb0746266bb8ba610883b7955a894ac99e299cd5,-1.5110477209091189,-1.5374157428741455,0.2206786274909973,0.2149358540773391,50,31.86309432683942,35.93922988412977,5.082574632338076,32.079829103656074,0.16,3.0331598911253463,3.032411141930724,28.38,3.323556924914079,0.3579992924245755,4.74,1.1,0.1829947768166588,0.03374,0.0,30.90629389051576,36.65971598556632,5.184466753953364,31.126972380883394,0.22,3.0365418456562283,3.043079820545299,33.24,3.2597085918694604,0.1208673903143231,4.92,0.4,0.1810384903676335,0.03964,0.0
B,1,32000,1315c3836e16cdd8538a5ad2e564adae3881d22f3aa263c60642c05b9b6f2b37,-1.5264781713485718,-1.5262658596038818,0.217299610376358,0.2173457443714141,50,31.73182908753293,36.92735471664884,5.222316586284686,31.96987640727988,0.16,3.037425089523782,3.0392072424061816,28.28,3.464234866122621,0.3686718169001921,5.16,1.16,0.1993673197469485,0.03868,0.0,36.29111435089008,35.198868754399186,4.97787175726619,36.50396990608752,0.12,3.039359120436346,3.038217748000208,32.24,3.2821442761304924,0.020448032308286,4.96,0.76,0.1753755551974388,0.03748,0.0
B,1,48000,e0bc78a84459c674dcb0c5d6bb41203533d1e2d8f152973794b6991fb5c76053,-1.5456632375717163,-1.5511876344680786,0.2131704539060592,0.2119960635900497,50,32.78725667936906,36.29353616839406,5.132681107582133,33.04081956362454,0.16,3.047098321520362,3.0453780364168805,28.06,3.5243532112176554,0.994577577630578,5.26,1.42,0.2122228842554765,0.04134,0.0,34.53319510267821,37.662354869843575,5.326261304784117,34.793936497546056,0.18,3.053784403520761,3.050758996701116,32.48,3.4575627636959005,1.173216220247336,5.4,1.76,0.2157813948678515,0.04496,0.0
B,1,64000,a401a21a4fc556002f5dc7e33b6cbb72ae3173332c319b0067b19c9559f43985,-1.5369223356246948,-1.559043288230896,0.2150419205427169,0.210337221622467,50,33.538162654448215,41.31685606366292,5.843085819984915,33.82932697279048,0.16,2.9996731537866514,3.0002081069932363,29.28,3.81114123775867,0.1980866749362602,5.8,0.16,0.2425243183422624,0.04864,0.0,36.3135496096392,37.27495347070322,5.271474473509457,36.559919264821865,0.12,2.999693386062991,3.0060578602017527,33.62,3.33032230200817,-0.1456878001248963,5.18,-0.34,0.2022696551826643,0.0441,0.0001449960598896
B,1,80000,2d733a8538c55883a7582b41540b1c7b85cece007a8fab5d1e4eb5a1e5016444,-1.551543354988098,-1.573150873184204,0.2119206339120865,0.207390695810318,50,34.43530909859443,36.56088868026364,5.17049046240418,34.67232098520171,0.14,3.0132811999349878,3.0130335474358967,30.06,3.495477902806312,0.2030380240034502,5.1,0.42,0.1998318866072755,0.03718,0.0,36.482957698982624,33.46665687257117,4.73290000364769,36.72091797796854,0.1,3.0173595185065154,3.015719366747752,33.38,3.3383443508048685,0.108932812778606,4.86,0.3,0.1987802789859192,0.03918,0.0
B,1,96000,7929ce340ceb065d0a1bb7a7f773e823035a1e7a08e6d7dbde38bb64302ff4bd,-1.56673264503479,-1.577182412147522,0.2087260484695434,0.2065562605857849,50,31.86225899629586,36.82713609722935,5.208143533206152,32.10044982726756,0.14,2.9754265955163106,2.975909042364361,29.24,3.4550054484056085,-0.5448412962766542,4.88,-0.24,0.203390830971702,0.0348,0.0,35.483095603281285,33.97793974623482,4.805206321062111,35.69463754850765,0.14,2.9767761230797705,2.9751923460394245,33.5,3.2982364655817604,-0.8688083551807664,4.02,-0.62,0.1837219452263571,0.02782,0.0
B,1,112000,e6b00daccc7f2992e5d6792faf5cef3a6b5dc6a6e3d2a633442b5cbdc154f7f8,-1.5763282775878906,-1.5897111892700195,0.206732764840126,0.2039844989776611,50,32.381524100010544,40.23517161353085,5.69011253802643,32.656418741127915,0.2,2.9276733618829254,2.927646609439744,29.94,3.6174686185784175,-1.1674250487297049,5.34,-1.5,0.2328746411173656,0.04202,0.0,33.89670581056766,36.26697717169694,5.128925098248923,34.15174404986222,0.22,2.9294531930510077,2.936854392335392,34.04,3.565041480452797,-1.4487697941777498,5.24,-1.88,0.215478239294565,0.03956,0.0
B,1,128000,4ced010bcefd7a8398e7ec4a6e03d256621c133fe7db1838a09efe3fc414568c,-1.5729259252548218,-1.5846140384674072,0.2074373364448547,0.2050269097089767,50,30.306463931097404,44.848056261852825,6.342472941158388,30.633547427751363,0.24,2.883442545206868,2.8824584038560657,31.02,3.9868578744115024,-2.1824793673278986,5.98,-2.9,0.2759434966539572,0.05114,0.0,31.798343912270585,47.0817006201442,6.658357955659768,32.11724415065949,0.16,2.88174804075176,2.885399845739405,34.84,3.916563813530233,-2.478079880693928,5.48,-3.2,0.2699802383889082,0.0489199999999999,0.0
B,1,144000,e812715ffe05e33882651400d6c51d7628837a7766775266338d408cba901e12,-1.567146897315979,-1.6075578927993774,0.2086396068334579,0.2003763616085052,50,30.47753295071763,54.04786184499704,7.643521923846214,30.935493652289395,0.26,2.82497147008044,2.8204527880033146,32.84,4.692374126256464,-3.346586870349213,6.68,-4.68,0.3874807015717696,0.07048,0.0,35.11013551728237,54.46820153892077,7.702966933441284,35.61335895421555,0.22,2.820764286244972,2.8157971121783296,37.0,4.877739764710641,-3.586669552873069,7.4,-5.52,0.4235834369331705,0.07964,6.993006993006993e-05
B,1,160000,8aa428e0976cb1a2903ec21aad21252d88489609a2f006cf2b30f2ec7ff131d3,-1.5935099124908447,-1.6061341762542725,0.203211098909378,0.2006618380546569,50,30.414353344929847,51.527319666573966,7.287063430520281,30.860858309869062,0.26,2.81554505475231,2.812260166186067,31.78,4.670484941520154,-3.2385622265803544,6.98,-4.54,0.3764849649392182,0.07002,0.0,36.14215066752045,54.23474295338724,7.669950903649888,36.66964793063805,0.2,2.812622327856107,2.814951497820827,35.78,5.004514487311599,-3.8415199404974856,7.14,-5.34,0.4441972631176088,0.0833,0.0
B,1,176000,0e0ee68feaa8688dda13afea38d786302b20881d9db488c5c949b373331a5dd4,-1.6055474281311035,-1.6220725774765017,0.2007796168327331,0.1974889636039734,50,30.701212296976976,51.24377107795373,7.246963604558431,31.140050129994524,0.22,2.823981822862271,2.8170079450262837,31.56,4.594711631765638,-2.7430635446342286,7.2,-4.2,0.3668778330175478,0.07196,0.0,38.00130542956325,51.51031578950608,7.284658719164048,38.53799539655181,0.24,2.8170252239333995,2.814693573066555,35.16,4.922523684720168,-3.696666948474725,7.48,-5.68,0.4506899669885531,0.086,0.000140963706181
B,1,192000,236c8c6ff18eda1ae69487e07dd742132c7c6841b91a4791b0d9dcf41e79fc53,-1.6155458688735962,-1.6185868978500366,0.1987821161746978,0.1981785595417022,50,31.68061663864801,58.277746883588,8.241718002731652,32.202218984137666,0.26,2.8029747316169007,2.7956910905118124,32.34,4.946723110501841,-2.9137121695377077,7.98,-4.78,0.4320623454896611,0.08954,0.0,34.0662267809694,60.05709615887661,8.49335599046284,34.65145542026209,0.18,2.7985213613886293,2.785270855093163,36.34,5.2666165741322,-3.39200868824036,8.46,-5.66,0.4797686392926884,0.1054599999999999,0.0
B,1,200000,14c04b2de5078cb5952eeb4f7b8c9de19796f51a4054a2036335f4272a3e0ad3,-1.6284507513046265,-1.6307868957519531,0.1962333619594574,0.1957754492759704,50,32.6706489341723,54.87397352990077,7.760351758728789,33.134376740379246,0.22,2.851789454783801,2.8499801154510385,32.68,4.661342446154009,-2.474300684189824,7.4,-3.88,0.3854878062069611,0.07824,0.0,35.645408132671704,50.91803075708691,7.20089696660027,36.09382496526151,0.22,2.856491991714321,2.8517025173915584,36.18,4.596213276456136,-2.646577332977877,7.42,-4.38,0.3707168325898083,0.0777,0.0
B,2,16000,4d23b053a76220817a97dcb07023179ea54e7fa4e7c8366468f2acec3be2f4a4,-1.5111418962478638,-1.4964438676834106,0.2206578552722931,0.2239250540733337,50,32.950677366616404,32.732143581853144,4.629024137900017,33.158440858265294,0.14,3.0589061364776517,3.0583712891407995,28.32,3.1149451993711272,1.0206499850893231,4.68,1.68,0.1730034916488926,0.03476,0.0,31.693342426457903,30.807758617259267,4.356875006284464,31.86849972010216,0.16,3.064754424620615,3.069185790186279,33.04,2.9365717114386403,0.6589462867994557,4.2,0.92,0.1451972936442499,0.02996,0.0
B,2,32000,473447b3b3282119365cf9b5f5b3119a8b0011891ce5aa6ed8e0b82463ad16ea,-1.5215022563934326,-1.4878103733062744,0.2183835804462433,0.2258666753768921,50,32.36048908677865,33.15626779083136,4.689004358746792,32.56097710098529,0.14,3.0389852649999067,3.04247987492796,27.72,3.070179123207775,0.8902423038291392,4.6,1.48,0.1672880142066374,0.0332,0.0,36.09782469027786,33.814029105016566,4.7820258558793,36.26755645356615,0.1,3.0486773733527257,3.0531366128135837,32.14,2.9340241779869167,0.1712770510873557,4.26,0.62,0.1405517632882889,0.02918,0.0
B,2,48000,1a329906963aaa80548a44dbab387b2ef8300244727b2f9297cbc386a3401201,-1.5406006574630735,-1.5088082551956177,0.2142523825168609,0.2211733907461166,50,33.6605640674034,35.735508700674735,5.053764106279595,33.877954827297984,0.12,3.030694226708465,3.0306132557539662,28.14,3.230006269124,1.060757435376336,4.78,1.18,0.1821307598945734,0.03526,0.0,35.46964259913461,31.48301621735375,4.452370851899377,35.66083115119557,0.12,3.0372176434239053,3.037975078254445,32.54,2.932828353264963,0.9719418535160428,4.38,1.02,0.1594885520609682,0.0317,0.0
B,2,64000,3004e8d440dbeef44485efe836dc5e660a1118891fdfe63ad53fcef45c93a804,-1.5287121534347534,-1.5187891721725464,0.2168146967887878,0.2189768701791763,50,33.94186265369157,37.33069438994654,5.27935742990676,34.174986521873464,0.12,2.998105083751176,2.996163239325184,28.72,3.361328259026253,0.407690163642237,5.24,0.16,0.1918838681818971,0.04124,0.0,36.20161881561058,32.56880254824956,4.605924227398594,36.4016956093886,0.12,3.001632887154785,2.997012407967002,33.16,3.0735885980754887,0.0112402751282584,4.8,-0.32,0.1649967937780217,0.03508,0.0001449960598896
B,2,80000,d73a0b61fc554b8314bbc3a2931ac4ce8a67ab70d660df09fe506e138929273d,-1.5414525270462036,-1.5265840291976929,0.2140699177980423,0.2172766029834747,50,34.162676858203575,33.95338000101113,4.801733048583736,34.36416304453653,0.12,2.998782218645786,3.011177592244544,29.72,3.149542134312416,0.2959834069171216,4.6,0.04,0.1688461863329582,0.03264,0.0,35.69989755153048,30.86806073504442,4.365403013565623,35.88992791719841,0.1,3.0035214378680157,3.0003116502423945,33.8,3.009657554980661,0.17889926596808,4.2,0.04,0.159110365667927,0.03092,6.944444444444444e-05
B,2,96000,5b9c5646544c9a4a875dfac35489dec799864bc1570a4c17fb4e90089fe6efc6,-1.5547101497650146,-1.521104335784912,0.2112506031990051,0.2184704840183258,50,33.06427389161603,32.8824419596082,4.650279538322405,33.25874463250713,0.12,2.970787057907471,2.975809666448706,29.56,3.1686636038336258,-0.3597070308671906,4.32,-0.44,0.1655107408911021,0.02896,0.0,34.81233245889914,30.871051952804187,4.36582603563801,34.97465427669275,0.12,2.9770341435654397,2.980124687620717,33.84,2.842063452634315,-0.7375678836974761,3.4,-0.76,0.1396018177936127,0.02272,0.0
B,2,112000,8f327e7429150299b2e43436b5fa2edfc825c9e6f5bab2784f376047e1071b96,-1.5636155605316162,-1.532809138298035,0.2093776911497116,0.215928241610527,50,35.41590964330157,35.73012280759745,5.053002425976056,35.62127545412877,0.16,2.9519366599603707,2.959751173067799,30.38,3.222912029882554,-0.5085991317652645,4.54,-0.86,0.173905810827203,0.03146,0.0,36.23084655937711,31.097768112795578,4.397888542464908,36.41667702927629,0.14,2.955371431901224,2.962776052390482,34.52,3.049007789892191,-0.6767248152859773,4.24,-1.12,0.1569104698991892,0.02892,0.0
B,2,128000,42e158bf59eedb8b4daa39cfb61661fccca64a01bc06713485d2aacd556b88b2,-1.5543270111083984,-1.524888515472412,0.2113315761089325,0.2176453173160553,50,36.55837553328355,41.20953350689149,5.827908118451443,36.82230099467494,0.14,2.895535217374128,2.8967386273349103,31.7,3.5088987527431823,-1.3866744376318731,5.38,-2.38,0.2202254613913877,0.0437,0.0,34.4340894317599,44.40957351402673,6.280462116274159,34.708605569127684,0.18,2.898764116263413,2.8954777389085624,36.2,3.5778512973102954,-2.066546318810194,5.04,-3.2,0.2309961373677829,0.04352,0.0
B,2,144000,94aec402342c7aa80136c3b5281232beade36f1fefdcbb05ce7ed27ca1a915ae,-1.552983641624451,-1.533779859542847,0.2116156369447708,0.2157187312841415,50,34.72672838391509,44.78020413253905,6.332877201007244,35.0375614092209,0.2,2.878652688762693,2.8789260933524745,33.12,3.8614596920768975,-2.0390949642843568,5.8,-3.08,0.2608730253058178,0.04996,0.0,41.13685854177256,44.3462206674309,6.271502670787082,41.49773282352135,0.12,2.877985932194496,2.8706913956643416,37.9,4.032039937977151,-2.5466290717737587,6.1,-4.34,0.3008542817487897,0.06002,0.0002865043573363
B,2,160000,f479afaa18179eb9af0a23d233793ce668eb7386a7fd7d9a704971003a52a2ba,-1.5814087390899658,-1.535415768623352,0.2056851238012313,0.2153661251068115,50,34.58889107008337,45.2007628932717,6.392353191327538,34.90844788840359,0.2,2.865106477536446,2.862545167211189,33.16,3.859922714985117,-2.19460265500435,5.76,-3.28,0.2682368183202217,0.05132,0.0,41.27813582043539,49.81363211512608,7.044711412827527,41.70013872284391,0.16,2.8687944869372157,2.867383241673232,38.12,4.323222477537721,-2.9134493976735443,6.08,-4.08,0.3554429024085114,0.06656,0.0
