architecture,learner_seed,timestep,path,policy_hash,source
hamilton_ppo,3,128000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000128000.zip,f806d59f6bf0cc417b3042b0a42b118f93449bd0a7ed654053522faf549281f5,phase7_reused
hamilton_ppo,3,144000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000144000.zip,6eb5a4a3e4efceb299d0a18c4c948e966327a29d225e482ba01764c3e1ce27db,phase7_reused
hamilton_ppo,3,160000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000160000.zip,52e66385d4d7d77604a4e9229ea1258d008696c21224292c4980176a2f56bd1f,phase7_reused
hamilton_ppo,3,176000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000176000.zip,0fab31f88c5772af1279b80897058f0b05d62e59a23719478b5e74e5d9983ca7,phase7_reused
hamilton_ppo,3,192000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000192000.zip,723aa5c05c905280653232f9c5cbf0b2a7c8ec9820f84612e3479db392770dd1,phase7_reused
hamilton_ppo,3,200000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000200000.zip,11c2f52b0699c6077e038d7a8e5e05d6fe965ad9ae621259e5333a435bb9d276,phase7_reused
hamilton_ppo,3,300000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000300000.zip,392f2eebd8e1365dc72995eebe493898b52815b76b819c1fc30afe3c1eb79f90,phase7_reused
hamilton_ppo,3,400000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000400000.zip,0bb23cba55569f427384d0554c2eeaa8e345b718842da3401b90c3a845cd5ffc,phase7_reused
hamilton_ppo,3,500000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000500000.zip,8356f5225139d93bcfefb33714bec1b560baafb9d798894e92d4c487216e9998,phase7_reused
hamilton_ppo,3,600000,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\models\phase7_groupB_1m_convergence\groupB_seed3\ppo_hamilton_ppo_groupB_seed3_t000600000.zip,d3ae3fc14363fb44c912f95c3c801212009ebfce8c63b13a471dac6be9afb454,phase7_reused
