evaluation_seed,full_objective,raw_pnl,fills,buy_side_fills,sell_side_fills,total_arrivals,buy_side_arrivals,sell_side_arrivals,fill_to_arrival_ratio,mean_quoted_spread,mean_bid_depth,mean_ask_depth,spread_revenue,spread_revenue_per_fill,adverse_selection_loss,carry_jump_pnl,diffusion_pnl,decomposition_residual,running_penalty,terminal_penalty,mean_abs_inventory,terminal_abs_inventory,mean_signed_inventory,terminal_signed_inventory,max_abs_inventory,mean_bid_action,mean_ask_action,action_std_bid,action_std_ask,near_bound_rate,episode_duration,n_decision_events,reward_reconciliation_error,path_seed
290121,12.362535878682422,12.435777398814452,61,29,32,269,136,133,0.22676579925650558,2.029735918959643,1.0270295014168296,1.0027064175428135,54.703976586732225,0.8967865014218398,16.925136640340988,-25.359808229046386,0.016745681469965447,-3.6415315207705135e-13,0.06424152013202983,0.009000000000000001,2.0592592592592593,3.0,1.6296296296296295,3.0,7.0,-0.33095013217423425,-0.34679520383826723,0.15079438611605042,0.15141940483686786,0.0,1.0,270,1.7763568394002505e-15,290121
290122,25.58575832213715,25.900622365109825,57,32,25,275,140,135,0.20727272727272728,2.133761225352905,1.0487668628533566,1.0849943624995486,55.81166451465806,0.9791520090290888,21.41743433911404,-8.581885272688254,0.08827746225488962,-8.348877145181177e-13,0.265864042972677,0.049,3.536231884057971,7.0,-3.217391304347826,-7.0,10.0,-0.3167895079897045,-0.29318940320546405,0.13471947231563683,0.13109552964043383,0.0,1.0,276,0.0,290122
290123,-20.825874252042457,-20.54586940824629,66,37,29,275,155,120,0.24,2.1584772467161626,1.093436190712804,1.0650410560033587,67.09268799281725,1.0165558786790492,19.41144346989096,-68.1840528753891,-0.043061055783854614,3.730349362740526e-13,0.21600484379616802,0.064,3.898550724637681,8.0,0.0,-8.0,10.0,-0.28769004409017584,-0.30618781956599334,0.12321968803180122,0.13128905592434473,0.0,1.0,276,7.105427357601002e-15,290123
290124,8.517548029491882,8.834317547610453,54,32,22,275,139,136,0.19636363636363635,2.2372634658075907,1.0997873511738738,1.137476114633717,56.28641917942007,1.0423410959151864,20.046107068407277,-27.31524887592959,-0.09074568747308455,3.304023721284466e-13,0.216769518118571,0.1,3.9782608695652173,10.0,-3.1739130434782608,-10.0,10.0,-0.28355263317728924,-0.25900060017673876,0.09169127796560218,0.1087859897704458,0.0,1.0,276,1.4210854715202004e-14,290124
290125,80.77687401769305,80.84624976550937,75,37,38,280,139,141,0.26785714285714285,2.190638053024072,1.1079110195449207,1.0827270334791514,78.96543830254659,1.0528725107006212,28.486596856038478,30.379636033491046,-0.012227714489861152,8.526512829121202e-14,0.06837574781631955,0.001,2.0,1.0,1.701067615658363,1.0,6.0,-0.27826053665775236,-0.29466643592878994,0.11681530515326577,0.11787681163901906,0.0,1.0,281,4.263256414560601e-14,290125
290126,85.4353037198702,85.61669257882602,57,26,31,291,147,144,0.1958762886597938,2.229057937869094,1.1399100218827112,1.0891479159863828,59.64734004751806,1.046444562237159,20.00252497424654,45.98605430172355,-0.014176796169181749,1.4210854715202004e-13,0.15638885895580357,0.025,3.6678082191780823,5.0,3.414383561643836,5.0,7.0,-0.25741505144518484,-0.29048360516603045,0.10119232336943507,0.10573718676690985,0.0,1.0,292,4.263256414560601e-14,290126
290127,47.38230611439247,47.60690483587888,72,34,38,284,140,144,0.2535211267605634,2.0464809177800793,1.0623476943285797,0.9841332234514998,66.25837765290252,0.9202552451792018,24.896752352280274,6.250865305253332,-0.005585769996707064,0.0,0.20859872148641134,0.016,3.9087719298245616,4.0,3.8947368421052633,4.0,8.0,-0.3079423877356833,-0.3588945573960306,0.15879893049261046,0.1392664651097433,0.0,1.0,285,1.4210854715202004e-14,290127
290128,39.0354245112141,39.12336768395778,53,25,28,275,142,133,0.19272727272727272,2.0821611515035974,1.0615277403935093,1.0206334111100879,49.95853494040475,0.9426138668000897,13.939697685521052,3.1662484846242798,-0.0617180555501803,-2.1316282072803006e-14,0.07894317274367546,0.009000000000000001,2.1884057971014492,3.0,2.0434782608695654,3.0,6.0,-0.3084765399398067,-0.33511681226319395,0.14419316008026417,0.14101255720578834,0.0,1.0,276,3.552713678800501e-14,290128
290129,20.2093175705721,20.23423622773842,35,18,17,269,134,135,0.13011152416356878,2.294294763396883,1.1362932949130895,1.1580014684837932,38.702899455636896,1.1057971273039113,19.518018739345333,1.0798996642469896,-0.030544152799881423,-2.5224267119483557e-13,0.023918657166320648,0.001,1.2148148148148148,1.0,-0.8222222222222222,-1.0,3.0,-0.2597711382933712,-0.2456295283024401,0.06732903089642213,0.07257307361737712,0.0,1.0,270,3.552713678800501e-15,290129
290130,35.891654058484335,35.921670025110416,67,34,33,278,142,136,0.24100719424460432,2.061009422322409,1.0219416709228244,1.0390677513995845,65.1084318587354,0.9717676396826179,14.006834169540873,-15.162365729247329,-0.017561934836691263,-9.237055564881302e-14,0.029015966626084334,0.001,1.3333333333333333,1.0,-0.8817204301075269,-1.0,4.0,-0.33426455723684323,-0.3231079138653112,0.14301518170605731,0.15060847163884938,0.0,1.0,279,0.0,290130
290131,38.9544992218282,39.006899145008205,57,28,29,284,134,150,0.2007042253521127,2.177553020526123,1.1006833746485825,1.0768696458775409,57.51954861356069,1.009114887957205,16.68026079688908,-1.8710321480413894,0.038643476378022734,-3.552713678800501e-14,0.051399923180004234,0.001,1.7614035087719297,1.0,0.8070175438596491,1.0,6.0,-0.2829689261012069,-0.29848218259941317,0.12143301159543905,0.12110404931952307,0.0,1.0,285,7.105427357601002e-15,290131
290132,-28.785071352875047,-28.312441684038617,57,33,24,236,125,111,0.24152542372881355,2.01102080426197,0.9623406884066924,1.0486801158552777,53.297389030875344,0.9350419128223745,10.164886672991543,-71.3942498703842,-0.05069417153747533,-7.425171588693047e-13,0.3916296688364309,0.081,5.966244725738397,9.0,-5.924050632911392,-9.0,11.0,-0.37309112397099503,-0.31684601860358497,0.1474140776291644,0.1581825416377938,0.0,1.0,237,1.7763568394002505e-14,290132
290133,50.97231169337208,51.147373092195835,57,31,26,280,136,144,0.20357142857142857,2.1665534812066953,1.0535832410273818,1.1129702401793138,58.65656706457506,1.0290625800802642,19.467384688812285,11.981634504167973,-0.023443787734829937,-7.815970093361102e-14,0.15006139882375671,0.025,3.1387900355871885,5.0,-3.1387900355871885,-5.0,8.0,-0.3136519182940961,-0.27496474925138054,0.12156923082763295,0.12697720611723662,0.0,1.0,281,2.842170943040401e-14,290133
290134,34.422017322880954,34.71219928626044,67,38,29,294,154,140,0.22789115646258504,2.2581662608912567,1.1366350882822343,1.1215311726090222,73.4072182391299,1.0956301229720882,28.651341589278484,-10.047128906115207,0.003451542524328403,-9.947598300641403e-14,0.20918196337948872,0.081,3.5152542372881355,9.0,-0.5322033898305085,-9.0,9.0,-0.25954847983211554,-0.26938780068012713,0.09453522516708462,0.09152708623399496,0.0,1.0,295,7.105427357601002e-15,290134
290135,137.81879257772724,138.1451875819135,81,43,38,309,152,157,0.2621359223300971,1.806100252224499,0.8586889695168414,0.9474112827076578,68.16907050252294,0.8415934629941104,10.398418713093584,80.40420124043183,-0.029665447948199003,4.831690603168681e-13,0.30139500418624127,0.025,5.180645161290323,5.0,-5.180645161290323,-5.0,10.0,-0.4406141783014694,-0.3828167617407737,0.1673704570148779,0.15720590976082074,0.0,1.0,310,8.526512829121202e-14,290135
290136,-22.699841730947917,-22.082142764277705,74,43,31,276,136,140,0.26811594202898553,1.7531095933527203,0.83611289822626,0.9169966951264603,58.79066340168742,0.7944684243471273,8.41444210382556,-72.449010059228,-0.009354002911094604,-4.689582056016661e-13,0.4736989666702123,0.14400000000000002,5.88086642599278,12.0,-5.8014440433212995,-12.0,12.0,-0.45532117307830017,-0.40263009307458947,0.15312466033964872,0.1668157699508434,0.0,1.0,277,3.552713678800501e-15,290136
290137,44.298342018468475,44.41533230572247,76,37,39,279,134,145,0.2724014336917563,1.8215595057749112,0.906444089311027,0.9151154164638842,59.98265496434671,0.7892454600571935,10.48892706908143,-5.079037157278585,0.0006415677362225124,-4.476419235288631e-13,0.11299028725400184,0.004,2.842857142857143,2.0,0.05714285714285714,2.0,7.0,-0.4095045007876039,-0.4038556364877081,0.1495376820025511,0.17686338506673768,0.0,1.0,280,4.973799150320701e-14,290137
290138,26.63766645038168,26.680216800354685,52,25,27,258,112,146,0.20155038759689922,2.04574911146783,1.0255362768556244,1.020212834612205,46.72113227065646,0.8984833128972396,11.720832711117138,-8.329631106942326,0.00954834775754113,1.4921397450962104e-13,0.03855034997300586,0.004,1.4401544401544402,2.0,0.6833976833976834,2.0,5.0,-0.3319228809549953,-0.3353907933415663,0.14449881236223786,0.1530501489292726,0.0,1.0,259,1.0658141036401503e-14,290138
290139,37.28954549667841,37.361656840177716,71,37,34,295,159,136,0.24067796610169492,1.9572490518621657,0.9846513266541314,0.9725977252080344,64.01266041707424,0.9015867664376654,17.4147158602989,-9.254956790815271,0.018669074218001687,-3.623767952376511e-13,0.0631113434993096,0.009000000000000001,1.9594594594594594,3.0,0.6351351351351351,-3.0,7.0,-0.3585570433530914,-0.3664092622457432,0.1618035220996427,0.15634451427161122,0.0,1.0,296,7.105427357601002e-15,290139
290140,58.83379142904652,58.975014379495235,64,34,30,268,137,131,0.23880597014925373,2.236999925494784,1.0986269250541258,1.1383730004406578,68.89215521409658,1.076439925220259,23.79479156921344,13.906040697783922,-0.028389963171989385,1.7053025658242404e-13,0.1252229504487128,0.016,3.1486988847583643,4.0,-2.6951672862453533,-4.0,8.0,-0.28430858316798346,-0.2584163313414623,0.09647822236889222,0.10259578625467261,0.0,1.0,269,1.4210854715202004e-14,290140
290141,62.22826791940578,62.275764108412545,91,47,44,310,153,157,0.29354838709677417,1.871937126294184,0.92266158683385,0.949275539460334,80.26423057240802,0.8820245117847035,22.721700339863578,4.714828542147086,0.018405333721025274,-2.1316282072803006e-14,0.03849618900676486,0.009000000000000001,1.6109324758842443,3.0,-1.347266881028939,-3.0,5.0,-0.3989397462609415,-0.38160230710996645,0.1664485541174077,0.15723261158932839,0.0,1.0,311,2.842170943040401e-14,290141
290142,53.86866516822087,54.256308685746376,56,24,32,288,138,150,0.19444444444444445,2.16630780745679,1.1180768912922452,1.0482309161645453,58.5107348684286,1.0448345512219392,21.29790375592878,17.112394440536733,-0.06891686728984699,-3.268496584496461e-13,0.3236435175255006,0.064,4.698961937716263,8.0,4.698961937716263,8.0,10.0,-0.27163806365235427,-0.3171386460240215,0.1275282031347681,0.11966687545708118,0.0,1.0,289,7.105427357601002e-15,290142
290143,45.604024362217096,45.897652467818375,89,46,43,274,128,146,0.3248175182481752,1.6749163509592655,0.8085846053533035,0.8663317456059622,68.5644175659877,0.7703867142245808,10.247501095921379,-12.349157364164562,-0.07010663808315883,-2.2026824808563106e-13,0.2846281056012802,0.009000000000000001,4.210909090909091,3.0,-4.0218181818181815,-3.0,10.0,-0.4732542516147123,-0.4356353550785783,0.14760273185380055,0.15906620517223416,0.0,1.0,275,1.4210854715202004e-14,290143
290144,62.207649057147286,62.2811975278363,54,25,29,266,124,142,0.20300751879699247,2.17433817953677,1.0883059253723801,1.0860322541643896,55.080960497762476,1.0200177869956013,20.539480575514418,27.743462016048966,-0.003744410461053199,3.268496584496461e-13,0.05754847068901405,0.016,1.857677902621723,4.0,0.704119850187266,4.0,6.0,-0.29103211298224413,-0.29251327727118404,0.11863542945573255,0.1257192315803683,0.0,1.0,267,7.105427357601002e-15,290144
290145,11.919176588258644,12.001777403157234,64,31,33,298,145,153,0.21476510067114093,2.139335254202723,1.0865653708936434,1.052769883309079,64.18941724399545,1.002959644437429,22.8253154545941,-29.35467723779695,-0.007647148447489333,3.268496584496461e-13,0.07860081489859032,0.004,2.3411371237458196,2.0,1.7993311036789297,2.0,6.0,-0.2921659827905956,-0.31418177344740567,0.13549821804651707,0.12652382783317143,0.0,1.0,299,1.5987211554602254e-14,290145
290146,91.66431628597398,91.79846176228199,83,39,44,280,135,145,0.29642857142857143,1.9778814843428993,0.9845872291360628,0.9932942552068366,77.30126061447547,0.9313404893310298,25.731212857750148,40.28069360321398,-0.052279597657417305,1.1368683772161603e-13,0.10914547630799926,0.025,2.6156583629893237,5.0,0.3879003558718861,5.0,6.0,-0.35859879915069315,-0.35292667908620523,0.15332075087646313,0.16177811079955445,0.0,1.0,281,1.4210854715202004e-14,290146
290147,73.27793302496642,73.36665245097254,57,30,27,291,143,148,0.1958762886597938,2.0997550716544,1.0594674484452296,1.0402876232091698,55.58380231368476,0.9751544265558729,24.887754080518455,42.70669016985575,-0.036085952049168674,-3.552713678800501e-13,0.07971942600611594,0.009000000000000001,2.2773972602739727,3.0,0.4623287671232877,-3.0,5.0,-0.3098187000761784,-0.32231323847201243,0.1372320043212223,0.1425432065096661,0.0,1.0,292,2.842170943040401e-14,290147
290148,69.3647984085094,69.40391868726311,55,27,28,276,145,131,0.19927536231884058,2.1834965218944826,1.1092146525701243,1.074281869324358,56.19363086034198,1.0217023792789452,17.501053504859627,30.70122185995445,0.010119471826515512,-2.1316282072803006e-13,0.03812027875370454,0.001,1.6425992779783394,1.0,1.5631768953068592,1.0,4.0,-0.27741129571384354,-0.30016796821558095,0.12116771046812973,0.11648673416401906,0.0,1.0,277,1.4210854715202004e-14,290148
290149,-15.379491082632486,-15.133110393344737,65,35,30,271,154,117,0.23985239852398524,1.9759686608176465,0.9735614556647131,1.0024072051529336,54.62108510791598,0.8403243862756304,15.308610816437753,-54.507111984059875,0.06152729923695389,-3.907985046680551e-14,0.22138068928774798,0.025,3.636029411764706,5.0,-2.797794117647059,-5.0,9.0,-0.36578144801667695,-0.3469901232730302,0.16337346460845226,0.15051800219833825,0.0,1.0,272,1.7763568394002505e-15,290149
290150,86.96727594249509,86.98714797132247,115,58,57,328,170,158,0.35060975609756095,1.6804706757164622,0.8369520554299833,0.8435186202864787,87.8467225820547,0.76388454419178,10.250443827029988,9.384510325142497,0.006358891155181956,7.105427357601002e-14,0.01887202882737629,0.001,0.993920972644377,1.0,-0.3434650455927052,-1.0,4.0,-0.4547745110637602,-0.450496776740407,0.1531718728798774,0.15293941503073083,0.0,1.0,329,2.842170943040401e-14,290150
290151,41.3501314919924,41.72588289153089,76,33,43,272,133,139,0.27941176470588236,1.7897996490512935,0.8958254724303417,0.8939741766209518,62.512226138697635,0.822529291298653,15.051741839189605,-5.7077826563180984,-0.026818751659827347,7.744915819785092e-13,0.2757513995384868,0.1,3.7472527472527473,10.0,1.3882783882783882,10.0,11.0,-0.4164219108626935,-0.417627922194277,0.16721396990332354,0.15883170223387671,0.0,1.0,273,3.552713678800501e-14,290151
290152,92.23236027476932,93.68841391270394,64,39,25,273,148,125,0.23443223443223443,2.0162815117472315,0.9341924516674126,1.082089060079819,59.83304103776407,0.9348912662150636,12.806852062675723,46.69743783734707,-0.035212899732990674,1.5205614545266144e-12,1.260053637934619,0.196,9.981751824817518,14.0,-9.967153284671532,-14.0,18.0,-0.39142805980775897,-0.2950820384191877,0.1528632717031955,0.15275361948201477,0.0,1.0,274,1.4210854715202004e-14,290152
290153,78.05014718036978,78.20282430004349,61,29,32,289,136,153,0.21107266435986158,2.263769307063683,1.1517270266795623,1.1120422803841206,68.32384850415824,1.1200630902321023,26.542111278514177,36.402221473048854,0.01886560135043124,1.4210854715202004e-13,0.14367711967370667,0.009000000000000001,3.396551724137931,3.0,2.7344827586206897,3.0,7.0,-0.24971696148134073,-0.2755692609791013,0.08759621915398416,0.0898801473324091,0.0,1.0,290,2.842170943040401e-14,290153
290154,9.191368226749482,9.571921594604646,69,30,39,286,136,150,0.24125874125874125,1.995230989168578,1.0350786162806345,0.9601523728879435,62.96227348707032,0.9124967172039177,17.748609818102192,-35.69432650268374,0.05258442832016956,8.881784197001252e-14,0.29955336785516395,0.081,4.947735191637631,9.0,4.947735191637631,9.0,9.0,-0.3257066029199008,-0.3745166840026789,0.1601836187772997,0.14847843715666376,0.0,1.0,287,2.4868995751603507e-14,290154
290155,-2.6823018394908877,-2.363499977819288,65,27,38,258,117,141,0.25193798449612403,1.9450067037818055,1.000203303245617,0.9448034005361885,57.6170253955351,0.8864157753159246,16.14581626837738,-43.77498732856397,-0.059721776413047496,5.329070518200751e-15,0.1978018616716,0.121,3.61003861003861,11.0,3.5945945945945947,11.0,11.0,-0.34842583692853585,-0.38451564499555835,0.165414716124059,0.15374499319736415,0.0,1.0,259,3.952393967665557e-14,290155
290156,18.00120780749246,18.09405498283357,53,28,25,243,115,128,0.21810699588477367,2.05626527515444,1.0184869105558882,1.0377783645985517,50.924433744944864,0.9608383725461295,13.560622520258324,-19.26142216314011,-0.00833407871281787,-4.618527782440651e-14,0.08384717534110774,0.009000000000000001,2.4795081967213113,3.0,-0.569672131147541,-3.0,6.0,-0.33651513228233026,-0.3239478742244014,0.15420155883410894,0.13946055569008842,0.0,1.0,244,7.105427357601002e-15,290156
290157,42.798396499093116,42.86236592176465,53,24,29,274,141,133,0.19343065693430658,2.274034205145286,1.1392120420198193,1.134822163125467,58.88809846372301,1.111096197428736,27.3496729338848,11.318886142697878,0.005054249228773857,-2.0605739337042905e-13,0.03896942267153723,0.025,1.6218181818181818,5.0,0.3563636363636364,5.0,5.0,-0.25786974464958534,-0.26072949491964653,0.08339162518343513,0.08189561989857763,0.0,1.0,275,2.1316282072803006e-14,290157
290158,72.69197013320675,73.42017007998356,71,38,33,278,136,142,0.25539568345323743,1.791993690972847,0.8379489067254061,0.9540447842474411,58.690891530889175,0.8266322750829461,12.515251699169017,27.213686634277135,0.030843613985762824,4.973799150320701e-13,0.7031999467768045,0.025,7.304659498207886,5.0,-7.261648745519714,-5.0,15.0,-0.45412512053844006,-0.3784954220691366,0.16525212474691456,0.16033457626698003,0.0,1.0,279,5.684341886080802e-14,290158
290159,48.920963626532384,49.15683685080802,62,33,29,262,134,128,0.2366412213740458,2.0311620405100452,0.9861865076472744,1.0449755328627708,56.06046789809294,0.9042010951305313,10.828112503101293,3.8933766687245415,0.031104787092227026,-3.907985046680551e-13,0.21987322427564068,0.016,4.095057034220532,4.0,-3.91254752851711,-4.0,10.0,-0.35755696240202434,-0.31925933853068283,0.14911963597326378,0.1542622894447128,0.0,1.0,263,0.0,290159
290160,21.0621084635576,21.195637917661884,82,44,38,287,154,133,0.2857142857142857,1.7977336933469337,0.9025167663933362,0.8952169269535973,70.2700600426796,0.8569519517399952,20.384138988851934,-28.688438943710402,-0.001844192455343373,-4.263256414560601e-14,0.09752945410428249,0.036000000000000004,2.8090277777777777,6.0,-0.46875,-6.0,6.0,-0.4120629227953118,-0.4168183427764994,0.1544057071557106,0.16888872817175218,0.0,1.0,288,3.552713678800501e-15,290160
290161,-3.982208852215758,-3.8880650408975157,49,23,26,295,151,144,0.16610169491525423,2.2392934434048963,1.1242125556077585,1.1150808877971377,53.753476773340324,1.0970097300681698,20.5406244465273,-37.09445635959375,-0.006461008116898243,1.1102230246251565e-13,0.0851438113182424,0.009000000000000001,2.2635135135135136,3.0,1.2027027027027026,3.0,6.0,-0.26764103591979704,-0.2735897853308867,0.09818152518583431,0.10029487599812768,0.0,1.0,296,2.042810365310288e-14,290161
290162,90.70005792542453,90.76321297582027,47,24,23,294,126,168,0.1598639455782313,2.2886356230860216,1.1281968067332089,1.160438816352813,53.41237497861606,1.1364335101833203,21.518444833299238,58.864449209608225,0.004833620895021503,1.9895196601282805e-13,0.0621550503957379,0.001,2.0271186440677966,1.0,-1.7559322033898306,-1.0,6.0,-0.26504552850234636,-0.24404173820744773,0.06987063677756934,0.07597138308783133,0.0,1.0,295,5.684341886080802e-14,290162
290163,58.918853126228036,59.161803710648655,61,34,27,288,140,148,0.21180555555555555,2.104406297949092,1.0236085074493992,1.0807977904996928,56.93536411089748,0.9333666247688112,13.794826885344316,15.95423222033881,0.0670342647572929,-6.110667527536862e-13,0.19395058442061883,0.049,3.85121107266436,7.0,-3.837370242214533,-7.0,8.0,-0.33317871037825364,-0.29592322529913523,0.14048828982091208,0.13633507163815864,0.0,1.0,289,7.105427357601002e-15,290163
290164,74.88934177560665,74.97499361324435,58,26,32,251,123,128,0.23107569721115537,2.007877265002316,0.9906158043008975,1.017261460701418,54.09706016560083,0.9327079338896694,9.307243080782552,30.206473653807333,-0.021297125381254632,-1.4210854715202004e-14,0.04965183763770397,0.036000000000000004,1.873015873015873,6.0,-1.0873015873015872,6.0,6.0,-0.3546715337589529,-0.33731344144679914,0.14712601055476685,0.1589227186322182,0.0,1.0,252,2.842170943040401e-14,290164
290165,101.30693870639675,101.43553410945816,78,40,38,294,153,141,0.2653061224489796,1.9357611008833138,0.9915863134165572,0.9441747874667566,68.12557448931013,0.8734048011450016,14.776433834299397,48.03070886737426,0.05568458707292926,2.4158453015843406e-13,0.12459540306141248,0.004,2.8372881355932202,2.0,2.7152542372881356,-2.0,9.0,-0.35403930362860114,-0.3849251497765183,0.16094868405259072,0.15996813411250463,0.0,1.0,295,5.684341886080802e-14,290165
290166,60.23656379922077,60.2790441480829,52,24,28,270,125,145,0.1925925925925926,2.174285449601042,1.0875776462120035,1.0867078033890385,50.06810503653691,0.962848173779556,13.224752708815073,23.419476836110288,0.016214984250968525,-1.9184653865522705e-13,0.026480348862135808,0.016,1.3173431734317342,4.0,-0.025830258302583026,4.0,4.0,-0.2915065444132001,-0.29207319632040535,0.12048466429987836,0.12229810511006971,0.0,1.0,271,7.105427357601002e-15,290166
290167,36.845605184918206,36.93422469187914,55,29,26,272,131,141,0.20220588235294118,1.958980826627515,0.9648924697695025,0.9940883568580129,48.72996953056032,0.8859994460101877,9.296289000778899,-2.5375015677441572,0.03804572984167125,2.0605739337042905e-13,0.0796195069609282,0.009000000000000001,2.2637362637362637,3.0,-1.9706959706959708,-3.0,6.0,-0.371428787123657,-0.35240936813844154,0.15999204713356235,0.15747485164618397,0.0,1.0,273,7.105427357601002e-15,290167
290168,79.8279300008857,80.02154414177988,81,42,39,317,156,161,0.2555205047318612,1.9852905626612036,0.9588863355807073,1.0264042270804963,71.81928137833877,0.8866577947943058,17.844376522042992,26.057713199962294,-0.011073914478784084,5.968558980384842e-13,0.18461414089418307,0.009000000000000001,3.69811320754717,3.0,-3.6666666666666665,-3.0,11.0,-0.3753414335273033,-0.33135746196515203,0.16607894093999956,0.14505940409907983,0.0,1.0,318,1.4210854715202004e-14,290168
290169,65.51786692770106,65.63736205832146,51,24,27,235,118,117,0.2170212765957447,2.1849950171173216,1.115020776104373,1.0699742410129487,53.6203703851674,1.0513798114738706,16.69642476038203,28.73043001843038,-0.01701358489450416,2.1316282072803006e-13,0.11049513062039579,0.009000000000000001,2.983050847457627,3.0,2.8728813559322033,3.0,6.0,-0.27362894459558434,-0.3029741370241846,0.11686485428356251,0.12069875267583333,0.0,1.0,236,5.684341886080802e-14,290169
290170,121.42866062094785,122.15277606167899,74,33,41,271,127,144,0.2730627306273063,1.9014098640675656,1.0071140064036703,0.8942958576638954,63.3342903478586,0.8558687884845757,16.898105378265708,75.79107731143452,-0.07448621935052724,2.1174173525650986e-12,0.6601154407311532,0.064,7.6838235294117645,8.0,7.6838235294117645,8.0,14.0,-0.3439239165571146,-0.41741836574145114,0.15994549319729703,0.16356104927286208,0.0,1.0,272,1.4210854715202004e-14,290170
290171,-22.68410352465216,-22.61282847493699,49,25,24,275,154,121,0.1781818181818182,2.3049382781466607,1.1360685523388532,1.1688697258078073,55.608091380556424,1.1348590077664575,21.699499020746288,-56.51357885569546,-0.007841979051399212,-2.7000623958883807e-13,0.07027504971516808,0.001,2.028985507246377,1.0,-1.6594202898550725,-1.0,6.0,-0.2599175449831303,-0.23854949202685302,0.060890089374998804,0.06336519732927215,0.0,1.0,276,2.1316282072803006e-14,290171
290172,72.65921831918715,72.69566223378128,68,34,34,280,122,158,0.24285714285714285,2.1729137623800967,1.0916061194861921,1.0813076428939044,68.46906888891952,1.0068980718958753,17.97542125310862,22.166450838371876,0.03556375959880769,-2.984279490192421e-13,0.03644391459413524,0.0,1.5373665480427046,0.0,0.6476868327402135,0.0,4.0,-0.28888222884298753,-0.29559108617704744,0.12506709268698643,0.11736756465745628,0.0,1.0,281,2.842170943040401e-14,290172
290173,153.4776486658758,154.18324035792534,84,49,35,299,152,147,0.2809364548494983,2.0594236769848004,1.0360758586606762,1.0233478183241242,82.62959972517926,0.9836857110140388,30.498703432216473,102.08711249296766,-0.03476842800382586,-1.3073986337985843e-12,0.5095916920495566,0.196,5.583333333333333,14.0,-1.65,-14.0,14.0,-0.32505695762574305,-0.3333485341511515,0.15889091326281826,0.14126375819232584,0.0,1.0,300,0.0,290173
290174,134.5732447384875,134.7638479100516,52,29,23,281,135,146,0.18505338078291814,2.2502679064338142,1.100531861613665,1.149736044820149,57.24389895082821,1.1008442105928502,27.0978016105167,104.64193481874729,-0.02418424900696886,-2.2737367544323206e-13,0.1546031715641128,0.036000000000000004,3.3120567375886525,6.0,-3.127659574468085,-6.0,9.0,-0.2830676280137082,-0.25101397013400895,0.09581260474258675,0.09308041419029627,0.0,1.0,282,2.842170943040401e-14,290174
290175,71.35155384537953,71.42477366678798,65,30,35,295,149,146,0.22033898305084745,2.145501128123989,1.075309966339137,1.0701911617848519,64.97675070863419,0.999642318594372,20.682293420574826,27.155000509523123,-0.024684130794936594,4.405364961712621e-13,0.048219821408456494,0.025,1.8918918918918919,5.0,0.4594594594594595,5.0,7.0,-0.2994982229250124,-0.3028328257828133,0.12922907435192574,0.12769692659441115,0.0,1.0,296,1.4210854715202004e-14,290175
290176,53.729186338751674,53.908255548983675,59,27,32,246,118,128,0.23983739837398374,1.982869727305918,1.0053046714331928,0.9775650558727252,52.43459331045281,0.8887219205161494,8.875534527431876,10.391432805725035,-0.0422360397623173,1.4210854715202004e-14,0.15406921023200418,0.025,3.331983805668016,5.0,2.522267206477733,5.0,8.0,-0.3451025928475037,-0.3631733357995474,0.15937152006859634,0.15339720859027087,0.0,1.0,247,1.4210854715202004e-14,290176
290177,-47.063391898215826,-46.76017500266016,73,39,34,269,152,117,0.27137546468401486,1.8514886658883623,0.8875621363877685,0.9639265295005938,59.63983964417741,0.816984104714759,8.420921323212669,-97.98212413434588,0.0030308107202283176,7.531752999057062e-13,0.27821689555566487,0.025,4.866666666666666,5.0,-4.866666666666666,-5.0,10.0,-0.4218049927307958,-0.3720580409166098,0.16074559671719213,0.16483170547374906,0.0,1.0,270,7.105427357601002e-15,290177
290178,17.68572965706828,17.797705649161458,41,19,22,254,124,130,0.16141732283464566,2.2185331673384403,1.1030528329775586,1.1154803343608815,43.52178655682247,1.061506989190792,17.068184850686205,-8.685884116959903,0.02998805998503272,6.039613253960852e-14,0.10297599209317781,0.009000000000000001,2.8901960784313725,3.0,0.34901960784313724,3.0,6.0,-0.2814253620851459,-0.2733295691732127,0.10563858395009906,0.11069182611305545,0.0,1.0,255,7.105427357601002e-15,290178
290179,68.8515085019555,69.28424360797152,75,35,40,299,152,147,0.2508361204013378,1.7784809136349577,0.933350557538501,0.8451303560964568,57.51526559718201,0.7668702079624268,8.154770551577968,19.99603756961187,-0.07228900724425842,-1.2789769243681803e-13,0.40773510601601526,0.025,5.736666666666666,5.0,5.736666666666666,5.0,10.0,-0.3919765047695579,-0.44944682478756787,0.15905498292390097,0.16463752395920328,0.0,1.0,300,1.4210854715202004e-14,290179
290180,73.38289239314673,73.60519624523039,67,36,31,294,146,148,0.22789115646258504,1.7314105245216107,0.850754739890275,0.8806557846313359,52.3368723685305,0.7811473487840374,9.826329812417374,31.138983437136083,-0.044329748019348296,5.400124791776761e-13,0.19730385208365644,0.025,3.5661016949152544,5.0,-2.4949152542372883,-5.0,10.0,-0.4457828665189258,-0.42630407841764856,0.15030146230687266,0.1673230405250777,0.0,1.0,295,0.0,290180
