source,policy,learner_seed,checkpoint_transition,n_paths,mean_bid_action,mean_ask_action,action_std_bid,action_std_ask,near_bound_rate_deterministic,stochastic_action_std_bid,stochastic_action_std_ask,near_bound_rate_stochastic,stochastic_full_objective
validation,return_lstm_ppo,0.0,32000.0,50,-0.0017347117514121,-0.0744074160908389,0.003746436635936,0.006163154863251,0.0,0.2196563282555964,0.2222439593308144,7.4906367041198e-05,37.03614356009095
validation,return_lstm_ppo,0.0,48000.0,50,-0.0325334263475371,-0.0680547743294036,0.0053390174769835,0.0067834217775187,0.0,0.218450679419245,0.2210150170848309,0.0,30.76892314652626
validation,return_lstm_ppo,0.0,64000.0,50,-0.045473598365871,-0.0731673605146796,0.0044127984648922,0.010450144694294,0.0,0.2177542163656843,0.2183470261638539,0.0,31.12815499823094
validation,return_lstm_ppo,0.0,80000.0,50,-0.0500797354336336,-0.1031584078761964,0.0114217792553373,0.0149507127484658,0.0,0.2150651363233115,0.2178227173943425,0.000206756728616,32.81099272345478
validation,return_lstm_ppo,0.0,96000.0,50,-0.0597779900383404,-0.0914433244625268,0.0151866952254249,0.0165562999437876,0.0,0.2161895389400004,0.2205310214756765,0.0001384615384615,27.80441562843196
validation,return_lstm_ppo,0.0,112000.0,50,-0.0398511197634028,-0.1249851967664031,0.0175617451392657,0.0158526868672705,0.0,0.21634182544475,0.2203323959775267,7.067137809187201e-05,34.71357818176639
validation,return_lstm_ppo,0.0,128000.0,50,-0.0337933380584435,-0.1301686544537011,0.0134474857789403,0.0196620192397763,0.0,0.2146211991323415,0.218814938666958,0.0001423776046614,33.227606129060646
validation,return_lstm_ppo,0.0,144000.0,50,-0.0386744274642469,-0.1231298392342579,0.0118869164778539,0.0203331226242937,0.0,0.2147600231178386,0.2185477534549461,0.0002100358422939,29.819602499352364
validation,return_lstm_ppo,0.0,160000.0,50,-0.0386140175493614,-0.1425102104252759,0.0146946117577583,0.0267073116667162,0.0,0.2143062163972368,0.2191725844431521,0.0002881338874716,27.31663985468049
validation,return_lstm_ppo,0.0,176000.0,50,-0.0692294071343013,-0.1237947638096399,0.015622360755111,0.0306670724588518,0.0,0.2161256392512094,0.219383131954981,0.0001366250363055,23.96920876488945
validation,return_lstm_ppo,0.0,192000.0,50,-0.0653004520390692,-0.1279397610661316,0.0162487717819497,0.0325987508144456,0.0,0.2126516349585721,0.2157741835548341,7.7220077220076e-05,34.70287154714053
validation,return_lstm_ppo,0.0,200000.0,50,-0.0786241825357375,-0.1425968965183878,0.0141682740006468,0.0228825259967898,0.0,0.2128754991577499,0.2152938350520326,0.000144109709327,31.848200318407734
validation,return_lstm_ppo,0.0,300000.0,50,-0.05455251166196,-0.270679266318207,0.0466138073677951,0.0528768218059769,0.0,0.2095279825131567,0.2105696939953667,0.0008603821449353,34.91679112352122
validation,return_lstm_ppo,0.0,400000.0,50,-0.1619247186390532,-0.0964268345135294,0.0208099141203812,0.0459740145955334,0.0,0.1936097860744787,0.1994261919482818,0.000219649915302,30.08335735111793
validation,return_lstm_ppo,0.0,500000.0,50,-0.1042835692441687,-0.2170606948805271,0.0400961095597715,0.0561931091215164,0.0,0.1853193711173312,0.1972530215699018,0.0002067514818533,30.1908621871396
validation,return_lstm_ppo,0.0,600000.0,50,-0.1688093246686909,-0.3035168037313847,0.0969255855425324,0.0711261930047414,0.0,0.1934050869852387,0.1930345739586349,0.0005615856121044,29.196312826916305
validation,return_lstm_ppo,0.0,700000.0,50,-0.1814885151835681,-0.3660221216759271,0.0966519080283745,0.0687940920110487,0.0,0.1873104120170116,0.1885848167608303,0.0009195155528951,21.23231339891501
validation,return_lstm_ppo,0.0,800000.0,50,-0.1515522236675676,-0.459507374875088,0.096839348795728,0.0662508081561872,0.0,0.1835111404673565,0.1771026260891867,0.0028076953718142,14.785240837203462
validation,return_lstm_ppo,0.0,900000.0,50,-0.1277342879308956,-0.4711735051847072,0.130918980397893,0.0622562626561524,0.0,0.1966353373434048,0.1763402091910673,0.0042570032991294,17.142881240097296
validation,return_lstm_ppo,0.0,1000000.0,50,-0.1020033771020162,-0.4071213331885309,0.1525257600112425,0.0830993622944127,0.0,0.2083543546021582,0.1841289235098063,0.0016164878481141,19.060455003153013
validation,return_lstm_ppo,1.0,16000.0,50,-0.0184977975632355,-0.0067481831428423,0.005179238597332,0.0222039224244622,0.0,0.2246922371854705,0.223157302098743,6.920415224913399e-05,28.208094588368613
validation,return_lstm_ppo,1.0,32000.0,50,-0.0091885128186022,-0.0695967307909076,0.0063039326501207,0.021823265722662,0.0,0.2213252245348607,0.2218436327172423,7.4906367041198e-05,37.69447252295959
validation,return_lstm_ppo,1.0,48000.0,50,-0.0415965090821527,-0.0629344295649673,0.0074903571927338,0.0267803273049354,0.0,0.2213126386151411,0.2215388538840592,0.0,30.684336507312977
validation,return_lstm_ppo,1.0,64000.0,50,-0.0347352882920472,-0.0635413125239929,0.0039515542184846,0.035049161366396,0.0,0.2208269227259532,0.2194843492718632,7.3260073260072e-05,31.613637512613376
validation,return_lstm_ppo,1.0,80000.0,50,-0.0348813660238404,-0.0882928503903056,0.0093844035560458,0.0375566767877112,0.0,0.2194900529730031,0.2199614557402663,0.000206756728616,32.25559106656642
validation,return_lstm_ppo,1.0,96000.0,50,-0.0359190577008592,-0.0712076468188955,0.0143271788408508,0.0381426181528892,0.0,0.2214709833062148,0.2224999204547652,7.6923076923076e-05,25.264268455141654
validation,return_lstm_ppo,1.0,112000.0,50,-0.0225363738185878,-0.1354059026808983,0.0160939760940996,0.0395976325533756,0.0,0.2222216888708899,0.2219758728485103,0.0001373380447585,32.73557922207077
validation,return_lstm_ppo,1.0,128000.0,50,-0.0150094394784296,-0.1145662083171592,0.0106500432237078,0.0450231785140476,0.0,0.2209870212292718,0.221547954269282,0.0002120640158112,33.447523299988646
validation,return_lstm_ppo,1.0,144000.0,50,-0.0436487503140932,-0.1348525942773186,0.0078922403703594,0.0347454017032599,0.0,0.2203359835734193,0.2187870648833489,0.0002108150225962,30.60470949087707
validation,return_lstm_ppo,1.0,160000.0,50,-0.0419591435432556,-0.1683023021351774,0.0113885848251029,0.0475258834688343,0.0,0.2191168983169936,0.2203662264626537,0.0005004144901347,28.591662860745643
validation,return_lstm_ppo,1.0,176000.0,50,-0.0797597130007369,-0.1717834447428476,0.0163051059754059,0.0600692567090469,0.0,0.2222793431524553,0.2231100115006321,0.0003458982766014,23.216137263374616
validation,return_lstm_ppo,1.0,192000.0,50,-0.0676847628940243,-0.1835119654033741,0.0197927964264852,0.0523215277449014,0.0,0.2173901187767385,0.2203772262235048,0.0004327399843452,32.25429523448743
validation,return_lstm_ppo,1.0,200000.0,50,-0.067676451546808,-0.187557800355279,0.0156586691358158,0.0384718163867323,0.0,0.2171014828951951,0.217628819124946,0.000144109709327,31.87925474666796
validation,return_lstm_ppo,1.0,300000.0,50,0.0277638803200955,-0.3305777074294374,0.0063097619673656,0.0488250847835902,0.0,0.2139484775216666,0.2083812064764414,0.0015613464196484,29.18912678754145
validation,return_lstm_ppo,1.0,400000.0,50,-0.0554474755625091,-0.324991248339043,0.0166890052619966,0.0536443131537625,0.0,0.2142370762933128,0.2061950484842312,0.0014957314409628,21.358377066664914
validation,return_lstm_ppo,1.0,500000.0,50,0.0303198358784752,-0.2892217068778488,0.0061653800089676,0.0361408185994223,0.0,0.2124290267597257,0.1905296373118333,0.0002834940245529,21.178346403792315
validation,return_lstm_ppo,1.0,600000.0,50,-0.0535939096566423,-0.3046137647571177,0.0420227599127582,0.0245305986228207,0.0,0.2065009652927475,0.1821813312095096,0.000142413683877,24.8880563317099
validation,return_lstm_ppo,1.0,700000.0,50,-0.0527743203475568,-0.3869293956218824,0.0263319564834592,0.0268263389195327,0.0,0.2048961867322083,0.1806132439503472,0.0007085394618359,23.670941960384067
validation,return_lstm_ppo,1.0,800000.0,50,-0.0740509162848709,-0.3651610581192276,0.0234245070612317,0.0457923747700291,0.0,0.2013788180301816,0.1697301743430039,0.0003528052521429,19.46563265476617
validation,return_lstm_ppo,1.0,900000.0,50,-0.036500506631211,-0.2810412467159618,0.0269200440591485,0.0543745874304517,0.0,0.1947247715370257,0.1739140756046543,0.0002145117294053,30.12209097553793
validation,return_lstm_ppo,1.0,1000000.0,50,-0.0814477114437471,-0.1661659635977739,0.0336214479213217,0.03037752993848,0.0,0.1849170197803852,0.1656942634789556,0.0,24.58108392857689
validation,return_lstm_ppo,2.0,16000.0,50,0.0003158620958114,-0.0302012298499745,0.0090657398456262,0.0046626560390578,0.0,0.2258979454158199,0.2256852155649134,6.920415224913399e-05,26.69985090696516
validation,return_lstm_ppo,2.0,32000.0,50,0.004773616708555,-0.0801404175065409,0.0089834358510913,0.0076661872926891,0.0,0.2220640939748894,0.2243573821512194,7.4906367041198e-05,35.80846050122803
validation,return_lstm_ppo,2.0,48000.0,50,-0.0244102481053092,-0.0751885466217438,0.0065326796203974,0.0086153681566896,0.0,0.220370969008172,0.2240092922168749,0.0,30.40082043414486
validation,return_lstm_ppo,2.0,64000.0,50,-0.0296880200538577,-0.0815534326007442,0.0086109691891481,0.0129873288429712,0.0,0.2189122940113042,0.2217890477202209,7.3260073260072e-05,31.63205534905179
validation,return_lstm_ppo,2.0,80000.0,50,-0.0331441064140032,-0.1179517914120257,0.0076839597752697,0.0144240097727224,0.0,0.2158288050001841,0.2218928600093679,0.000206756728616,31.30411174760111
validation,return_lstm_ppo,2.0,96000.0,50,-0.0305518062535463,-0.1187501514367962,0.0090085397770165,0.0142449504969907,0.0,0.2162677234502121,0.2233950408699838,0.0001384615384615,26.70611515514201
validation,return_lstm_ppo,2.0,112000.0,50,-0.0085890383822316,-0.1070056439174543,0.0053419549616824,0.0137149076245427,0.0,0.216889874499498,0.2237550110870266,7.067137809187201e-05,35.75804843922027
validation,return_lstm_ppo,2.0,128000.0,50,-0.0047853385837771,-0.0692580212642185,0.0048122364153818,0.0130143143888697,0.0,0.2150146670605683,0.220811578824801,0.0,32.863730283812494
validation,return_lstm_ppo,2.0,144000.0,50,-0.0249611070226007,-0.0730836293353304,0.0025974358182706,0.0143096157762824,0.0,0.2154963339955935,0.2198421048087055,7.168458781362e-05,32.9197425688439
validation,return_lstm_ppo,2.0,160000.0,50,0.0070540417214307,-0.0783341567270339,0.0058470523223888,0.0208368919914805,0.0,0.21524453370684,0.2208046088354639,0.0001446886446886,25.31212281675036
validation,return_lstm_ppo,2.0,176000.0,50,-0.00620004822222,-0.0531867266947012,0.0042121720101708,0.025264173177748,0.0,0.2186872057197438,0.2211591300451553,0.0,25.57437369114948
validation,return_lstm_ppo,2.0,192000.0,50,0.0109449622633889,-0.0658772189356945,0.0036502448171545,0.0226008806908694,0.0,0.2158627423523108,0.2183706132585616,0.0,29.46281992136382
validation,return_lstm_ppo,2.0,200000.0,50,0.0194517986703182,-0.061605779366884,0.0064605350604428,0.0152202475669373,0.0,0.217555500741153,0.2179404546031107,0.0,26.448181610363704
validation,return_lstm_ppo,2.0,300000.0,50,-0.0147388636020527,-0.0394955220311262,0.0135509068184388,0.0247921503517695,0.0,0.2087694543473232,0.2056139282555273,0.0,33.06257332319233
validation,return_lstm_ppo,2.0,400000.0,50,-0.1272322772383771,-0.0618598388360512,0.0171986034822859,0.0109168999531475,0.0,0.2032145632620505,0.1928898222757063,7.2463768115942e-05,33.63645707620028
validation,return_lstm_ppo,2.0,500000.0,50,-0.0927383678691614,-0.1188566852711302,0.0193235374000022,0.0623017681673765,0.0,0.1875096318140058,0.200043621265486,0.0001370650707035,32.265468137763484
validation,return_lstm_ppo,2.0,600000.0,50,-0.1201964843095794,-0.1020354683227012,0.0473511273801696,0.1215702695099923,0.0,0.1800663810059285,0.2113787575849133,6.9686411149824e-05,29.290466958209556
validation,return_lstm_ppo,2.0,700000.0,50,-0.1548383139174089,-0.0776798252637993,0.052581304261392,0.0949267182855207,0.0,0.1644582189440717,0.1936454465965998,0.0,33.04794064519091
validation,return_lstm_ppo,2.0,800000.0,50,-0.1276551222009684,-0.1487326828406064,0.0521629419582962,0.1014637011684173,0.0,0.150588617807795,0.1880648367059089,0.0,29.19348908699409
validation,return_lstm_ppo,2.0,900000.0,50,-0.1480493699879427,-0.1123236390589345,0.0982907313735692,0.0825601725621577,0.0,0.165311383236212,0.1707786472048442,0.0,32.58292080605734
validation,return_lstm_ppo,2.0,1000000.0,50,-0.144333261641343,-0.1013119373592352,0.1288513742882664,0.0936350623982592,0.0,0.1838615583205422,0.1748239854489059,0.0,26.338830634067435
validation,return_lstm_ppo,3.0,16000.0,50,-0.0421744329822816,-0.0068783030407125,0.0084976259786976,0.0124053103394042,0.0,0.228895421498407,0.2251538735270217,6.920415224913399e-05,27.93589760115612
validation,return_lstm_ppo,3.0,32000.0,50,-0.0366848601182146,-0.0517173755562056,0.0121241035483791,0.0107122123554415,0.0,0.2261199606888387,0.2247998119504088,0.0001436348893779,38.68228595929568
validation,return_lstm_ppo,3.0,48000.0,50,-0.0495822729447775,-0.0306903014728652,0.0177366430384302,0.023048437203276,0.0,0.2268381286134609,0.2230508646569217,7.142857142857e-05,31.27869066505241
validation,return_lstm_ppo,3.0,64000.0,50,-0.0440311107909658,0.0022098408677233,0.0103649529507185,0.0317130250006052,0.0,0.2241578865168135,0.2211361941635131,0.0,28.143256450983998
validation,return_lstm_ppo,3.0,80000.0,50,-0.0624664635437994,0.0013647646684462,0.0333959295681417,0.0418406081023863,0.0,0.2215866377489544,0.2213721656104084,6.3897763578274e-05,32.45564848234204
validation,return_lstm_ppo,3.0,96000.0,50,-0.0728910001381068,0.0010174186644663,0.0503445567405987,0.0209529879954686,0.0,0.2238507057185822,0.2185225088270325,7.6923076923076e-05,30.221189192158032
validation,return_lstm_ppo,3.0,112000.0,50,-0.0471522175100427,-0.0032767886563509,0.0521615239789655,0.0169839160743708,0.0,0.2224474757193283,0.2143779663586062,0.0,33.97464855452187
validation,return_lstm_ppo,3.0,128000.0,50,-0.0655661224693267,0.0090361046667856,0.050184156936232,0.0165341474689961,0.0,0.2207092661866904,0.214162966725212,7.017543859649e-05,35.34823517239303
validation,return_lstm_ppo,3.0,144000.0,50,-0.0672398253255755,0.0077159098287137,0.0494661778128265,0.0165795832540128,0.0,0.2205826073596473,0.2136083233312414,7.2463768115942e-05,34.11082720929538
validation,return_lstm_ppo,3.0,160000.0,50,-0.0707686025913394,0.0064311230608926,0.0497578512444959,0.0172598410773586,0.0,0.2194037513055523,0.2154133281117182,6.6666666666666e-05,31.89226478033557
validation,return_lstm_ppo,3.0,176000.0,50,-0.0702505534061283,0.0076342570296865,0.0524377302091015,0.0154440618420787,0.0,0.2228977145646855,0.2154587461580936,7.017543859649e-05,29.625967784207987
validation,return_lstm_ppo,3.0,192000.0,50,-0.0516350850182876,0.0145355565404842,0.0518987040891884,0.0127512904593448,0.0,0.2205129447660374,0.2145986604343305,0.0,33.327150825891735
validation,return_lstm_ppo,3.0,200000.0,50,-0.076860976836169,0.0122283735683365,0.0559234073256389,0.0138518989269452,0.0,0.2215239608549893,0.214569248852903,0.0,31.97618321458589
validation,return_lstm_ppo,3.0,300000.0,50,-0.0348713668189443,-0.0105133343943291,0.0541626373822026,0.0216201136548156,0.0,0.2180794391087026,0.2116530936590716,0.0,31.2475932174968
validation,return_lstm_ppo,3.0,400000.0,50,-0.1686848351787066,-0.0687943572901277,0.0421037848252213,0.0164997957315569,0.0,0.2116609183740047,0.2075630302350498,0.0002883710492406,32.46000569887314
validation,return_lstm_ppo,3.0,500000.0,50,-0.0857114800857276,-0.0817312536054215,0.0500961497171526,0.0447403340648401,0.0,0.2013989319815007,0.2104942554419221,6.6889632107022e-05,31.810638828312964
validation,return_lstm_ppo,3.0,600000.0,50,-0.1232588640795208,-0.083405135310156,0.0716022591822778,0.0772124542521138,0.0,0.1974266831791986,0.2031456462045278,0.0,30.937394343669872
validation,return_lstm_ppo,3.0,700000.0,50,-0.0747317286014091,-0.0934995112932283,0.0798942179714979,0.0611532196617092,0.0,0.189710478538283,0.1904623974557114,0.0,34.6815077485483
validation,return_lstm_ppo,3.0,800000.0,50,-0.0846048431961261,-0.1691212691129622,0.0891777247149966,0.0644122803170888,0.0,0.1838196744597893,0.1769735874459413,0.0,23.899729316447047
validation,return_lstm_ppo,3.0,900000.0,50,-0.0245455816609723,-0.2427307560707309,0.1527701575166664,0.0707409094081224,0.0,0.2200804512820039,0.1781657961977066,0.0,28.9407825933812
validation,return_lstm_ppo,3.0,1000000.0,50,-0.0705610312562437,-0.288749699204115,0.1238895497074994,0.0871629189345133,0.0,0.1945657317481647,0.1821424484468297,7.662835249042e-05,22.071448758314173
validation,return_lstm_ppo,4.0,16000.0,50,0.0208065307570592,0.0312658861186322,0.0053495605247596,0.0052365151488386,0.0,0.2266633864217887,0.2242819093369895,6.920415224913399e-05,27.00384707817675
validation,return_lstm_ppo,4.0,32000.0,50,0.0296771121303629,-0.0218348624603976,0.0047109327933092,0.0036880740407965,0.0,0.2236991952454799,0.2230725215922502,0.0,36.86051372693781
validation,return_lstm_ppo,4.0,48000.0,50,0.0149872176625261,-0.0372877477753078,0.0073572275151536,0.0069169183081661,0.0,0.2227284981994681,0.2223821566548467,7.142857142857e-05,31.52326377317958
validation,return_lstm_ppo,4.0,64000.0,50,0.0061206798698373,-0.0163679252630494,0.0067188333180913,0.0067911739354422,0.0,0.2220705136558542,0.2196172561193724,6.920415224913399e-05,27.51750929481398
validation,return_lstm_ppo,4.0,80000.0,50,0.0087720415970446,-0.0641012999101932,0.0071877187175258,0.0149145476711571,0.0,0.2189168567855391,0.2207185020956792,6.3897763578274e-05,32.667993079214355
validation,return_lstm_ppo,4.0,96000.0,50,0.0009316741403779,-0.0679576087387793,0.0057132838120914,0.0156859375091221,0.0,0.2201871740852644,0.2221961280977425,7.6923076923076e-05,27.933282500318064
validation,return_lstm_ppo,4.0,112000.0,50,0.0163849446220805,-0.0906287583771179,0.0040737988809705,0.0117929213443734,0.0,0.2210586718296924,0.2221766173144076,0.0,35.558978197265226
validation,return_lstm_ppo,4.0,128000.0,50,0.0190427794673296,-0.088450582762909,0.0037276498520576,0.0149829904934078,0.0,0.2193784613366804,0.2194683013015361,6.3897763578274e-05,30.979029151608955
validation,return_lstm_ppo,4.0,144000.0,50,-0.0051306193340362,-0.101259520547574,0.0029485865610912,0.015900153167103,0.0,0.2190390748635783,0.21926421702401,0.0002100358422939,31.22111750153182
validation,return_lstm_ppo,4.0,160000.0,50,0.0036437079908888,-0.0936102938658838,0.003563949869408,0.0210146573303454,0.0,0.2164075281514609,0.2196991742534813,0.0002219087219087,24.559816319767027
validation,return_lstm_ppo,4.0,176000.0,50,-0.044979032010969,-0.0704605204995293,0.0035932678539469,0.0176897475462244,0.0,0.217804732775977,0.2185419185566148,0.0,24.92925140201354
validation,return_lstm_ppo,4.0,192000.0,50,-0.0415034645150156,-0.0831605794730538,0.0037987055173185,0.0225611294643974,0.0,0.2137584970718787,0.2159850638462825,7.142857142857e-05,32.91405153518329
validation,return_lstm_ppo,4.0,200000.0,50,-0.0467383851983051,-0.0842029355748372,0.00515142759737,0.0189904438260684,0.0,0.2150841831566847,0.216358850757669,6.6889632107022e-05,27.740331358484124
validation,return_lstm_ppo,4.0,300000.0,50,-0.0929240693462611,-0.1363832711526849,0.025388074237598,0.033022385773741,0.0,0.2129577298460824,0.207065284210913,0.0001393999004286,33.312885152677104
validation,return_lstm_ppo,4.0,400000.0,50,-0.186199216383854,-0.0995050751415436,0.0201820533377893,0.0451001944800349,0.0,0.2016501267282052,0.1988231019146352,7.2463768115942e-05,30.21405931601312
validation,return_lstm_ppo,4.0,500000.0,50,-0.0662364550023683,-0.22896591093521,0.0153507132381218,0.0808566928913847,0.0,0.1907164700443158,0.2089256013626166,0.0005706486046369,26.545916639072367
validation,return_lstm_ppo,4.0,600000.0,50,-0.1507879234239051,-0.2826253475532129,0.0961318781670276,0.1136103816475276,0.0,0.2060774938370821,0.2131341956398873,0.001069566246046,26.3846623946411
validation,return_lstm_ppo,4.0,700000.0,50,-0.1590875122555116,-0.3662140507945539,0.126093946444109,0.1303460653066885,0.0,0.2197287840270905,0.2186619642026358,0.0033131321824314,15.403757854954684
validation,return_lstm_ppo,4.0,800000.0,50,-0.2004486516557226,-0.4174313982299849,0.1203568058020093,0.1287543835038527,0.0,0.21486390123227,0.2078725088500896,0.0043982823034309,13.292356431317517
validation,return_lstm_ppo,4.0,900000.0,50,-0.1700343866108426,-0.440235476930933,0.0910921141987608,0.1288179501153824,0.0,0.1898328920933784,0.2101491344404643,0.0065596261025874,11.907682841440051
validation,return_lstm_ppo,4.0,1000000.0,50,-0.2167399944230584,-0.4205644971723441,0.1087049706843164,0.1284888494121525,0.0,0.1896930580495286,0.2094329613788764,0.0047046616225601,14.364460301701554
validation,return_mlp_ppo,0.0,16000.0,50,-0.0100974566861191,-0.0107865197717078,0.029865275839194,0.0164289379962812,0.0,0.2241802726906921,0.2218510090033984,0.0,27.48059374637236
validation,return_mlp_ppo,0.0,32000.0,50,-0.0147224900717526,-0.050427062497275,0.0256653414060158,0.0246340335905979,0.0,0.2181339374210917,0.223620506860116,0.0,35.645014832315766
validation,return_mlp_ppo,0.0,48000.0,50,-0.0188164307622036,-0.0509532908201632,0.0266130690657849,0.0235525446592992,0.0,0.2165475150225767,0.2221083615548164,0.0,29.78116128274303
validation,return_mlp_ppo,0.0,64000.0,50,-0.0085356410776686,-0.0457682781287041,0.0165365277550646,0.027181868988763,0.0,0.2140507388666939,0.2198203573449584,0.0,27.937783565606143
validation,return_mlp_ppo,0.0,80000.0,50,-0.0168542708138498,-0.0457130471008124,0.0293432849523954,0.0338248286965382,0.0,0.2110902258665306,0.2210108046230234,6.3897763578274e-05,30.17883041289601
validation,return_mlp_ppo,0.0,96000.0,50,-0.0130931072932935,-0.0307169134488414,0.0407482222891256,0.022691283585302,0.0,0.2151037596672247,0.2197505887083814,7.6923076923076e-05,27.94619977198344
validation,return_mlp_ppo,0.0,112000.0,50,0.0030547719773926,-0.046465952951488,0.0502639631331115,0.029108453411842,0.0,0.2142680642249196,0.2177663334214567,0.0,30.23908152131066
validation,return_mlp_ppo,0.0,128000.0,50,0.0191396720877773,-0.046675788652865,0.0459587198558311,0.0266218636029781,0.0,0.2113150752117219,0.2115099914180623,0.0,30.949770692135317
validation,return_mlp_ppo,0.0,144000.0,50,0.0040915988568415,-0.0586983606570623,0.0519202886635581,0.0363728726452711,0.0,0.2148233847586954,0.2100349304801327,0.0,31.808300329391987
validation,return_mlp_ppo,0.0,160000.0,50,0.0244056260173928,-0.0511762543004122,0.0604235334795841,0.0272466285154323,0.0,0.2160521233292494,0.2098433537397751,0.0,25.432041421205767
validation,return_mlp_ppo,0.0,176000.0,50,-0.0002403783050552,-0.0438413448769326,0.063706724240399,0.0310779311724987,0.0,0.2175321393982818,0.2093379266744671,0.0,26.391953191571773
validation,return_mlp_ppo,0.0,192000.0,50,-0.0105676405023475,-0.043925606582956,0.0580042104305962,0.0356821428726988,0.0,0.2093537123768754,0.2073720460152103,0.0,32.233267872540644
validation,return_mlp_ppo,0.0,200000.0,50,-0.015540777680147,-0.0510970314386348,0.0476565982656847,0.0414885925144301,0.0,0.2082429086592077,0.2090323658687056,0.0,30.492429263038296
validation,return_mlp_ppo,0.0,300000.0,50,-0.0359709510382356,-0.0847615213917095,0.0595124032380547,0.1064273792088253,0.0,0.2104226251612064,0.2185828574150134,0.0,32.35203190721281
validation,return_mlp_ppo,0.0,400000.0,50,-0.1102429340075526,-0.1212219092984814,0.0615653365548002,0.1141436116357682,0.0,0.202020639752788,0.2137621252112927,0.0002163902994352,27.90125308318954
validation,return_mlp_ppo,0.0,500000.0,50,-0.1165332854571263,-0.254185783808694,0.0901618543788009,0.1263250139839518,0.0,0.2019881033047496,0.2122199686316569,0.0009329985441709,23.35987119350945
validation,return_mlp_ppo,0.0,600000.0,50,-0.1184469728745369,-0.2356916982089666,0.1152179230782847,0.1481047067119487,0.0,0.2013660823882344,0.2230247567265452,0.0008334756804797,24.641251746797494
validation,return_mlp_ppo,0.0,700000.0,50,-0.1708029411889196,-0.3145847373422811,0.1143029107354572,0.1612807198682334,0.0,0.1946040612832099,0.2273946193949146,0.0017757519558399,19.695567304981807
validation,return_mlp_ppo,0.0,800000.0,50,-0.1632559034333866,-0.336645402296661,0.1135922032001723,0.1509090982256736,0.0,0.1889717406870543,0.2057061611924273,0.0009802551844923,20.51182784081334
validation,return_mlp_ppo,0.0,900000.0,50,-0.122812766655164,-0.3635110169690485,0.1033813908879911,0.11230214357909,0.0,0.1732041635199684,0.1761360486054896,0.000484624761213,27.071096331870287
validation,return_mlp_ppo,0.0,1000000.0,50,-0.130451703596019,-0.3561633396147252,0.1290803288797029,0.1115111626113032,0.0,0.184282519633925,0.1726447367974015,0.0001438923395445,19.560408523838284
validation,return_mlp_ppo,1.0,16000.0,50,-0.0213248055219441,-0.0160636496642973,0.0268712349946166,0.0129680378341395,0.0,0.2235586947082441,0.2225254118857111,6.920415224913399e-05,27.466065370152386
validation,return_mlp_ppo,1.0,32000.0,50,-0.0311235991225355,-0.0503124813382188,0.0272386587987374,0.0236625907491723,0.0,0.219361768247926,0.2248944573050409,0.0,37.58576734093931
validation,return_mlp_ppo,1.0,48000.0,50,-0.0396138432871179,-0.0645124535663408,0.0277037859385286,0.0274238590785753,0.0,0.217368869586512,0.2243112602209349,0.0,31.08426410652284
validation,return_mlp_ppo,1.0,64000.0,50,-0.0290959202623529,-0.0621731286250015,0.0461649150263921,0.0285547982130819,0.0,0.2188593204973871,0.2209379481949731,0.0,30.32783088537484
validation,return_mlp_ppo,1.0,80000.0,50,-0.0349938976239442,-0.0730022159654953,0.0645748348465245,0.033724665531787,0.0,0.219296540629027,0.2221519931295345,0.000206756728616,31.237616963156903
validation,return_mlp_ppo,1.0,96000.0,50,-0.0242426306098767,-0.0355746812050592,0.087275077045261,0.0256655855484568,0.0,0.2275026696857381,0.2213249102029872,0.0,29.857192611690767
validation,return_mlp_ppo,1.0,112000.0,50,-0.0190494793376582,-0.0598419524773071,0.0960198281164171,0.0290842061561323,0.0,0.2291963022154461,0.2177375162201382,0.0,32.032001333976524
validation,return_mlp_ppo,1.0,128000.0,50,0.0035584054667897,-0.0706922378821147,0.0920910327693911,0.0272680283442949,0.0,0.2254804939871061,0.2106690167326435,0.0001340732021747,27.92954701487433
validation,return_mlp_ppo,1.0,144000.0,50,0.0017808833044056,-0.0824983994411034,0.1004067255730088,0.029826900640342,0.0,0.2315526857409761,0.2098619691738331,0.0,30.964156871037307
validation,return_mlp_ppo,1.0,160000.0,50,0.0116336405620608,-0.0893767773157433,0.1004190623935073,0.0289954425314855,0.0,0.2298597900339078,0.2093872885598222,0.0001446886446886,24.26283239150657
validation,return_mlp_ppo,1.0,176000.0,50,-0.0186153429067123,-0.0825530303836895,0.1023531682145902,0.0341029679980738,0.0,0.2313718066288823,0.207978291072721,0.0,20.150561644728384
validation,return_mlp_ppo,1.0,192000.0,50,-0.0236294695175437,-0.0895593290419589,0.1003600231878807,0.0395846004745561,0.0,0.2231031052852705,0.2051758423659957,0.0,29.965420587445006
validation,return_mlp_ppo,1.0,200000.0,50,-0.0281234587063429,-0.1021378925011069,0.093376679045477,0.0424291560410811,0.0,0.2209110332533077,0.2065183315757571,0.0,27.9108874676968
validation,return_mlp_ppo,1.0,300000.0,50,-0.0305792466390922,-0.1152458610364262,0.1080771753821554,0.0861202038676803,0.0,0.2226095808014928,0.207722173283712,0.0,29.33084379614609
validation,return_mlp_ppo,1.0,400000.0,50,-0.0712332869215464,-0.113680884580546,0.077795335269941,0.0949874534861102,0.0,0.1976713823481271,0.2021827695447665,0.0,27.836316980664
