architecture,learner_seed,metric,n_paths,mean_change_200k_to_1m,sd_change,se_change,normal_ci_lo,normal_ci_hi,normal_ci_contains_zero,bootstrap_ci_lo,bootstrap_ci_hi,bootstrap_ci_contains_zero,win_rate_1m_better
return_mlp_ppo,2,terminal_penalty,500,0.14004400000000003,0.15374384020441795,0.0068756335563788734,0.1265680058586024,0.15351999414139766,False,0.12673194999999998,0.1536062,False,0.83
return_mlp_ppo,3,full_objective,500,9.938528133105972,130.30819024896957,5.827559428433424,-1.4832784643903612,21.360334730602304,True,-1.6674050859767344,21.225431471000082,True,0.542
return_mlp_ppo,3,fills,500,28.368,8.442697096813143,0.37756889243828623,27.62797856913828,29.10802143086172,False,27.63795,29.112049999999996,False,1.0
return_mlp_ppo,3,mean_quoted_spread,500,-0.7706895427677808,0.11324744948973248,0.005064579906750313,-0.7806159369818366,-0.760763148553725,False,-0.7803769051840818,-0.7609677320310928,False,0.0
return_mlp_ppo,3,spread_revenue,500,13.024838779919477,6.2293741314004665,0.278586080301803,12.47882009593376,13.570857463905195,False,12.482387002162513,13.568414497844431,False,0.988
return_mlp_ppo,3,adverse_selection_loss,500,10.222281116869226,4.615766913195467,0.20642337172398867,9.817698742722884,10.626863491015568,False,9.82684572422901,10.63173146904991,False,1.0
return_mlp_ppo,3,mean_abs_inventory,500,7.642784507973214,5.48536727807006,0.24531308230635293,7.161979701716253,8.123589314230177,False,7.174008534343604,8.127991006360466,False,0.904
return_mlp_ppo,3,running_penalty,500,1.8409152569329525,1.717825660853529,0.0768234990232398,1.6903439656810546,1.9914865481848505,False,1.6937234407857786,1.9920546136631152,False,0.916
return_mlp_ppo,3,terminal_penalty,500,0.487,0.4209627671215178,0.018826027265602546,0.45010166458744993,0.52389833541255,False,0.45075995,0.52412055,False,0.898
return_mlp_ppo,4,full_objective,500,7.960230917012257,172.836588279438,7.729487207839335,-7.189285629315902,23.10974746334042,True,-7.487187193737773,23.067999974471665,True,0.542
return_mlp_ppo,4,fills,500,25.74,6.972347327443536,0.3118128517380546,25.128858040676683,26.351141959323314,False,25.136,26.356,False,1.0
return_mlp_ppo,4,mean_quoted_spread,500,-0.6125595716987671,0.06496528765855221,0.0029053359876470178,-0.6182539255975433,-0.6068652177999908,False,-0.6182088781056465,-0.6069163854792553,False,0.0
return_mlp_ppo,4,spread_revenue,500,9.48788990233041,6.066048821620159,0.2712819503995034,8.956187049891602,10.019592754769219,False,8.95309284065898,10.027059923636664,False,0.96
return_mlp_ppo,4,adverse_selection_loss,500,9.5778247302186,4.213952793002494,0.18845369798257353,9.208462269419368,9.947187191017832,False,9.20434550250234,9.95373835992978,False,0.998
return_mlp_ppo,4,mean_abs_inventory,500,9.797627776410296,6.395621885569153,0.28602090589036017,9.23703710203967,10.358218450780923,False,9.247776139029797,10.346178502714045,False,0.924
return_mlp_ppo,4,running_penalty,500,2.76343312986658,2.1754075222379186,0.09728718196976742,2.5727537570484413,2.954112502684719,False,2.5764169135271278,2.9585096512294133,False,0.932
return_mlp_ppo,4,terminal_penalty,500,0.809,0.5545028429193228,0.024798121009689873,0.7603965759367418,0.8576034240632583,False,0.7606947500000001,0.85750315,False,0.928
return_lstm_ppo,0,full_objective,500,6.427817264645569,102.48521507392525,4.58327815187966,-2.5552428441678643,15.410877373459002,True,-2.4656298035449513,15.265914528826176,True,0.536
return_lstm_ppo,0,fills,500,18.308,5.982031879789813,0.26752459853561744,17.783661421891654,18.832338578108345,False,17.796,18.82,False,0.998
return_lstm_ppo,0,mean_quoted_spread,500,-0.4238508597082007,0.07001980593350465,0.0031313809167731904,-0.42998825352695214,-0.41771346588944924,False,-0.4299710612301599,-0.4178115431962972,False,0.0
return_lstm_ppo,0,spread_revenue,500,7.094952508536602,5.298024290600789,0.23693484920456925,6.630568737413218,7.559336279659987,False,6.618549089058899,7.560699026906477,False,0.918
return_lstm_ppo,0,adverse_selection_loss,500,6.659094957430114,3.342804810140442,0.14949477581974613,6.366090580946523,6.952099333913706,False,6.371155133399677,6.951062789950779,False,0.996
return_lstm_ppo,0,mean_abs_inventory,500,6.692697105535136,3.512502347174459,0.15708388038819313,6.38481835742248,7.000575853647792,False,6.392225500530112,7.005716497179793,False,0.96
return_lstm_ppo,0,running_penalty,500,1.325933898740976,1.025452668117712,0.04585963747239471,1.236050660951019,1.4158171365309329,False,1.235822554631538,1.4168157097705427,False,0.96
return_lstm_ppo,0,terminal_penalty,500,0.310112,0.24343960470366474,0.010886950090661438,0.2887739699208185,0.3314500300791815,False,0.28900965,0.3315961,False,0.95
return_lstm_ppo,1,full_objective,500,-0.6582529339107146,17.330562914949873,0.7750463353232964,-2.1773158374941293,0.8608099696727003,True,-2.195025424500329,0.8220175829687277,True,0.488
return_lstm_ppo,1,fills,500,-0.576,2.0815594585692523,0.0930901689713701,-0.7584533784986334,-0.39354662150136654,False,-0.76,-0.394,False,0.312
return_lstm_ppo,1,mean_quoted_spread,500,0.012191906046976949,0.021730781355414067,0.0009718300862978174,0.010287154078740774,0.014096658015213124,False,0.010341042405790528,0.01408777706582251,False,0.756
return_lstm_ppo,1,spread_revenue,500,-0.27432358616852603,2.4141917796293497,0.10796593859944835,-0.48593293738050763,-0.06271423495654443,False,-0.4840746722277851,-0.06997386830423098,False,0.432
return_lstm_ppo,1,adverse_selection_loss,500,-0.19344734458093324,1.1644631536537755,0.05207637537727249,-0.2955151647657758,-0.09137952439609069,False,-0.29478676828932765,-0.0908874046817374,False,0.356
return_lstm_ppo,1,mean_abs_inventory,500,-0.3680363553738092,0.9054124131523675,0.04049127406961637,-0.4473977942383979,-0.2886749165092205,False,-0.4479087206531379,-0.28911398687641027,False,0.318
return_lstm_ppo,1,running_penalty,500,-0.060718715948632665,0.13915600068581244,0.006223245540209679,-0.07291605307439315,-0.048521378822872184,False,-0.07322783158925375,-0.04895707106844519,False,0.31
return_lstm_ppo,1,terminal_penalty,500,-0.025707999999999998,0.044980899263989765,0.0020116069688670274,-0.029650677210029158,-0.02176532278997084,False,-0.02975205,-0.021802,False,0.214
return_lstm_ppo,2,full_objective,500,-1.3213556224876146,42.9341408149368,1.9200731483549378,-5.084629840945725,2.4419185959704954,True,-5.089890253332511,2.4734528585101194,True,0.55
return_lstm_ppo,2,fills,500,9.254,3.327405483933243,0.1488060970156063,8.962345409169439,9.54565459083056,False,8.968,9.544,False,1.0
return_lstm_ppo,2,mean_quoted_spread,500,-0.31513022462317825,0.04202278109019966,0.0018793159024255832,-0.3188136161075058,-0.3114468331388507,False,-0.3187828921072888,-0.3114897098885268,False,0.0
return_lstm_ppo,2,spread_revenue,500,5.8867525752106875,4.059951513242555,0.1815665513792698,5.5308886737101775,6.242616476711198,False,5.534249511996345,6.245883229101303,False,0.92
return_lstm_ppo,2,adverse_selection_loss,500,3.5140504722773085,2.3378618938590616,0.10455236233350519,3.3091316076050563,3.7189693369495607,False,3.3131059154281037,3.721184617956006,False,0.97
return_lstm_ppo,2,mean_abs_inventory,500,1.0857727863040258,2.4418230772556977,0.10920164779542921,0.8717414895725568,1.2998040830354949,False,0.874521630129504,1.2965596541076971,False,0.658
return_lstm_ppo,2,running_penalty,500,0.14798988691036688,0.3458261297590736,0.015465814690739032,0.1176774471249479,0.17830232669578586,False,0.11884341326650107,0.17940815446358635,False,0.648
return_lstm_ppo,2,terminal_penalty,500,0.033798,0.09199257831439371,0.0041140331707291465,0.02573464315416775,0.041861356845832254,False,0.02584765,0.0419547,False,0.562
return_lstm_ppo,3,full_objective,500,7.384493053698568,94.51944776876978,4.227038208134201,-0.9003495955191898,15.669335702916326,True,-0.8305026130853865,15.672977125898052,True,0.53
return_lstm_ppo,3,fills,500,14.4,4.140324210631128,0.1851609276771872,14.037091250408688,14.762908749591313,False,14.042,14.758,False,1.0
return_lstm_ppo,3,mean_quoted_spread,500,-0.45360346131995993,0.02106670416951143,0.0009421316516981162,-0.45545000542598346,-0.4517569172139364,False,-0.4554141380636209,-0.45175449999836614,False,0.0
return_lstm_ppo,3,spread_revenue,500,8.270820768973234,4.927196402433865,0.22035092188669064,7.838940898115122,8.702700639831347,False,7.844287648986075,8.696858656772537,False,0.948
return_lstm_ppo,3,adverse_selection_loss,500,5.342081970991085,2.801107275756988,0.12526932561723747,5.096558604413679,5.587605337568491,False,5.093533881268024,5.59114026376998,False,0.988
return_lstm_ppo,3,mean_abs_inventory,500,3.8641626541469476,4.307471797745796,0.1926359950184565,3.486603041784736,4.24172226650916,False,3.4795707511215954,4.2385580641914276,False,0.794
return_lstm_ppo,3,running_penalty,500,0.5887346926088847,0.7621777795278538,0.03408562651928257,0.5219280922406074,0.6555412929771619,False,0.5237045695052965,0.6559297789599973,False,0.792
return_lstm_ppo,3,terminal_penalty,500,0.116684,0.17229142990188245,0.007705106984024981,0.10158226781428299,0.13178573218571699,False,0.10177979999999999,0.13237615,False,0.722
return_lstm_ppo,4,full_objective,500,6.816223661830904,112.76820973861787,5.043147653530067,-3.0681641078057105,16.700611431467518,True,-3.067228658419062,16.670961266759445,True,0.556
return_lstm_ppo,4,fills,500,29.434,6.319613836151396,0.28262172258365476,28.880071602487366,29.987928397512636,False,28.87795,29.988,False,1.0
return_lstm_ppo,4,mean_quoted_spread,500,-0.7694211396701999,0.04341075911559619,0.0019413881667468347,-0.7732261905570359,-0.7656160887833638,False,-0.7733052228831043,-0.7656698835776847,False,0.0
return_lstm_ppo,4,spread_revenue,500,12.929835573572587,5.85263344162251,0.26173772445712956,12.416839060241145,13.44283208690403,False,12.412401665255283,13.44675731728986,False,0.986
return_lstm_ppo,4,adverse_selection_loss,500,10.724034104372263,4.2559135850591066,0.1903302416511399,10.350993685567223,11.097074523177303,False,10.353123152313302,11.097218829400497,False,1.0
return_lstm_ppo,4,mean_abs_inventory,500,7.379252058368142,4.142655924815313,0.18526520510558595,7.016138928772767,7.742365187963516,False,7.021650558079117,7.749043847843463,False,0.944
return_lstm_ppo,4,running_penalty,500,1.4262130673929054,1.1429299182150752,0.051113379812943664,1.3260326838314191,1.5263934509543917,False,1.326187314423518,1.5284515633829243,False,0.95
return_lstm_ppo,4,terminal_penalty,500,0.22629000000000002,0.21651456073442277,0.009682825518413521,0.20731201071532412,0.2452679892846759,False,0.207368,0.24504049999999997,False,0.884
