architecture,learner_seed,n_updates,num_timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,log_std_mean,advantage_mean,advantage_std,advantage_min,advantage_max,return_mean,return_std,actor_grad_norm_mean,critic_grad_norm_mean,actor_param_update_norm,critic_param_update_norm,frac_sampled_action_clipped,frac_sampled_action_near_bound,log_std_bid,log_std_ask,action_std_bid,action_std_ask,learning_rate,total_loss
hamilton_ppo,0,500,200000,-0.0016962991834952846,114.10484977722167,0.323930669426918,0.0027957973070442677,0.022474999902769924,0.4784408211708069,0.20592670142650604,-1.3006832599639893,10.743478775024414,-55.96043395996094,50.539608001708984,17.141300201416016,14.876238822937012,0.6869058666783122,13.38697912200221,0.06754477322101593,0.8319641351699829,0.0,0.00025,-1.5986257791519165,-1.5621763467788696,0.20217417180538177,0.2096792459487915,0.0003,60.63837432861328
hamilton_ppo,0,510,204000,-0.0008041181396530184,57.17472946166992,0.32588365554809573,0.0030716361943632364,0.02024999995250255,0.6104129552841187,0.20518073439598083,0.5548045635223389,7.680505752563477,-35.209251403808594,77.9380874633789,17.527324676513672,12.305168151855469,0.6078720668862433,9.065622760333072,0.07377254217863083,0.9625380039215088,0.0,0.0,-1.6042430400848389,-1.563892126083374,0.20104168355464935,0.20931978523731232,0.0003,21.657169342041016
hamilton_ppo,0,520,208000,-0.002744031427039051,258.4785050964355,0.3284656494855881,0.0047473483718931675,0.0373249999852851,0.23397499322891235,0.20540519058704376,-0.4616851806640625,16.17612075805664,-96.24144744873047,121.77619934082031,17.053707122802734,18.482168197631836,0.7050520835174063,22.31479804427426,0.07497525960206985,0.7413271069526672,0.0,0.0,-1.6060047149658203,-1.5600643157958984,0.20068781077861786,0.21012255549430847,0.0003,121.21375274658203
hamilton_ppo,0,530,212000,-0.0020663741453041417,90.26989810943604,0.3275698933005333,0.004258911125361919,0.026124999918974937,0.48826152086257935,0.20537680387496948,0.05953863635659218,9.603569030761719,-78.48375701904297,47.0247802734375,17.026172637939453,13.424824714660645,0.606182683419856,13.81402994552002,0.08731813728809357,0.745710551738739,0.0,0.00025,-1.5994138717651367,-1.5666719675064087,0.20201489329338074,0.20873872935771942,0.0003,57.06285095214844
hamilton_ppo,0,540,216000,-0.0019386848205496787,83.20715934753417,0.3291970071196556,0.004575685597956181,0.03597500021569431,0.49432939291000366,0.20512008666992188,-1.3048725128173828,9.403032302856445,-73.54722595214844,51.28848648071289,16.15737533569336,13.223123550415039,0.6143184223082993,13.595789103408817,0.08540581166744232,0.9886911511421204,0.0,0.0,-1.599473476409912,-1.5690768957138062,0.2020028531551361,0.20823732018470764,0.0003,38.6464958190918
hamilton_ppo,0,550,220000,-0.0007651201411696084,154.14845024108888,0.3298425930738449,0.0037276409566402435,0.013424999951384962,0.2816038131713867,0.20522691309452057,-0.9942688941955566,12.712106704711914,-82.116943359375,51.457401275634766,15.292590141296387,14.998074531555176,0.6814163080475756,18.197419642633644,0.06506066024303436,1.1227083206176758,0.0,0.0,-1.5961222648620605,-1.5713096857070923,0.20268093049526215,0.207772895693779,0.0003,83.00542449951172
hamilton_ppo,0,560,224000,-0.002329621923037486,45.04363691329956,0.3340721130371094,0.005102526396512985,0.04795000001322478,0.6297980546951294,0.20404548943042755,1.2944196462631226,6.82358455657959,-66.31083679199219,35.42206573486328,16.702104568481445,11.21484375,0.6481405235097631,9.018753205322223,0.08362846821546555,0.889641284942627,0.0,0.0,-1.5965203046798706,-1.5823545455932617,0.20260027050971985,0.20549067854881287,0.0003,29.84656524658203
hamilton_ppo,0,570,228000,-0.0014322556193306823,112.29104961395264,0.3433294561505318,0.0030473489314317703,0.017025000066496432,0.38753455877304077,0.20344683527946472,1.0855425596237183,10.760175704956055,-63.88860321044922,103.51934051513672,17.42634391784668,13.749236106872559,0.6623412130483368,14.19000487720338,0.09441155195236206,1.2332758903503418,0.0,0.0,-1.6002862453460693,-1.584477424621582,0.20183874666690826,0.20505492389202118,0.0003,50.56175231933594
hamilton_ppo,0,580,232000,-0.001604800129783689,40.320559368133544,0.3444540524482727,0.003557886928319931,0.020774999959394337,0.7115564346313477,0.20399191975593567,0.23850247263908386,6.58431339263916,-39.38896179199219,28.19778823852539,17.496356964111328,12.259706497192383,0.5639449538658718,8.202237675683172,0.1103689894080162,0.8969177603721619,0.0,0.0,-1.5940966606140137,-1.5852725505828857,0.20309190452098846,0.20489194989204407,0.0003,18.32308578491211
hamilton_ppo,0,590,236000,-0.0023363309357169724,63.22755275726318,0.34523879617452624,0.0034015446435660124,0.025025000022724272,0.6546010971069336,0.2030908465385437,-0.1250608116388321,8.135627746582031,-53.83454895019531,38.187644958496094,18.191362380981445,13.843012809753418,0.5866722234238769,9.76507890347839,0.09159283339977264,1.0279730558395386,0.0,0.0,-1.6028587818145752,-1.585421085357666,0.20132015645503998,0.20486150681972504,0.0003,45.35373306274414
