policy,learner_seed,metric_group,metric,n_paths,mean_original,mean_high_penalty,mean_diff_high_minus_original,sd_diff,se_diff,normal_ci_lo,normal_ci_hi,normal_ci_contains_zero,bootstrap_ci_lo,bootstrap_ci_hi,bootstrap_ci_contains_zero,win_rate_high_penalty_larger
return_mlp_ppo,3.0,inventory_behaviour,squared_terminal_inventory,500,539.08,78.236,-460.844,480.62114084385854,21.494030847007366,-502.9715263427274,-418.7164736572726,False,-503.42429999999996,-418.4395,False,0.158
return_mlp_ppo,3.0,inventory_behaviour,total_fills,500,58.684,27.64,-31.044,9.184267283298222,0.41073291937964285,-31.849021729249095,-30.238978270750906,False,-31.834,-30.222,False,0.0
return_mlp_ppo,3.0,monetary_penalty,running_penalty_contribution,500,2.0680482886687894,4.128707154850589,2.060658866181799,5.014279975822823,0.22424541768311665,1.6211459238247488,2.5001718085388487,False,1.6275021139402397,2.501485350694531,False,0.578
return_mlp_ppo,3.0,monetary_penalty,terminal_penalty_contribution,500,0.5390799999999999,0.7823600000000002,0.24327999999999997,1.0658299811402356,0.047665365805737714,0.14985759971082702,0.3367024002891729,False,0.1510665,0.3370747999999999,False,0.532
return_mlp_ppo,3.0,pre_penalty_wealth,terminal_mtm_wealth_pre_penalty,500,51.385396391601255,34.85240774100892,-16.53298865059235,183.1183507322473,8.189301603299066,-32.58372485159464,-0.4822524495900602,False,-32.52700175456441,-0.745019853189556,False,0.442
return_mlp_ppo,3.0,penalised_objective,final_realised_objective,500,48.778268102932465,29.941340586158322,-18.836927516774143,183.78140836588,8.218954442135123,-34.94578221393448,-2.7280728196138107,False,-34.85372831787961,-2.760350544856686,False,0.434
return_mlp_ppo,4.0,inventory_behaviour,time_avg_signed_inventory,500,-13.111192330081286,-5.635693957220547,7.475498372860737,4.602886035724401,0.20584732137128572,7.072045036658975,7.878951709062499,False,7.073849583523998,7.882559657319668,False,0.932
return_mlp_ppo,4.0,inventory_behaviour,time_avg_abs_inventory,500,13.737532117443706,6.248974212984778,-7.488557904458928,3.9990452441090234,0.17884274021850033,-7.839083234183642,-7.138032574734215,False,-7.8500826392354295,-7.142447988574071,False,0.036
return_mlp_ppo,4.0,inventory_behaviour,integrated_squared_inventory,500,306.57374393187223,63.86708151631066,-242.7066624155616,176.1288286898047,7.87672067495637,-258.1447512547581,-227.2685735763651,False,-258.4017809179305,-227.41533253664014,False,0.03
return_mlp_ppo,4.0,inventory_behaviour,rms_inventory,500,16.234352684358743,6.976625619429444,-9.257727064929298,4.5701669869175126,0.204384081025459,-9.658312502752514,-8.857141627106083,False,-9.653262795826716,-8.856147754342562,False,0.03
return_mlp_ppo,4.0,inventory_behaviour,max_abs_inventory,500,28.402,11.12,-17.282,7.722548251905326,0.34536285701564956,-17.95889876134853,-16.60510123865147,False,-17.96,-16.59795,False,0.012
