full_objective,raw_pnl,fills,buy_side_fills,sell_side_fills,total_arrivals,buy_side_arrivals,sell_side_arrivals,fill_to_arrival_ratio,mean_quoted_spread,mean_bid_depth,mean_ask_depth,spread_revenue,spread_revenue_per_fill,adverse_selection_loss,carry_jump_pnl,diffusion_pnl,decomposition_residual,running_penalty,terminal_penalty,mean_abs_inventory,terminal_abs_inventory,mean_signed_inventory,terminal_signed_inventory,mean_abs_inventory_event_weighted,mean_signed_inventory_event_weighted,max_abs_inventory,mean_bid_action,mean_ask_action,action_std_bid,action_std_ask,near_bound_rate,episode_duration,n_decision_events,reward_reconciliation_error,time_avg_signed_inventory,time_avg_abs_inventory,integrated_squared_inventory,rms_inventory,terminal_inventory,abs_terminal_inventory,squared_terminal_inventory,n_inventory_boundary_contacts,total_bid_fills,total_ask_fills,total_fills,terminal_mtm_wealth_pre_penalty,running_penalty_contribution,terminal_penalty_contribution,final_realised_objective,policy,architecture,penalty_calibration,learner_seed,holdout_episode_seed
23.66187567362692,23.891327849023696,36,13,23,269,136,133,0.13382899628252787,2.6386075531816586,1.2597936525346534,1.378813900647005,46.905677608925615,1.3029354891368226,14.322489046308794,-8.692747766994872,0.0008870534020175083,-2.7000623958883807e-13,0.12945217539677456,0.1,2.8703703703703702,10.0,2.6037037037037036,10.0,2.8703703703703702,2.6037037037037036,10.0,-0.1793178525511865,-0.10178309706626115,0.054880698752910774,0.022213235627457018,0.0,1.0,270,0.0,2.3947831089886744,2.645742163065154,12.945217539677449,3.5979462947183425,10.0,10.0,100.0,0,23,13,36,23.891327849023696,0.12945217539677456,0.1,23.66187567362692,hamilton_ppo,belief_state_mlp,original,1,290121
22.12962420308417,22.637775309663425,36,23,13,275,140,135,0.13090909090909092,2.681736604530002,1.3890374637746659,1.2926991407553363,46.709788245149554,1.297494117920821,15.839342474142736,-8.334689123185418,0.10201866184253733,-5.115907697472721e-13,0.4081511065792523,0.1,4.304347826086956,10.0,-3.3840579710144927,-10.0,4.304347826086956,-3.3840579710144927,13.0,-0.09512304148866214,-0.15788184461332316,0.06667389910323923,0.08087230657113936,0.0,1.0,276,1.0658141036401503e-14,-3.623354069609724,4.539046580283449,40.815110657925246,6.388670492201428,-10.0,10.0,100.0,0,13,23,36,22.637775309663425,0.4081511065792523,0.1,22.12962420308417,hamilton_ppo,belief_state_mlp,original,1,290122
174.15655422323695,174.43350077407592,47,24,23,275,155,120,0.1709090909090909,2.647652650759823,1.2410694425037012,1.4065832082561218,61.553309145089884,1.3096448754274443,17.09380619661674,129.92277509790506,0.05122272769689061,8.526512829121202e-13,0.27594655083897374,0.001,4.7101449275362315,1.0,4.557971014492754,-1.0,4.7101449275362315,4.557971014492754,9.0,-0.19151558419284614,-0.08369301147489012,0.06719465911442105,0.06614394316921374,0.0,1.0,276,5.684341886080802e-14,4.562706118586626,4.674921273748731,27.594655083897376,5.253061496298837,-1.0,1.0,1.0,0,23,24,47,174.43350077407592,0.27594655083897374,0.001,174.15655422323695,hamilton_ppo,belief_state_mlp,original,1,290123
-10.993769200008016,-10.569703516345953,39,26,13,275,139,136,0.14181818181818182,2.692669890534605,1.4091021720456673,1.2835677184889378,50.47194079890595,1.2941523281770755,14.772399182553851,-46.17809610801833,-0.0911490246800995,3.836930773104541e-13,0.25506568366206145,0.169,3.8731884057971016,13.0,-3.2717391304347827,-13.0,3.8731884057971016,-3.2717391304347827,13.0,-0.08205205336402076,-0.1638304340666619,0.08451128312711964,0.08710686727486722,0.0,1.0,276,1.7763568394002505e-15,-3.129937817742472,3.7587136561370205,25.506568366206153,5.05040279247172,-13.0,13.0,169.0,0,13,26,39,-10.569703516345953,0.25506568366206145,0.169,-10.993769200008016,hamilton_ppo,belief_state_mlp,original,1,290124
58.799498400315166,59.491711262003264,54,21,33,280,139,141,0.19285714285714287,2.650430080800145,1.2267424616889764,1.4236876191111683,70.44823226792045,1.3045968938503787,23.4253572655444,12.493834101486941,-0.024997841860420443,6.963318810448982e-13,0.5482128616880994,0.14400000000000002,5.9644128113879,12.0,5.92170818505338,12.0,5.9644128113879,5.92170818505338,13.0,-0.2008487772580992,-0.0725504845990617,0.044063390078674956,0.019162642510908042,0.0,1.0,281,7.105427357601002e-15,6.127277802701096,6.1777536497824315,54.82128616880992,7.404139799383175,12.0,12.0,144.0,0,33,21,54,59.491711262003264,0.5482128616880994,0.14400000000000002,58.799498400315166,hamilton_ppo,belief_state_mlp,original,1,290125
98.59718146066456,98.8470605758763,43,18,25,291,147,144,0.14776632302405499,2.6567614712496543,1.2712189124108444,1.3855425588388097,56.84665748529874,1.3220152903557847,18.06539471553889,60.06877111286551,-0.0029733067492278874,1.7053025658242404e-13,0.20087911521173565,0.049,3.8527397260273974,7.0,3.4760273972602738,7.0,3.8527397260273974,3.4760273972602738,9.0,-0.17187496157337542,-0.09739976838129023,0.03843420735063416,0.02624262157665234,0.0,1.0,292,1.4210854715202004e-14,3.4009534616808414,3.725992214078809,20.087911521173563,4.481953984722909,7.0,7.0,49.0,0,25,18,43,98.8470605758763,0.20087911521173565,0.049,98.59718146066456,hamilton_ppo,belief_state_mlp,original,1,290126
100.18094611943494,101.86549720463677,43,13,30,284,140,144,0.15140845070422534,2.625012504240084,1.1478350251325813,1.4771774791075025,53.51352737966914,1.2445006367364917,18.302298015882318,66.73992076339583,-0.08565292254609111,1.9895196601282805e-13,1.3955510852018351,0.289,10.950877192982457,17.0,10.950877192982457,17.0,10.950877192982457,10.950877192982457,17.0,-0.25225237367445963,-0.03770495804778316,0.042157575595986735,0.026201951238607506,0.0,1.0,285,1.4210854715202004e-14,11.156795241609418,11.156795241609418,139.55510852018338,11.8133445103486,17.0,17.0,289.0,0,30,13,43,101.86549720463677,1.3955510852018351,0.289,100.18094611943494,hamilton_ppo,belief_state_mlp,original,1,290127
25.07551782640756,25.114602130618223,31,15,16,275,142,133,0.11272727272727273,2.654199425443294,1.3026214198070951,1.351578005636199,41.079185436953395,1.325135014095271,12.567904878458242,-3.3588909415780805,-0.037787486298820845,-2.4868995751603507e-14,0.03808430421066207,0.001,1.3442028985507246,1.0,0.9528985507246377,1.0,1.3442028985507246,0.9528985507246377,5.0,-0.15141805805319894,-0.11952569543559483,0.06284491904730473,0.06480496606042627,0.0,1.0,276,3.552713678800501e-15,1.0872392174629402,1.4604847655831195,3.8084304210662077,1.951520028353849,1.0,1.0,1.0,0,16,15,31,25.114602130618223,0.03808430421066207,0.001,25.07551782640756,hamilton_ppo,belief_state_mlp,original,1,290128
23.69379692154444,23.7531638834746,27,16,11,269,134,135,0.10037174721189591,2.687641073881981,1.388039515732033,1.2996015581499483,35.98325092574894,1.3327129972499607,13.986472247652454,1.7728496128606268,-0.016464407482333847,-1.7763568394002505e-13,0.03436696193015943,0.025,1.4962962962962962,5.0,-1.3925925925925926,-5.0,1.4962962962962962,-1.3925925925925926,5.0,-0.09577314648087377,-0.1533853219339141,0.03977760864257574,0.057184651932415696,0.0,1.0,270,0.0,-1.4011840828456106,1.5292115833095645,3.436696193015943,1.8538328384770681,-5.0,5.0,25.0,0,11,16,27,23.7531638834746,0.03436696193015943,0.025,23.69379692154444,hamilton_ppo,belief_state_mlp,original,1,290129
49.04070739864076,49.05804972634638,42,21,21,278,142,136,0.1510791366906475,2.6599883106985285,1.3082612909693518,1.3517270197291766,56.50977796818509,1.3454709040044068,10.681558135824313,3.238464218251994,-0.008634324266284637,-1.0658141036401503e-13,0.017342327705616792,0.0,0.982078853046595,0.0,0.2078853046594982,0.0,0.982078853046595,0.2078853046594982,3.0,-0.1477440106665789,-0.11942862143813496,0.04761330167416311,0.040149760741548544,0.0,1.0,279,2.1316282072803006e-14,0.36363484827206627,0.991460446359533,1.7342327705616798,1.3169027187160331,0.0,0.0,0.0,0,21,21,42,49.05804972634638,0.017342327705616792,0.0,49.04070739864076,hamilton_ppo,belief_state_mlp,original,1,290130
-43.70773978352865,-43.391816033198324,36,16,20,284,134,150,0.1267605633802817,2.649270043772106,1.2291350660858607,1.420134977686245,47.02592948903127,1.3062758191397574,11.189133337954921,-79.23976099123463,0.01114880696003277,-7.105427357601002e-14,0.29992375033032753,0.016,5.207017543859649,4.0,5.178947368421053,4.0,5.207017543859649,5.178947368421053,10.0,-0.19929013492768272,-0.07486482344959912,0.0482150230298566,0.05659146281309857,0.0,1.0,285,7.105427357601002e-15,5.111180508445134,5.1342011121789035,29.992375033032772,5.4765294697493205,4.0,4.0,16.0,0,20,16,36,-43.391816033198324,0.29992375033032753,0.016,-43.70773978352865,hamilton_ppo,belief_state_mlp,original,1,290131
-58.653017747749715,-58.026261336235166,29,22,7,236,125,111,0.1228813559322034,2.675200415664287,1.407209540039316,1.2679908756249707,36.81290404861657,1.2694104844350542,7.482919371567755,-87.30423859768462,-0.05200741559921879,-1.4921397450962104e-13,0.40175641151454966,0.225,5.409282700421941,15.0,-5.029535864978903,-15.0,5.409282700421941,-5.029535864978903,15.0,-0.0832849928189682,-0.1739778394186044,0.0893962616438347,0.08921880694716133,0.0,1.0,237,1.4210854715202004e-14,-4.365563602474784,4.8159725211365805,40.17564115145497,6.338425762873221,-15.0,15.0,225.0,0,7,22,29,-58.026261336235166,0.40175641151454966,0.225,-58.653017747749715,hamilton_ppo,belief_state_mlp,original,1,290132
14.712567131799911,15.04704008390604,36,23,13,280,136,144,0.12857142857142856,2.6926791793572584,1.4107459035958794,1.281933275761379,47.67097670651419,1.324193797403172,9.725843530559494,-22.869864871606488,-0.02822822044160511,-5.613287612504791e-13,0.23447295210612865,0.1,3.7686832740213525,10.0,-3.7686832740213525,-10.0,3.7686832740213525,-3.7686832740213525,10.0,-0.08098125805103906,-0.16489517825301006,0.06556255018238981,0.07326623072198482,0.0,1.0,281,5.5067062021407764e-14,-4.064355003156542,4.064355003156542,23.44729521061287,4.842240722084443,-10.0,10.0,100.0,0,13,23,36,15.04704008390604,0.23447295210612865,0.1,14.712567131799911,hamilton_ppo,belief_state_mlp,original,1,290133
90.17660172557198,90.51693094272076,53,27,26,294,154,140,0.18027210884353742,2.6637094119500766,1.2551665581470497,1.4085428538030271,69.19256941112228,1.305520177568345,25.565376338216435,46.76794551894483,0.12179235087105639,-9.663381206337363e-13,0.3393292171487718,0.001,4.627118644067797,1.0,4.593220338983051,-1.0,4.627118644067797,4.593220338983051,11.0,-0.18233213489085942,-0.08241641660362987,0.059389505344231465,0.06249859885118216,0.0,1.0,295,5.684341886080802e-14,4.789101275127729,4.7993927345527085,33.932921714877146,5.825197139571943,-1.0,1.0,1.0,0,26,27,53,90.51693094272076,0.3393292171487718,0.001,90.17660172557198,hamilton_ppo,belief_state_mlp,original,1,290134
138.32709632658432,138.8841513432585,44,28,16,309,152,157,0.1423948220064725,2.661964686586128,1.381320151235133,1.280644535350995,57.727953509244394,1.3119989433919181,8.61521160673525,89.89359401136674,-0.12218457061785432,4.831690603168681e-13,0.41305501667417477,0.14400000000000002,5.274193548387097,12.0,-5.274193548387097,-12.0,5.274193548387097,-5.274193548387097,13.0,-0.10015042086522426,-0.16573471752626281,0.10186605566664533,0.0881716613707998,0.0,1.0,310,5.684341886080802e-14,-5.283361138117577,5.283361138117577,41.3055016674175,6.426935635854579,-12.0,12.0,144.0,0,16,28,44,138.8841513432585,0.41305501667417477,0.14400000000000002,138.32709632658432,hamilton_ppo,belief_state_mlp,original,1,290135
23.08421246927485,23.103018229147608,34,18,16,276,136,140,0.12318840579710146,2.627082177264707,1.2661539736434988,1.3609282036212085,44.50882776653154,1.3090831696038687,6.457223995843391,-14.918619861633047,-0.029965679907275087,-2.1671553440683056e-13,0.014805759872757627,0.004,0.9350180505415162,2.0,0.2490974729241877,-2.0,0.9350180505415162,0.2490974729241877,3.0,-0.1751744740101297,-0.11343458635120615,0.07558942333089941,0.06819588797074581,0.0,1.0,277,0.0,0.2667475303241859,0.8612958033291948,1.4805759872757625,1.2167892123436017,-2.0,2.0,4.0,0,16,18,34,23.103018229147608,0.014805759872757627,0.004,23.08421246927485,hamilton_ppo,belief_state_mlp,original,1,290136
54.76122961479069,54.81494069965186,30,17,13,279,134,145,0.10752688172043011,2.6388331206622606,1.2966628605029853,1.3421702601592753,38.96332934010435,1.2987776446701451,3.550437759146768,19.43006332216793,-0.028014203473554093,-1.0658141036401503e-13,0.03771108486116221,0.016,1.6142857142857143,4.0,-0.7,-4.0,1.6142857142857143,-0.7,4.0,-0.1552997121920011,-0.12565429335726158,0.0756908320224702,0.06249516379310558,0.0,1.0,280,7.105427357601002e-15,-0.8410496577729579,1.6760585881459438,3.7711084861162236,1.941934212612833,-4.0,4.0,16.0,0,13,17,30,54.81494069965186,0.03771108486116221,0.016,54.76122961479069,hamilton_ppo,belief_state_mlp,original,1,290137
50.362744783883215,50.38425728876598,29,14,15,258,112,146,0.1124031007751938,2.6679099146489897,1.3379048503234496,1.33000506432554,38.97422913075085,1.3439389355431328,8.078322676125579,19.475396299138914,0.012954535001860557,-6.394884621840902e-14,0.020512504882764276,0.001,1.305019305019305,1.0,-1.1505791505791505,1.0,1.305019305019305,-1.1505791505791505,3.0,-0.1284329592893943,-0.1335792094900571,0.04382494488810422,0.04544434163761575,0.0,1.0,259,7.105427357601002e-15,-1.1079473379325346,1.265567942701718,2.051250488276428,1.4322187292018032,1.0,1.0,1.0,0,15,14,29,50.38425728876598,0.020512504882764276,0.001,50.362744783883215,hamilton_ppo,belief_state_mlp,original,1,290138
84.09931665255623,84.28639068860326,41,18,23,295,159,136,0.13898305084745763,2.6297182648179724,1.2334258141099672,1.3962924507080055,53.27424585844471,1.2993718502059686,14.841643184746987,45.92746089648759,-0.07367288158181962,-2.2737367544323206e-13,0.16207403604703613,0.025,3.64527027027027,5.0,3.2533783783783785,5.0,3.64527027027027,3.2533783783783785,8.0,-0.19649496264252309,-0.09039684030151851,0.045163304282461396,0.031299807723103305,0.0,1.0,296,2.842170943040401e-14,2.9225146654402767,3.4261785073470135,16.207403604703615,4.025841974631346,5.0,5.0,25.0,0,23,18,41,84.28639068860326,0.16207403604703613,0.025,84.09931665255623,hamilton_ppo,belief_state_mlp,original,1,290139
94.57470981354813,94.74859981140709,41,21,20,268,137,131,0.15298507462686567,2.6607200428146265,1.2807491668528006,1.3799708759618257,54.44964519656785,1.3280401267455573,14.906870806188877,55.15671874985128,0.049106671176266575,5.684341886080801e-13,0.17288999785896225,0.001,3.1784386617100373,1.0,3.1115241635687734,-1.0,3.1784386617100373,3.1115241635687734,8.0,-0.16566655620046264,-0.10102939507387385,0.06149087787316415,0.06741729615572883,0.0,1.0,269,5.684341886080802e-14,3.2817734355381427,3.3514154614531524,17.28899978589623,4.1580043032560985,-1.0,1.0,1.0,0,20,21,41,94.74859981140709,0.17288999785896225,0.001,94.57470981354813,hamilton_ppo,belief_state_mlp,original,1,290140
14.891736436796954,15.991776202212122,50,19,31,310,153,157,0.16129032258064516,2.6145898976054465,1.1611371678069708,1.4534527297984756,63.1466043008276,1.262932086016552,15.560264164422387,-31.42429758129696,-0.17026635289604322,-8.881784197001252e-14,0.9560397654151682,0.14400000000000002,8.080385852090032,12.0,7.951768488745981,12.0,8.080385852090032,7.951768488745981,16.0,-0.24358680293299378,-0.05316024961195575,0.0480154833913519,0.02842391103960357,0.0,1.0,311,2.4868995751603507e-14,8.17585681431506,8.259741385504539,95.6039765415168,9.77772859827459,12.0,12.0,144.0,0,31,19,50,15.991776202212122,0.9560397654151682,0.14400000000000002,14.891736436796954,hamilton_ppo,belief_state_mlp,original,1,290141
48.86231906728103,49.41121115601163,34,12,22,288,138,150,0.11805555555555555,2.655525532326844,1.2556665405221092,1.3998589918047344,44.953084952737385,1.3221495574334525,12.692899068286016,17.21359761217377,-0.06257234061250187,-1.0018652574217413e-12,0.4488920887305998,0.1,4.854671280276817,10.0,4.231833910034602,10.0,4.854671280276817,4.231833910034602,13.0,-0.18200642551105328,-0.08807344662483176,0.0427348290222866,0.029753507439163742,0.0,1.0,289,7.105427357601002e-15,4.571492577647038,5.146760345881966,44.88920887305999,6.699940960415994,10.0,10.0,100.0,0,22,12,34,49.41121115601163,0.4488920887305998,0.1,48.86231906728103,hamilton_ppo,belief_state_mlp,original,1,290142
70.30989657433038,70.73416883387142,45,18,27,274,128,146,0.16423357664233576,2.5997934926582222,1.1610281692038342,1.438765323454388,57.28425528094288,1.2729834506876196,9.511613192071822,22.803946721817983,0.15758002318224895,1.2789769243681803e-13,0.34327225954104357,0.081,4.916363636363636,9.0,4.916363636363636,9.0,4.916363636363636,4.916363636363636,10.0,-0.24365780917080965,-0.06272823890501802,0.048595172830288184,0.035236538066948306,0.0,1.0,275,1.4210854715202004e-14,5.03445714311035,5.03445714311035,34.327225954104364,5.8589440989059085,9.0,9.0,81.0,0,27,18,45,70.73416883387142,0.34327225954104357,0.081,70.30989657433038,hamilton_ppo,belief_state_mlp,original,1,290143
101.74536807810897,102.07009450424675,38,15,23,266,124,142,0.14285714285714285,2.6488311506907896,1.2569157487225882,1.3919154019682016,49.17927819697978,1.2941915314994679,15.675493735357852,68.61014198693148,-0.043831944307002484,3.552713678800501e-13,0.26072642613779456,0.064,4.082397003745318,8.0,3.947565543071161,8.0,4.082397003745318,3.947565543071161,10.0,-0.1811926391687286,-0.09324823247359487,0.04807125882062674,0.02038612274012822,0.0,1.0,267,1.4210854715202004e-14,3.822563194622645,4.016768982325715,26.072642613779454,5.106137739405338,8.0,8.0,64.0,0,23,15,38,102.07009450424675,0.26072642613779456,0.064,101.74536807810897,hamilton_ppo,belief_state_mlp,original,1,290144
-35.65919182221507,-34.8601991867647,48,18,30,298,145,153,0.1610738255033557,2.6383008443530342,1.1919107825897381,1.4463900617632963,62.047855890323625,1.2926636643817422,19.80199077825662,-77.18310665283568,0.07704235400291795,1.0444978215673473e-12,0.6549926354503723,0.14400000000000002,7.535117056856187,12.0,7.535117056856187,12.0,7.535117056856187,7.535117056856187,12.0,-0.22353958630043527,-0.057761166244745255,0.037276077810497174,0.03794100480583965,0.0,1.0,299,7.105427357601002e-15,7.514387366269236,7.514387366269236,65.49926354503725,8.093161529651885,12.0,12.0,144.0,0,30,18,48,-34.8601991867647,0.6549926354503723,0.14400000000000002,-35.65919182221507,hamilton_ppo,belief_state_mlp,original,1,290145
80.87786174510475,81.11861390952993,49,21,28,280,135,145,0.175,2.643965317766334,1.2453909209288416,1.3985743968374922,64.51781038137737,1.3166900077832118,16.494156593183362,33.20205264662514,-0.1070925252897012,4.689582056016661e-13,0.19175216442516652,0.049,3.3345195729537367,7.0,2.565836298932384,7.0,3.3345195729537367,2.565836298932384,9.0,-0.18870039284229279,-0.0889102853834629,0.0590730520200644,0.03433012122250093,0.0,1.0,281,1.4210854715202004e-14,2.9888378464816254,3.6160258527735794,19.175216442516646,4.378951523197836,7.0,7.0,49.0,0,28,21,49,81.11861390952993,0.19175216442516652,0.049,80.87786174510475,hamilton_ppo,belief_state_mlp,original,1,290146
-17.776219690594676,-17.27347492905551,36,15,21,291,143,148,0.12371134020618557,2.640256342284262,1.2078166231073786,1.4324397191768834,46.766577905032,1.299071608473111,21.421805743838004,-42.64282455582908,0.024577465579284575,2.877698079828406e-13,0.46674476153916433,0.036000000000000004,5.955479452054795,6.0,5.948630136986301,6.0,5.955479452054795,5.948630136986301,12.0,-0.21317785815016865,-0.06684900145365359,0.053371366303686336,0.04455330746984894,0.0,1.0,292,1.0658141036401503e-14,6.117219402550923,6.124634319778839,46.67447615391643,6.831872082666393,6.0,6.0,36.0,0,21,15,36,-17.27347492905551,0.46674476153916433,0.036000000000000004,-17.776219690594676,hamilton_ppo,belief_state_mlp,original,1,290147
95.83968086278728,96.28020455438127,39,15,24,276,145,131,0.14130434782608695,2.648518922506034,1.224735817591897,1.423783104914137,50.63585717868425,1.298355312273955,12.193183873780299,57.72497567350595,0.11255557597124746,1.2789769243681803e-13,0.3595236915939919,0.081,5.40072202166065,9.0,5.40072202166065,9.0,5.40072202166065,5.40072202166065,10.0,-0.2021559889458577,-0.07248828116306759,0.038624846396684454,0.030042643654079153,0.0,1.0,277,1.4210854715202004e-14,5.535924656141321,5.535924656141321,35.95236915939921,5.996029449510669,9.0,9.0,81.0,0,24,15,39,96.28020455438127,0.3595236915939919,0.081,95.83968086278728,hamilton_ppo,belief_state_mlp,original,1,290148
-62.1601302443831,-61.63612783090002,36,23,13,271,154,117,0.13284132841328414,2.6698855251443994,1.3788215243782516,1.2910640007661478,47.52506324600768,1.3201406457224356,12.55039421078634,-96.6959507418847,0.08515387576336046,-2.1316282072803006e-14,0.42400241348307094,0.1,4.6286764705882355,10.0,-4.1213235294117645,-10.0,4.6286764705882355,-4.1213235294117645,13.0,-0.10177813064964379,-0.1589470430249896,0.0900282869657563,0.08678639437583376,0.0,1.0,272,2.842170943040401e-14,-4.153934640159207,4.657177001556265,42.40024134830709,6.511546770799323,-10.0,10.0,100.0,0,13,23,36,-61.63612783090002,0.42400241348307094,0.1,-62.1601302443831,hamilton_ppo,belief_state_mlp,original,1,290149
94.50563534295243,97.28003802146077,56,18,38,328,170,158,0.17073170731707318,2.5805844873050403,1.0926014757008935,1.4879830116041468,67.78414007948297,1.2104310728479102,8.06596801349659,37.565881564482616,-0.004015609004577043,-3.652189661806915e-12,2.374402678508334,0.4,14.455927051671733,20.0,14.455927051671733,20.0,14.455927051671733,14.455927051671733,21.0,-0.28823381227562855,-0.030665783341804174,0.04798181774783188,0.036844994268466554,0.0,1.0,329,2.842170943040401e-14,13.946480532627437,13.946480532627437,237.44026785083335,15.409096918730615,20.0,20.0,400.0,0,38,18,56,97.28003802146077,2.374402678508334,0.4,94.50563534295243,hamilton_ppo,belief_state_mlp,original,1,290150
9.822075776191243,10.69078282713349,40,12,28,272,133,139,0.14705882352941177,2.6154371383738133,1.1821529501496628,1.433284188224151,49.821669001976716,1.2455417250494178,10.828442979172692,-28.243942331992177,-0.058500863679349445,9.912071163853398e-13,0.612707050942247,0.256,5.512820512820513,16.0,5.344322344322344,16.0,5.512820512820513,5.344322344322344,16.0,-0.2298962454765271,-0.06629887908260464,0.05138525588825224,0.02079333721236431,0.0,1.0,273,3.552713678800501e-15,5.7511793401650815,5.903663026533295,61.27070509422472,7.8275606094251815,16.0,16.0,256.0,0,28,12,40,10.69078282713349,0.612707050942247,0.256,9.822075776191243,hamilton_ppo,belief_state_mlp,original,1,290151
94.1152074870609,95.2319620238095,45,29,16,273,148,125,0.16483516483516483,2.691038820263528,1.4480997677805318,1.2429390524829962,60.2747172540518,1.3394381612011512,11.87075998187669,46.875277657908995,-0.047272906275754645,1.1510792319313623e-12,0.9477545367486093,0.169,8.237226277372264,13.0,-8.222627737226277,-13.0,8.237226277372264,-8.222627737226277,16.0,-0.05664739241130161,-0.19029764224686763,0.08969165442427483,0.08660975932661047,0.0,1.0,274,7.105427357601002e-14,-8.218934885827602,8.226444116599197,94.77545367486094,9.735268546622684,-13.0,13.0,169.0,0,16,29,45,95.2319620238095,0.9477545367486093,0.169,94.1152074870609,hamilton_ppo,belief_state_mlp,original,1,290152
87.87595822186098,88.68448107701329,41,14,27,289,136,153,0.14186851211072665,2.6578519839154633,1.2527563037754386,1.4050956801400245,53.82952058791452,1.3129151362905982,21.113064469794605,55.898394969354996,0.06962998953890277,-5.258016244624741e-13,0.6395228551523119,0.169,6.551724137931035,13.0,5.786206896551724,13.0,6.551724137931035,5.786206896551724,14.0,-0.18390227515121987,-0.08466204935363654,0.04944529566131343,0.017755460533456432,0.0,1.0,290,2.842170943040401e-14,5.691324878887164,6.367237504768223,63.9522855152312,7.997017288666519,13.0,13.0,169.0,0,27,14,41,88.68448107701329,0.6395228551523119,0.169,87.87595822186098,hamilton_ppo,belief_state_mlp,original,1,290153
-89.4814050058393,-87.52600053764763,45,12,33,286,136,150,0.15734265734265734,2.6177888632054027,1.1600429307353624,1.4577459324700404,55.30702973962721,1.229045105325049,13.599639278541908,-129.2876108633359,0.05421986460292543,4.263256414560601e-14,1.514404468191672,0.441,10.846689895470384,21.0,10.846689895470384,21.0,10.846689895470384,10.846689895470384,21.0,-0.24429963461613405,-0.050363478267026696,0.04494482724216083,0.0270152217704349,0.0,1.0,287,1.4210854715202004e-14,10.343389930365197,10.343389930365197,151.44044681916714,12.30611420470195,21.0,21.0,441.0,0,33,12,45,-87.52600053764763,1.514404468191672,0.441,-89.4814050058393,hamilton_ppo,belief_state_mlp,original,1,290154
41.69953929672937,41.745781896462915,29,12,17,258,117,141,0.1124031007751938,2.652196570872809,1.3115825277357753,1.3406140431370337,39.04871953409964,1.346507570141367,11.879890500012193,14.587299115742658,-0.010346253367192419,7.105427357601002e-15,0.021242599733547137,0.025,1.2355212355212355,5.0,-0.5405405405405406,5.0,1.2355212355212355,-0.5405405405405406,5.0,-0.14558041846545047,-0.12666807805536798,0.0451426697716014,0.04569770083261308,0.0,1.0,259,1.4210854715202004e-14,-0.5479742395885093,1.2670284631844368,2.124259973354713,1.457484124563528,5.0,5.0,25.0,0,17,12,29,41.745781896462915,0.021242599733547137,0.025,41.69953929672937,hamilton_ppo,belief_state_mlp,original,1,290155
-109.52768437871853,-109.17570268983036,31,12,19,243,115,128,0.12757201646090535,2.6374225842952703,1.2356667216105197,1.4017558626847506,40.74554205421955,1.3143723243296628,11.02746242321929,-138.90086831147744,0.007085990647008751,-1.8474111129762605e-13,0.3029816888881692,0.049,4.405737704918033,7.0,4.200819672131147,7.0,4.405737704918033,4.200819672131147,10.0,-0.19503514199960428,-0.08683774579072097,0.03798031938860922,0.027717396199723816,0.0,1.0,244,1.4210854715202004e-14,4.097823165466945,4.315213084741999,30.298168888816928,5.504377248046951,7.0,7.0,49.0,0,19,12,31,-109.17570268983036,0.3029816888881692,0.049,-109.52768437871853,hamilton_ppo,belief_state_mlp,original,1,290156
9.513577061968645,9.742695786455442,36,14,22,274,141,133,0.13138686131386862,2.6651414247400136,1.2740110175988018,1.3911304071412116,47.66086464364225,1.3239129067678403,16.56094207805603,-21.281859204585153,-0.07536757454530729,-3.161915174132446e-13,0.16511872448679676,0.064,3.410909090909091,8.0,3.410909090909091,8.0,3.410909090909091,3.410909090909091,8.0,-0.17005606775934046,-0.09375961085612124,0.03280496108269859,0.03967077560251424,0.0,1.0,275,2.6645352591003757e-14,3.4743360131760292,3.4743360131760292,16.51187244867968,4.063480336937744,8.0,8.0,64.0,0,22,14,36,9.742695786455442,0.16511872448679676,0.064,9.513577061968645,hamilton_ppo,belief_state_mlp,original,1,290157
70.93848378170291,71.09509431256686,35,20,15,278,136,142,0.12589928057553956,2.6451263969311594,1.3307675723541927,1.3143588245769666,46.56949755690536,1.330557073054439,8.57259967531111,33.10167666995381,-0.0034802389815695263,3.552713678800501e-13,0.1316105308639347,0.025,2.8207885304659497,5.0,-2.326164874551971,-5.0,2.8207885304659497,-2.326164874551971,7.0,-0.13308247994618178,-0.14377182286806858,0.08366757024332554,0.07984279516396955,0.0,1.0,279,2.842170943040401e-14,-2.3393525303201623,2.9328693724995407,13.161053086393476,3.6278165728704472,-5.0,5.0,25.0,0,15,20,35,71.09509431256686,0.1316105308639347,0.025,70.93848378170291,hamilton_ppo,belief_state_mlp,original,1,290158
48.839462039140464,48.98932263127239,36,20,16,262,134,128,0.13740458015267176,2.669239772167333,1.3701489107489024,1.2990908614184304,47.30051323491102,1.3139031454141952,7.307532154334757,8.997578237300969,-0.0012366866046578952,-1.9184653865522705e-13,0.13386059213192403,0.016,2.9961977186311786,4.0,-2.456273764258555,-4.0,2.9961977186311786,-2.456273764258555,8.0,-0.10742783301400141,-0.1537180110925504,0.04978704487897272,0.06713295820375004,0.0,1.0,263,3.552713678800501e-14,-2.4052127718625433,2.9340674167292438,13.3860592131924,3.658696381662791,-4.0,4.0,16.0,0,16,20,36,48.98932263127239,0.13386059213192403,0.016,48.839462039140464,hamilton_ppo,belief_state_mlp,original,1,290159
