agent_type,training_seed,training_env_seed,evaluation_seed,raw_pnl,full_objective,spread_revenue,adverse_selection_loss,running_penalty,terminal_penalty,mean_abs_inventory,max_abs_inventory,mean_signed_inventory,terminal_signed_inventory,terminal_abs_inventory,fills,bid_action_mean,ask_action_mean,bid_action_std,ask_action_std,mean_quoted_spread,episode_length,reward_reconciliation_error,path_pairing_status,model_path,total_training_timesteps,recurrent_state_reset_verified,return_on_turnover_pct,raw_pnl_loss,full_objective_loss,turnover,checkpoint_selection,loaded_model_path,best_validation_timestep,best_validation_mean_objective,selected_checkpoint_timestep,selected_validation_mean,selected_validation_std,validation_seed_count,environment_type
hamilton_ppo,0.0,70600.0,170005,59.64162068643361,59.578390519364476,50.246883078315925,12.43493904359793,0.05423016706913315,0.009000000000000001,1.7906976744186047,6.0,-1.5514950166112957,-3.0,3.0,33.0,0.06398502553185058,-0.08325292545052065,0.03314222811325808,0.038498435664019934,3.04053613790804,301,4.263256414560601e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.8073218389828365,False,False,3300.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170006,9.306220604612122,9.179365375733024,20.41038305259319,5.128221915393108,0.09085522887909905,0.036000000000000004,2.592741935483871,6.0,-2.592741935483871,-6.0,6.0,14.0,0.07834602288541294,-0.08742176808769844,0.016264679479494833,0.03869239816126379,3.056181673584998,248,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,0.6647300431865801,False,False,1400.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170007,45.120533972302525,45.04298262711484,36.774780434688104,11.582287194763838,0.07755134518768698,0.0,2.5155709342560555,6.0,-2.5155709342560555,0.0,0.0,24.0,0.07649814038437543,-0.0828075815301556,0.026250224707351232,0.048689409721328604,3.0604281072404627,289,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.8800222488459386,False,False,2400.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170008,47.22693342369804,47.13875778113181,43.63587639022854,12.721039013952797,0.08717564256623775,0.001,2.35,5.0,-1.9714285714285715,-1.0,1.0,29.0,0.07028510158083269,-0.0858883404439049,0.023072899694750463,0.04024405834950188,3.046161600519703,280,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.62851494564476,False,False,2900.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170009,85.26962035386327,84.93584494814695,61.17343230084707,7.495110454735726,0.23377540571632252,0.1,3.9322033898305087,10.0,-3.9322033898305087,-10.0,10.0,40.0,0.08830358452968678,-0.051678810483318266,0.022860865604505468,0.05887465089071199,3.1263345631610218,295,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,2.131740508846582,False,False,4000.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170010,24.25489339591077,24.235457005653686,36.9720326976108,8.890329181698792,0.01843639025708169,0.001,1.0492957746478873,3.0,0.5211267605633803,-1.0,1.0,25.0,0.03261283030126795,-0.07328442375308467,0.027566174427517944,0.06190929479157276,3.007680254131748,284,0.0,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,0.9701957358364308,False,False,2500.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170011,40.31419040693919,40.2979166973046,38.332819652461545,9.95107306980225,0.015273709634591686,0.001,0.8703703703703703,3.0,0.6703703703703704,1.0,1.0,25.0,0.029508208139385615,-0.05334614105436399,0.024258295451796995,0.054237605775777825,3.033520878006846,270,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.6125676162775677,False,False,2500.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170012,86.06767253604517,85.40336488507268,44.69305857768043,11.429990199035384,0.5433076509724993,0.121,7.033834586466165,11.0,-7.033834586466165,-11.0,11.0,29.0,0.11905553121876,-0.03693133200338474,0.022652989438690804,0.05630882652081661,3.1961787619169915,266,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,2.9678507771050056,False,False,2900.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170013,14.410582170842986,14.261268594929218,38.15026756264767,8.315992613280127,0.12431357591376661,0.025,2.6007462686567164,7.0,-2.167910447761194,-5.0,5.0,25.0,0.06803501412661662,-0.04513756584926898,0.02220267645186325,0.0537452922904456,3.1052623393727434,268,1.7763568394002505e-15,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,0.5764232868337194,False,False,2500.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170014,18.12572094187766,18.086213843349004,31.492109876388778,13.14779036815396,0.030507098528656004,0.009000000000000001,1.1764705882352942,3.0,-0.9647058823529412,-3.0,3.0,21.0,0.05809206820878328,-0.07743690035068522,0.013900007068850587,0.044835481047188985,3.040418042581117,255,0.0,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,0.863129568660841,False,False,2100.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170015,33.53970389256506,33.46264115372554,45.96208592168338,6.95729765007406,0.07306273883951869,0.004,2.337037037037037,5.0,-1.6703703703703703,2.0,2.0,30.0,0.061006373787919684,-0.04267054720333329,0.035171405439233916,0.06968897304070616,3.0982599912996545,270,0.0,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.1179901297521686,False,False,3000.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170016,212.89676576759052,211.87664964551405,40.208651947450655,15.703842437965118,0.7951161220764882,0.225,7.428070175438597,15.0,-7.428070175438597,-15.0,15.0,27.0,0.1241601056174228,-0.06923253758434664,0.023199951763244287,0.044782590548685094,3.154430390223646,285,1.4210854715202004e-13,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,7.885065398799649,False,False,2700.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170017,79.01650246192833,78.84390780951041,35.971148156131136,9.950542235244683,0.13659465241791716,0.036000000000000004,2.8776223776223775,7.0,-2.8636363636363638,-6.0,6.0,24.0,0.07879205367208778,-0.05970501858688943,0.018600242394136806,0.055225668664907086,3.0994131389631483,286,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,3.2923542692470136,False,False,2400.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170018,48.47502440947454,48.39127929548022,46.70440736964755,20.01402539224594,0.07474511399432193,0.009000000000000001,2.375,6.0,-2.3346774193548385,-3.0,3.0,31.0,0.0732835620311239,-0.0798307519514985,0.017680328051840402,0.04386252865043731,3.060063149384291,248,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.5637104648217592,False,False,3100.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170019,59.99039133056499,59.431103214222375,37.14119662388934,8.167542741100261,0.43828811634261516,0.121,5.562015503875969,11.0,-5.562015503875969,-11.0,11.0,25.0,0.10855190577202065,-0.07329558917184094,0.022080760888975096,0.0479614358561838,3.1242339033503623,258,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,2.3996156532226,False,False,2500.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170020,55.24881798077706,55.100354105094596,48.271793133117654,7.825358439288553,0.1394638756824671,0.009000000000000001,3.3460207612456747,8.0,-3.2768166089965396,-3.0,3.0,31.0,0.0821465935338946,-0.052777277035429226,0.022216270796105376,0.05447382572757441,3.1151970242325877,289,2.1316282072803006e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.7822199348637762,False,False,3100.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170021,25.015182586798915,24.91251331831721,38.48927893774589,15.794866714239912,0.08666926848170738,0.016,2.75390625,5.0,2.73046875,4.0,4.0,26.0,0.0048638561165716965,-0.10457595435218536,0.029224591053632065,0.027810912871854773,2.9170497299997393,256,1.7763568394002505e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,0.9621224071845738,False,False,2600.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170022,49.56545410601643,49.49753669309956,51.152278681031845,11.91765137405308,0.051917412916873865,0.016,1.806228373702422,5.0,-1.5363321799307958,-4.0,4.0,34.0,0.05915896127090683,-0.06248405667273231,0.02913521798715411,0.056696193171875776,3.065009247255376,289,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.4578074737063655,False,False,3400.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170023,34.70214603110617,34.03042984984313,33.91341216707203,3.799516368136058,0.5717161812630368,0.1,6.725,12.0,-6.725,-10.0,10.0,22.0,0.11351990125008991,-0.022923523310704956,0.0261254859971511,0.055020215693387976,3.209184036873717,280,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.5773702741411895,False,False,2200.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170024,31.831609301207394,31.816254583869263,38.9415814986587,11.032823829500252,0.015354717338128869,0.0,0.8631578947368421,3.0,0.4,0.0,0.0,26.0,0.0353966363019457,-0.08536684005929712,0.022442602839520827,0.05351783997255858,2.993406359815027,285,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.2242926654310535,False,False,2600.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170025,-24.511832371020432,-25.072100201585364,43.33696671286026,15.375450373767514,0.49626783056493295,0.064,6.595155709342561,10.0,-6.595155709342561,-8.0,8.0,28.0,0.12029530917484454,-0.0715059347766545,0.01889356808326263,0.052691151266957406,3.1450079147825765,289,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,-0.8754225846793011,True,True,2800.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170026,14.234051052087011,14.055399157065295,43.97856217299807,14.616729812813112,0.15365189502171483,0.025,3.6883561643835616,6.0,-3.6883561643835616,-5.0,5.0,29.0,0.09447024742217913,-0.08914077563262353,0.0250850982856886,0.03357408332983081,3.078294498856169,292,0.0,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,0.49082934662369,False,False,2900.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170027,43.46709715181714,43.35040350542462,46.589103140501294,15.554347557921744,0.0916936463925187,0.025,2.7674418604651163,5.0,-2.700996677740864,-5.0,5.0,31.0,0.08003040776894338,-0.08762439321479033,0.014598799547514125,0.03907107661153723,3.0584562588693807,301,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,1.4021644242521658,False,False,3100.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170028,-66.9015953507369,-67.75733810322691,54.45804250045258,18.494373606974083,0.7117427524900077,0.14400000000000002,7.282828282828283,14.0,-7.282828282828283,-12.0,12.0,36.0,0.12599554013222555,-0.09090463600124574,0.0210116918938427,0.011867672432980904,3.123979985826513,297,7.105427357601002e-14,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,-1.8583776486315804,True,True,3600.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
hamilton_ppo,0.0,70600.0,170029,10.856468055501978,10.636096663718853,36.91353518100922,9.663328966827793,0.15637139178312542,0.064,3.471223021582734,8.0,-3.3992805755395685,-8.0,8.0,24.0,0.08308339322642457,-0.045785483425540056,0.018351682033928472,0.062410812798280486,3.127367864730297,278,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,16000.0,,0.4523528356459157,False,False,2400.0,final,models/hamilton_ppo_event/ppo_hamilton_ppo_phase2_smoke_hamilton_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170000,92.89641484192532,92.58111463738662,46.2372055815708,3.9676093024039107,0.30630020453870654,0.009000000000000001,4.378289473684211,10.0,-4.292763157894737,-3.0,3.0,31.0,-0.02144188000506562,-0.02028518293579844,0.03359153565524584,0.09877349232540165,3.0060600485906885,304,5.684341886080802e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,2.9966585432879134,False,False,3100.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170001,51.34033918646557,51.30487965586138,39.358436524875174,5.748930214649827,0.03445953060419558,0.001,1.5625,3.0,0.7847222222222222,-1.0,1.0,25.0,0.003188073215521096,0.07740547691517147,0.028691693978162024,0.052116207377351814,3.1938291287403273,288,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,2.0536135674586227,False,False,2500.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170002,65.26633443129356,64.7429341054805,28.933071335298706,7.628150951366122,0.4234003258130642,0.1,5.220689655172414,11.0,5.220689655172414,10.0,10.0,18.0,0.020359198549553623,0.14384354890227832,0.03577849440244318,0.06123871983175172,3.32217398966623,290,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,3.6259074684051975,False,False,1800.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170003,-76.23368988931156,-76.46663625207736,37.94759337767294,15.01085064562552,0.16894636276580655,0.064,3.2040133779264215,8.0,2.4147157190635453,8.0,8.0,24.0,0.013347017386442294,0.10246442187029282,0.03695216772312416,0.058885031433390675,3.2478905864125567,299,0.0,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,-3.1764037453879816,True,True,2400.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170004,-49.829342068835274,-49.970829005923086,31.659596280258253,8.289571786416147,0.11648693708781442,0.025,2.964664310954064,7.0,-2.5830388692579507,-5.0,5.0,21.0,-0.015052549320095393,0.008859549660577896,0.03497336336775382,0.08997394619229403,3.0606068515274467,283,0.0,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,-2.37282581280168,True,True,2100.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170005,28.92194811010745,28.684878298943758,50.31178310187636,12.440319441963332,0.21206981116369508,0.025,3.6212624584717608,8.0,3.568106312292359,5.0,5.0,31.0,0.018321439910036486,0.12605482486983222,0.03288486762977243,0.05433261695573651,3.29173921403492,301,5.3290705182007514e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,0.9329660680679823,False,False,3100.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170006,19.80352649296526,19.737525057798578,24.75734038298772,5.6072633682189394,0.050001435166685766,0.016,2.0766129032258065,4.0,-2.0766129032258065,-4.0,4.0,16.0,-0.012537672819997814,0.011995258316728137,0.03485233271516839,0.06627268929437116,3.069280820292425,248,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,1.2377204058103288,False,False,1600.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170007,27.23906696465565,26.8131272194725,31.604325434223526,8.937490701455406,0.2819397451831528,0.14400000000000002,3.7335640138408306,12.0,3.491349480968858,12.0,12.0,20.0,0.016580016663214223,0.11852586475623107,0.035512107009657436,0.0587383290619678,3.277508649680218,289,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,1.3619533482327826,False,False,2000.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170008,-25.465676815905226,-25.75214038106452,39.52231730679217,9.745509908716302,0.18646356515929274,0.1,3.6535714285714285,10.0,3.6535714285714285,10.0,10.0,24.0,0.019399718633836268,0.12692905718327632,0.03357713532708371,0.051427198839420145,3.294736429240428,280,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,-1.0610698673293844,True,True,2400.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170009,87.58123910054266,87.53999376067594,57.69959335969751,7.924602529558338,0.03724533986672117,0.004,1.616949152542373,4.0,1.2983050847457627,2.0,2.0,36.0,0.005297851832820323,0.0886707684956491,0.027994558940040014,0.055563277918261836,3.2143606202437622,295,2.842170943040401e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,2.432812197237296,False,False,3600.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170010,-24.212193535226334,-24.379265594671157,32.06951742941792,7.561846750080121,0.13107205944482261,0.036000000000000004,3.0246478873239435,7.0,2.5809859154929575,6.0,6.0,20.0,0.014008179962025089,0.10732549000006746,0.03227629497761393,0.05307615380666363,3.2563675238140437,284,3.552713678800501e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,-1.2106096767613166,True,True,2000.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170011,23.214967339170357,22.68128006417996,32.27493772866415,7.323232063213126,0.433687274990398,0.1,5.796296296296297,10.0,5.796296296296297,10.0,10.0,20.0,0.02606171778989611,0.16466051271116292,0.028708532614566067,0.045390925360357624,3.362882900561603,270,1.4210854715202004e-14,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,1.160748366958518,False,False,2000.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170012,38.29002650407206,38.27485169444971,39.30074160566085,9.235827049871734,0.014174809622354775,0.001,0.8759398496240601,2.0,0.7105263157894737,-1.0,1.0,25.0,0.0034418328012220728,0.07040289884671233,0.025733355793349896,0.046924616103816916,3.183469309517844,266,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,1.5316010601628824,False,False,2500.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170013,6.841897347240263,6.821594711198423,35.07906565961048,6.0461474156429995,0.016302636041839895,0.004,1.0186567164179106,3.0,0.75,2.0,2.0,22.0,0.003089032336155564,0.07039646923701877,0.030355926174276328,0.05478402769410551,3.1829178709744466,268,4.440892098500626e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,0.3109953339654665,False,False,2200.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170014,12.761018104609661,12.59235696735842,30.661061507498612,10.83708268340749,0.1436611372512405,0.025,3.015686274509804,6.0,2.9058823529411764,5.0,5.0,19.0,0.014382355437869681,0.11903260568631631,0.03347333646626828,0.04410575777129681,3.2749129911033474,255,8.881784197001252e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,0.6716325318215611,False,False,1900.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170015,-38.337508702369746,-38.54925042264878,39.59212516371022,7.307999272976173,0.13074172027903325,0.081,2.6037037037037036,9.0,0.9444444444444444,9.0,9.0,25.0,0.0031484891298330492,0.06896801745622522,0.029117947425422157,0.0580022785491814,3.1808163860079697,270,7.105427357601002e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,-1.5335003480947897,True,True,2500.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170016,99.09503096090287,98.92957157937268,48.82642866438741,19.260832624906882,0.1494593815301868,0.016,3.442105263157895,7.0,-3.442105263157895,-4.0,4.0,32.0,-0.016811968118622244,-0.008263094907855255,0.03163363081161415,0.0778707188041274,3.031621813104959,285,0.0,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,3.096719717528215,False,False,3200.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170017,13.240368577234506,13.17858493457157,37.577848399220755,11.169963530532973,0.052783642662935566,0.009000000000000001,2.0664335664335662,5.0,2.0664335664335662,3.0,3.0,23.0,0.011317604333341409,0.1005336824931543,0.03056856508155097,0.0494114017647401,3.241811527777989,286,8.881784197001252e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,0.575668199010196,False,False,2300.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
return_mlp_ppo,0.0,70600.0,170018,-3.585387560923323,-3.7939407673652528,41.18255886381688,14.424477048523705,0.14455320644192993,0.064,2.939516129032258,8.0,2.5846774193548385,8.0,8.0,26.0,0.010392617077037182,0.10204300372823773,0.034100521591871144,0.05688631020481395,3.242708513583897,248,6.217248937900877e-15,exogenous_paired_fills_not_claimed_paired,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,16000.0,,-0.13789952157397395,True,True,2600.0,final,models/return_mlp_ppo_event/ppo_return_mlp_ppo_phase2_smoke_mlp_offline_best.zip,,,,,,,event
