metric,n,mean,std,se,median,iqr_low,iqr_high,iqr,ci_lo,ci_hi,loss_rate,max_abs,agent_type,level
mean_abs_inventory,200,4.6011425,2.730163214205288,0.19305169225106197,3.893375,2.6710625,5.9323125,3.26125,4.222761183187918,4.9795238168120814,0.0,15.23325,naive,pooled_all_seeds
terminal_abs_inventory,200,6.625,4.875781086762423,0.34476978700308236,5.0,3.0,10.0,7.0,5.949251217473958,7.300748782526042,0.0,23.0,naive,pooled_all_seeds
full_objective,200,43.60911912133237,46.381472143215206,3.2796653473882422,46.91166060019185,20.310690892740077,70.74263106177182,50.43194016903174,37.180975040451415,50.037263202213325,0.14,181.46094591035936,oracle,pooled_all_seeds
raw_pnl,200,43.84914002133237,46.36239298421169,3.27831624711717,47.20553678400053,20.56888584175418,70.84400183525402,50.27511599349984,37.423640176982715,50.27463986568202,0.14,182.34050341035936,oracle,pooled_all_seeds
mean_abs_inventory,200,3.4378800000000003,1.7407609264312978,0.12309038555041474,2.994375,2.17975,4.01375,1.834,3.1966228443211873,3.6791371556788133,0.0,10.01675,oracle,pooled_all_seeds
terminal_abs_inventory,200,4.775,3.557760997675773,0.2515716927297556,4.0,2.0,7.0,5.0,4.2819194822496796,5.268080517750321,0.0,16.0,oracle,pooled_all_seeds
full_objective,200,42.77826061365762,44.053139827646895,3.1150273904688293,46.85936324159417,22.200674491593137,66.733951277496,44.53327678590287,36.672806928338716,48.88371429897653,0.135,168.21762841483329,randomised,pooled_all_seeds
raw_pnl,200,43.01333463865762,44.0428427458107,3.114299276829549,47.03651824159417,22.29157449159314,66.90704440249601,44.615469910902874,36.9093080560717,49.117361221243534,0.13,168.93383091483327,randomised,pooled_all_seeds
mean_abs_inventory,200,3.3958124999999995,1.750098888223622,0.12375067916099607,2.8965,2.1944375000000003,4.002125,1.8076875000000001,3.1532611688444474,3.6383638311555515,0.0,10.74375,randomised,pooled_all_seeds
terminal_abs_inventory,200,4.64,3.6076969643991266,0.2551026987992745,4.0,2.0,7.0,5.0,4.139998710353422,5.140001289646578,0.0,15.0,randomised,pooled_all_seeds
full_objective,200,36.62162733719337,97.51217768740364,6.895152209103066,37.693386157198304,-14.996537440566886,86.85987521411776,101.85641265468465,23.107129007351357,50.13612566703537,0.325,330.9720124461809,return_lstm_ppo,pooled_all_seeds
raw_pnl,200,37.866139662193355,97.45558307218442,6.8911503654830515,38.22740490719829,-13.960629315566905,87.74270708911774,101.70333640468465,24.359484945846575,51.372794378540135,0.325,332.36046494618085,return_lstm_ppo,pooled_all_seeds
mean_abs_inventory,200,7.863742500000001,3.4480231756278963,0.24381205691748595,7.766375,5.416437500000001,10.3834375,4.966999999999999,7.385870868441728,8.341614131558273,0.0,17.73625,return_lstm_ppo,pooled_all_seeds
terminal_abs_inventory,200,14.84,6.195670396195351,0.4381000551146476,15.0,11.0,19.0,8.0,13.98132389197529,15.69867610802471,0.0,34.0,return_lstm_ppo,pooled_all_seeds
full_objective,200,32.77754202835197,34.51166277960084,2.4403430781479125,34.62964094143292,14.601666147732223,50.96851566122462,36.3668495134924,27.994469595182057,37.56061446152187,0.155,143.51173756407107,return_mlp_ppo,pooled_all_seeds
raw_pnl,200,32.90190925335197,34.49696047261109,2.439303468050759,34.72733621929774,14.631918647732224,51.05782390226575,36.42590525453353,28.12087445597248,37.68294405073145,0.155,143.95093256407108,return_mlp_ppo,pooled_all_seeds
mean_abs_inventory,200,2.6097175,1.24129839101905,0.0877730509765521,2.3695000000000004,1.721125,3.2546874999999997,1.5335624999999997,2.437682320085958,2.781752679914042,0.0,6.942,return_mlp_ppo,pooled_all_seeds
terminal_abs_inventory,200,3.235,2.310077333431104,0.1633471347534471,3.0,1.0,5.0,4.0,2.9148396158832437,3.555160384116756,0.0,10.0,return_mlp_ppo,pooled_all_seeds
