seed,cumulative_objective,raw_pnl,running_inventory_penalty,terminal_inventory_penalty,full_objective,reconciliation_abs_diff,mean_signed_inventory,mean_abs_inventory,terminal_signed_inventory,terminal_abs_inventory,total_fills,bid_action_mean,bid_action_std,ask_action_mean,ask_action_std,frac_bid_near_low,frac_bid_near_high,frac_ask_near_low,frac_ask_near_high,mean_belief,episode_length,treatment
100044,173.9352227511096,175.07094525110915,0.9107224999999962,0.225,173.93522275110917,4.263256414560601e-13,7.91725,7.91725,15.0,15.0,29.0,-0.14236597851477564,0.08420595301091172,0.7173826287765988,0.3137394066961927,0.0,0.0,0.0,0.42925,0.922486416201995,4000,stationary
100044,185.03297478069354,186.41302978069348,1.0910549999999986,0.289,185.03297478069348,5.684341886080802e-14,8.8695,8.8695,17.0,17.0,29.0,-0.1475653074691072,0.08212894601681058,0.8025946457870304,0.2608391082426787,0.0,0.0,0.0,0.44425,0.922486416201995,4000,shuffled
100044,-878.5054624077577,-850.3274824077562,20.95297999999979,7.2250000000000005,-878.505462407756,1.7053025658242404e-12,-36.7405,37.0205,-85.0,85.0,133.0,-0.21884067204594612,0.031081815907587393,-0.8173343367837369,0.2537474618398492,0.0,0.0,0.28475,0.0,0.922486416201995,4000,complement
100045,-16.536441960072413,-15.375126960071611,0.9053150000000152,0.256,-16.536441960071627,7.851497230149107e-13,8.1855,8.2365,16.0,16.0,22.0,-0.14120380636444316,0.08098745969580612,0.7396592819183133,0.3895884201063926,0.0,0.0,0.0,0.50625,0.8075724142837708,4000,correct
100045,-27.423482566933256,-25.98481506693338,1.1496675000000105,0.289,-27.42348256693339,1.3500311979441904e-13,9.69675,9.69675,17.0,17.0,19.0,-0.128217592604924,0.07771526373021484,0.8093694358058274,0.2829791810565134,0.0,0.0,0.0,0.5425,0.8075724142837708,4000,stationary
100045,-21.386278402474932,-19.94091340247519,1.1563650000000119,0.289,-21.386278402475202,2.7000623958883807e-13,9.732,9.732,17.0,17.0,21.0,-0.13116376664536072,0.0804585406350528,0.8129344451543875,0.28561805145134944,0.0,0.0,0.0,0.55875,0.8075724142837708,4000,shuffled
100045,21.887235441025958,22.046722941024314,0.1104875000000013,0.049,21.887235441024313,1.644906433284632e-12,2.65675,2.73175,7.0,7.0,33.0,-0.1369653315562755,0.08075439476672494,0.24952502533979715,0.35531408224393446,0.0,0.0,0.0,0.0,0.8075724142837708,4000,complement
100046,125.58164831597857,125.95945331597625,0.2778049999999926,0.1,125.58164831597627,2.3021584638627246e-12,3.973,4.38,10.0,10.0,22.0,-0.16976580414688214,0.08864790164572847,0.6130764515525662,0.35570176207852583,0.0,0.0,0.0,0.25775,0.810343334927049,4000,correct
100046,115.24836862156464,115.53387362156343,0.20450499999999608,0.081,115.24836862156343,1.2079226507921703e-12,3.2785,3.6855,9.0,9.0,23.0,-0.17290818582847714,0.08056805877157248,0.5528729085261003,0.3688456008415837,0.0,0.0,0.0,0.1685,0.810343334927049,4000,stationary
100046,114.00903754477169,114.29260754477048,0.20256999999999586,0.081,114.00903754477048,1.2079226507921703e-12,3.1935,3.6005,9.0,9.0,23.0,-0.17672685799282045,0.08447646386236461,0.5680074349511415,0.39041212392057095,0.0,0.0,0.0,0.21775,0.810343334927049,4000,shuffled
100046,-1165.4353693329244,-1120.357781832905,34.67358749999948,10.404,-1165.4353693329044,2.000888343900442e-11,-50.41975,50.41975,-102.0,102.0,142.0,-0.23509013506025075,0.04174341363148806,-0.866037985868752,0.1835032670252808,0.0,0.0,0.3795,0.0,0.810343334927049,4000,complement
100047,25.892293996523176,28.0112464965257,1.7579524999999723,0.361,25.892293996525726,2.5508484213787597e-12,12.09275,12.09275,19.0,19.0,23.0,-0.12562736449809744,0.07600361973407883,0.8635375029724092,0.29739890395054686,0.0,0.0,0.0,0.6515,0.854653515124991,4000,correct
100047,26.41088134736849,28.529833847371037,1.7579524999999723,0.361,26.410881347371063,2.5721647034515627e-12,12.09275,12.09275,19.0,19.0,23.0,-0.11944288630317897,0.0749591222862513,0.8481230118945241,0.25657330153368824,0.0,0.0,0.0,0.607,0.854653515124991,4000,stationary
100047,30.526910408837146,32.93308040883721,2.006170000000004,0.4,30.52691040883721,6.394884621840902e-14,13.0015,13.0015,20.0,20.0,24.0,-0.1228892824514769,0.07530725135276985,0.8730682580284774,0.2392739645812738,0.0,0.0,0.0,0.61675,0.854653515124991,4000,shuffled
100047,31.827109197630786,32.89134169762883,0.8682324999999801,0.196,31.827109197628847,1.9397816686250735e-12,8.48425,8.48425,14.0,14.0,24.0,-0.09004893095139414,0.0792561820102397,0.5722541552833281,0.3343088283183604,0.0,0.0,0.0,0.097,0.854653515124991,4000,complement
100048,56.143814147030575,56.92276414703042,0.6349500000000058,0.14400000000000002,56.14381414703042,1.5631940186722204e-13,6.23,6.725,12.0,12.0,20.0,-0.15614764443272725,0.0850652478546544,0.6631096365246921,0.4676986704907174,0.0,0.0,0.0,0.42475,0.8286960555938202,4000,correct
100048,63.963850170956526,65.27456767095669,1.0857175000000014,0.225,63.96385017095668,1.5631940186722204e-13,8.92825,8.92825,15.0,15.0,17.0,-0.13583524539554492,0.08550768053776545,0.7523394750021398,0.3407804799012296,0.0,0.0,0.0,0.48675,0.8286960555938202,4000,stationary
100048,55.72283493411353,56.50171993411345,0.6348850000000059,0.14400000000000002,55.72283493411345,7.815970093361102e-14,6.11,6.713,12.0,12.0,20.0,-0.1573046221002005,0.09410735740005534,0.6626205019936897,0.4216953606123396,0.0,0.0,0.0,0.39075,0.8286960555938202,4000,shuffled
100048,59.99591667411782,60.629666674117516,0.5127499999999794,0.121,59.99591667411753,2.913225216616411e-13,5.448,5.9725,11.0,11.0,21.0,-0.11452681199274957,0.10088632082262758,0.3972683763643727,0.4530145829824984,0.0,0.0,0.0,0.051,0.8286960555938202,4000,complement
100049,36.7411133020668,39.19245580206734,2.0103424999999824,0.441,36.74111330206736,5.613287612504791e-13,12.27225,12.27225,21.0,21.0,31.0,-0.11837398967472837,0.06853787630632119,0.7218656680234707,0.3914035893688406,0.0,0.0,0.0,0.55425,0.6556511982247483,4000,correct
100049,25.243904657152754,29.01991215715225,3.1510074999999427,0.625,25.243904657152306,4.476419235288631e-13,15.89925,15.89925,25.0,25.0,29.0,-0.11380440105404704,0.07383987153219154,0.86467897648504,0.23069592018663584,0.0,0.0,0.0,0.64025,0.6556511982247483,4000,stationary
100049,25.585594444682933,29.627214444682977,3.3656199999999443,0.676,25.585594444683036,1.0302869668521453e-13,16.35,16.35,26.0,26.0,30.0,-0.10646176012745127,0.07948619786289077,0.830893161488697,0.27103241605874134,0.0,0.0,0.0,0.54425,0.6556511982247483,4000,shuffled
100049,25.721801824358565,29.49780932435806,3.1510074999999427,0.625,25.721801824358117,4.476419235288631e-13,15.89925,15.89925,25.0,25.0,29.0,-0.08432779623009265,0.09400053436064568,0.8050630124835297,0.24785935572423679,0.0,0.0,0.0,0.357,0.6556511982247483,4000,complement
