group,learner_seed,timestep,actor_distance_from_clone,det_mean_objective,det_se_objective,det_mean_raw_pnl,det_mean_quoted_spread,det_mean_fills,det_mean_abs_inventory,det_mean_signed_inventory,det_loss_rate,det_frac_near_bound,stoch_mean_objective,stoch_se_objective,stoch_mean_raw_pnl,stoch_mean_quoted_spread,stoch_mean_fills,stoch_mean_abs_inventory,stoch_mean_signed_inventory,stoch_loss_rate,stoch_frac_near_bound,n_eval_seeds,bid_action_depth_mse,ask_action_depth_mse,mean_quoted_spread_error_signed,mean_inventory_skew_error_signed,frac_wrong_inventory_skew,corr_bid,corr_ask,frac_wider_than_analytical,n_states,model_path,actor_clone_verify_max_abs_diff
B_clone_init,1,8000,0.17089369893074036,30.59925487527594,11.5572243354181,30.8221061347597,2.980246630956019,67.3,3.511739654374754,-0.5707008194825913,0.2,0.0,-14.177160768955186,14.422348805538226,-13.517892953338494,3.0226002081683436,116.4,5.899441755490745,-0.8687729841868913,0.65,0.6047726660692048,20,0.013484170486795174,0.014286696942421507,-0.05926806079955625,-0.06235840957592143,0.8851851851851852,0.9327765714766638,0.9509971480931061,0.2037037037037037,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed1_t008000.zip,
B_clone_init,1,16000,0.2860477864742279,35.81090497686223,11.534867828898811,36.12872820746575,2.9612671369622,75.5,4.247951014288009,-2.537387070435248,0.2,0.0,-9.784609053596233,12.03078207585052,-9.306243274109265,3.0135887299942192,122.6,5.025283709908965,-2.0289419210536095,0.6,0.6236798319341393,20,0.01881194517934288,0.056175344656636136,-0.15021116262992412,-0.13854890913006693,0.8888888888888888,0.9303543691511398,0.777230720731188,0.24814814814814815,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed1_t016000.zip,
B_clone_init,1,24000,0.24710598587989807,37.48348513614824,12.76347251347116,37.81941136976174,2.9872586017477936,70.5,4.2947196533720575,-2.3073564350477076,0.15,0.0,-27.673465559147058,11.752775914178534,-27.014170973681757,2.9986656544094576,120.55,5.88656736111068,-1.8689887751817786,0.75,0.6192041929530696,20,0.01366628921847969,0.03442852486015274,-0.08998320076916802,-0.11795871664730267,0.8888888888888888,0.9286796735844608,0.8563169101533199,0.3,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed1_t024000.zip,
B_clone_init,1,32000,0.2931947708129883,31.93448717771155,12.453669006221602,32.27275675612897,2.9098211504506097,90.65,4.5248529646863656,-1.75618461684835,0.35,0.0,-7.798019597406889,13.876682156188918,-7.202496129337765,2.9627668141938996,126.35,5.856152241503532,-0.4066557854650149,0.65,0.6352036987576686,20,0.05601698538521096,0.095315498459603,-0.42719133450674796,-0.1305104612120091,0.8592592592592593,0.8265265174557516,0.8995597738052674,0.014814814814814815,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed1_t032000.zip,
B_clone_init,1,48000,0.5072361826896667,19.486443330052083,13.374549185366236,20.003040003264793,2.8871897007700005,97.95,5.041543215189736,2.2284400494334307,0.35,0.08642929012737141,-16.82200952340739,17.655237352507783,-16.228062753833587,3.0108252230304577,126.55,5.604931429327254,0.3546005402893587,0.55,0.6357384601012384,20,0.12932392982453317,0.08456994889934087,-0.38525162897646076,0.06679709365591782,0.8629629629629629,0.7922757675270642,0.8166110600721315,0.15185185185185185,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed1_t048000.zip,
B_clone_init,1,64000,0.5318393707275391,32.732754038257546,8.42059735316913,32.9252704490042,2.871304893334629,74.3,3.2868627042178615,1.4018616560488517,0.25,0.018385936712305317,1.6792901130469446,7.626957721695542,1.8891030207744386,2.9731129799369738,114.6,3.278030133494221,0.699341288803082,0.55,0.6194170697217818,20,0.10013022007512218,0.0879718434525842,-0.03943078315151062,0.052189050275656755,0.8888888888888888,0.8759362883674223,0.8612842997580427,0.43333333333333335,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed1_t064000.zip,
C_frozen_clone,1,0,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-15.151419242127275,15.197857599753116,-14.59628190285539,3.034223942152244,115.6,5.087698330585336,0.44388036682182463,0.5,0.6122862921756695,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,1,4000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-8.002548464336297,12.337744873304487,-7.516370184167033,3.0589013440631807,114.45,4.963988321952159,-0.28903102678630144,0.55,0.6038881067042505,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,1,8000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-18.40365278979644,17.826826054282755,-17.58106340545541,3.0790948058246093,114.95,6.271112576420014,0.22265629371907622,0.65,0.5948598024636904,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,1,16000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-13.956245954255971,14.643260413483636,-13.48800825268396,3.090666667810635,117.2,4.380957294913516,0.18275332846025277,0.55,0.6115730050080344,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,1,24000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-29.488383632863798,13.89162524396319,-28.86435552743445,3.0489304531123462,117.25,5.520286095321056,0.7328884290251249,0.7,0.6139205137332695,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,1,32000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-12.299784757857207,19.27783509800448,-11.599906725214485,3.071797489282793,114.45,5.918311414298735,1.800845675033392,0.5,0.6071789675178638,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,1,48000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-11.665650330530394,15.712706775226966,-11.103567302973,3.065162710128102,116.9,5.352004762279839,1.0872510787767338,0.5,0.6037131327516346,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,1,64000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,0.1536823139727531,10.925982842043885,0.4540262369678082,3.0661249546666105,115.15,3.884928647981816,1.1927591113566423,0.45,0.6169029390716052,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
A_random_init,2,0,13.746182441711426,19.990749227906285,11.325804821013502,20.276554346958385,3.068967088115332,27.2,3.4151305146100532,1.146953003003006,0.1,0.0,-21.855118759056364,16.80748121804485,-21.296784580708717,3.0338805197314693,84.7,5.241431200314227,-0.6802647988798469,0.55,0.5746997860108349,20,0.464953614781761,0.4673249247159643,1.2281618445881373,-0.0009583824287390833,0.022222222222222223,0.8427967809623654,-0.7286198647013826,1.0,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\A_random_init_seed2_t000000.zip,
A_random_init,2,4000,13.753655433654785,20.89348066157875,10.437829815213949,21.122393363676043,2.9494526769979403,25.2,3.1950850191840585,0.03589738510023608,0.3,0.0,-3.895220698789763,12.475737555731993,-3.2867496537426404,2.966003678496811,80.7,5.492564362522108,-2.8714656231615816,0.55,0.5765112155455422,20,0.5699454819842384,0.44127991366046476,1.3066707517182676,-0.09621981027957346,0.48518518518518516,0.4981962381000226,0.6784988219503991,1.0,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\A_random_init_seed2_t004000.zip,
A_random_init,2,8000,13.773815155029297,28.3017360516466,11.843648864100615,28.625372347878134,2.884178847084369,26.7,3.8490745723174116,-0.5189366696756915,0.35,0.0,-8.683207000939406,15.851654141205627,-7.663872327216703,2.9506498948404656,81.65,6.987948983616741,-2.697445784124981,0.6,0.5524336963491664,20,0.5266736263487146,0.4298122938934908,1.257009440935807,-0.13029891786593933,0.5148148148148148,0.8372254686488584,-0.8612145579359514,1.0,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\A_random_init_seed2_t008000.zip,
A_random_init,2,16000,13.800020217895508,31.777144243455144,12.749692084207117,32.164128125433635,2.8159546991631252,29.7,4.213621050392513,-1.7282667206932856,0.2,0.0,7.746997703790511,15.2877196360117,8.44278617895961,2.9157028177545357,86.45,5.960782233125069,-4.272168422222481,0.4,0.5799928223853607,20,0.5009033525232413,0.3791376465661338,1.1779659414260852,-0.19248206677910856,0.5,0.8581410962472309,-0.6047782163630618,1.0,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\A_random_init_seed2_t016000.zip,
A_random_init,2,24000,13.781055450439453,25.453155155812084,12.580119264125912,25.770244744565503,2.939111661100536,27.9,3.8005087601919967,-0.3754656397822063,0.25,0.0,-17.55783305254388,15.415713464823577,-16.774809772992604,2.962070836544648,84.7,6.014371652010874,-1.9686242605145154,0.6,0.5721618591484896,20,0.4959977822844801,0.3894020834064148,1.1795649572787656,-0.09716371276783856,0.2851851851851852,0.16167927507499752,-0.09472222391857962,1.0,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\A_random_init_seed2_t024000.zip,
A_random_init,2,32000,13.801088333129883,27.194826401266642,13.179539634006542,27.57155792222462,2.984056761357594,32.0,4.063900871251062,-0.5612932049228813,0.2,0.0,5.515007094731862,17.400338148479413,6.445789222939754,3.0253075968592382,88.25,6.88351967095073,-0.6855277470895067,0.5,0.5766162415851324,20,0.46020450275341573,0.3257287569915854,1.0442300109056026,-0.06147932916964185,0.0,-0.3226474954570134,0.24019177770342515,1.0,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\A_random_init_seed2_t032000.zip,
A_random_init,2,48000,13.81747817993164,24.274085775708947,15.265780457452475,24.775661105190803,3.0913469943232412,33.8,4.48183849445533,0.603843587381266,0.25,0.0,-5.750690104338082,20.7745845366635,-4.6707173534786754,3.0956767156973855,91.4,7.254266225409511,1.0048749148445406,0.4,0.5704078352270601,20,0.33607830749119877,0.33885426313971606,0.9185138989728463,0.029054914932274193,0.0,-0.05528819770154085,-0.019606370560384775,1.0,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\A_random_init_seed2_t048000.zip,
A_random_init,2,64000,13.823018074035645,28.81678190806346,10.548400645360891,29.09818747965399,2.992239007950898,24.95,3.323621917392785,0.24946721016858758,0.2,0.0,12.095377500389677,11.072049551255144,12.53260918363561,3.0156965183884568,77.75,4.68670513770659,-1.1910177003120435,0.4,0.5812070173309375,20,0.5574208847238451,0.48063590428452985,1.3108679389011997,-0.07040483345743674,0.17407407407407408,0.38945616219442264,0.26500295967348614,1.0,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\A_random_init_seed2_t064000.zip,
B_clone_init,2,0,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-15.151419242127275,15.197857599753116,-14.59628190285539,3.034223942152244,115.6,5.087698330585336,0.44388036682182463,0.5,0.6122862921756695,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed2_t000000.zip,4.172325134277344e-07
B_clone_init,2,4000,0.11142382770776749,37.89104515975891,11.978485332707915,38.177245425233764,2.972382457348055,56.75,3.8503503400555976,-2.0921480815392455,0.25,0.0,-3.870317478795708,11.080769217907626,-3.448393461432377,2.9918527265650203,109.55,4.708434559708125,-2.243749453699992,0.6,0.6006430056479559,20,0.032477806312174624,0.00969995153468287,0.14661963638416162,-0.14765183523032233,0.8888888888888888,0.9421091076728108,0.9472029218011867,1.0,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed2_t004000.zip,
B_clone_init,2,8000,0.18003560602664948,32.07822130249134,11.547308950591876,32.317380556235904,2.9368122174416613,62.85,3.5967862674660234,-1.801635594630334,0.25,0.0,-14.469572089095113,13.007927433270789,-13.864178312313546,2.985437375720288,113.2,5.618311120301941,-1.8603677978479323,0.65,0.6006356931725765,20,0.021906343247154327,0.01355768984563495,0.037837170315037236,-0.1422847449484797,0.8851851851851852,0.9344257013704489,0.9409608612710227,0.6703703703703704,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed2_t008000.zip,
B_clone_init,2,16000,0.3055892586708069,36.093849179812764,13.799737931889995,36.54141569702845,2.913694540714252,64.1,4.9739679967316714,-3.685795654372908,0.3,0.0,-6.423150135777303,11.752894115508852,-5.92663283357645,2.980933906144455,115.4,5.141148625855298,-3.04622471709822,0.65,0.6124209559661663,20,0.04008188796103336,0.047634282276748506,0.0894848185158417,-0.20603402634654974,0.8555555555555555,0.9324806478397895,0.7075817378521748,0.6444444444444445,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed2_t016000.zip,
B_clone_init,2,24000,0.32105553150177,39.08433215230315,13.489478931605817,39.56916720623791,2.928663841369741,64.65,4.95235329359837,-4.251342220707146,0.3,0.0,-21.832596339411673,12.38911692835481,-21.121312667630114,2.958987462780218,115.15,6.1911499343640015,-3.2530133264411463,0.75,0.6153766231912707,20,0.03067462015420218,0.05187257453171723,0.022575485708617716,-0.20638386469666528,0.8444444444444444,0.8990792482361227,0.73730641455485,0.5296296296296297,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed2_t024000.zip,
B_clone_init,2,32000,0.3394317328929901,43.93921344293917,19.67802244718735,45.017816355857306,2.8485656722677497,83.45,7.949639681669448,-7.812332628014332,0.4,0.0006666666666666668,3.2998169145802025,15.73419054963928,4.097630707419649,2.8891841277712107,120.6,6.551295495784371,-3.7505661342694507,0.55,0.6264533452154043,20,0.028960227418463307,0.13795548368010027,-0.2804484948535142,-0.3633879665581888,0.662962962962963,0.8761084531604317,0.8114447473245309,0.17037037037037037,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed2_t032000.zip,
B_clone_init,2,48000,0.46602851152420044,32.0478141339146,8.835139136338613,32.23957286337047,2.953530663636413,80.3,3.3273218845311447,-0.01718264344714735,0.25,0.007338838900530014,-11.341988210289538,14.29504836769604,-10.90167022630247,3.0216491390982094,120.1,5.025992643841047,-0.3398678391305059,0.55,0.6167316806673085,20,0.06847627242387486,0.05992862503170581,-0.2123891745289321,-0.026141204158541567,0.8888888888888888,0.8791283821365521,0.8509999654507575,0.2814814814814815,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed2_t048000.zip,
B_clone_init,2,64000,0.5099509954452515,43.67589850629442,9.665539321092677,43.85666467197459,2.8647453231210975,56.1,3.104730785719772,-2.7050181424205673,0.2,0.0,4.005639354594608,8.786369416724302,4.216555471386687,2.933947518988327,101.95,3.357678941076535,-2.605760151178297,0.5,0.6029572704856082,20,0.25237204236910177,0.05562599619976366,0.311159053478894,-0.3590244045448606,0.8888888888888888,0.9122778397207616,0.905391279019349,0.774074074074074,270,C:\Users\conor\OneDrive\Documents\Edinburgh master\Dissertation\Python\mbt_gym\logs\phase5_ppo_optimisation\checkpoints\B_clone_init_seed2_t064000.zip,
C_frozen_clone,2,0,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-15.151419242127275,15.197857599753116,-14.59628190285539,3.034223942152244,115.6,5.087698330585336,0.44388036682182463,0.5,0.6122862921756695,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,2,4000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-8.002548464336297,12.337744873304487,-7.516370184167033,3.0589013440631807,114.45,4.963988321952159,-0.28903102678630144,0.55,0.6038881067042505,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,2,8000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-18.40365278979644,17.826826054282755,-17.58106340545541,3.0790948058246093,114.95,6.271112576420014,0.22265629371907622,0.65,0.5948598024636904,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,2,16000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-13.956245954255971,14.643260413483636,-13.48800825268396,3.090666667810635,117.2,4.380957294913516,0.18275332846025277,0.55,0.6115730050080344,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,2,24000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-29.488383632863798,13.89162524396319,-28.86435552743445,3.0489304531123462,117.25,5.520286095321056,0.7328884290251249,0.7,0.6139205137332695,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,2,32000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-12.299784757857207,19.27783509800448,-11.599906725214485,3.071797489282793,114.45,5.918311414298735,1.800845675033392,0.5,0.6071789675178638,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,2,48000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,-11.665650330530394,15.712706775226966,-11.103567302973,3.065162710128102,116.9,5.352004762279839,1.0872510787767338,0.5,0.6037131327516346,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
C_frozen_clone,2,64000,0.0,29.413455796897267,15.844837414268234,29.782404320226835,3.063225981536122,64.75,4.249256583185045,0.7497658433028679,0.25,0.0,0.1536823139727531,10.925982842043885,0.4540262369678082,3.0661249546666105,115.15,3.884928647981816,1.1927591113566423,0.45,0.6169029390716052,20,0.017673124109922972,0.017456144783496726,-0.003862058980662526,-0.0045276682069604205,0.8888888888888888,0.9186991925706054,0.9186617225193988,0.24444444444444444,270,,
