q,tau,belief,policy,bid_depth,ask_depth,bid_action,ask_action
-6.0,0.5,0.0,analytical,0.6175327399594495,0.7247311779434374,-0.597713407961523,-0.527879872833882
-6.0,0.5,0.0,fixed_seed0,1.5019525246916527,1.3632664822428864,-0.021565459668636433,-0.1119113340973854
-6.0,0.5,0.0,fixed_seed1,0.6932522286557663,1.846651093458899,-0.5483865737915039,0.20298556983470917
-6.0,0.5,0.0,fixed_seed2,1.0077458662708507,2.1332695183966557,-0.34351229667663574,0.3897007703781128
-6.0,0.5,0.0,fixed_seed3,1.280610741538928,1.8337574737480602,-0.1657567322254181,0.1945861279964447
-6.0,0.5,0.0,fixed_seed4,1.520220912512394,1.6575865573735378,-0.009664669632911682,0.07982104271650314
-6.0,0.5,0.0,event_seed0,1.7406653550703342,1.0762917127058909,0.13394203782081604,-0.2988586723804473
-6.0,0.5,0.0,event_seed1,1.1124529637920109,1.5208505957901464,-0.2753017246723175,-0.00925446767359972
-6.0,0.5,0.0,event_seed2,1.4490032078366168,1.6043724324600082,-0.0560588538646698,0.04515514150261879
-6.0,0.5,0.0,event_seed3,1.6371804107580867,1.6387026839602155,0.06652762740850449,0.06751929968595505
-6.0,0.5,0.0,event_seed4,1.2283360398967214,1.0603927299716396,-0.1998106539249419,-0.3092159330844879
-4.0,0.5,0.0,analytical,0.6353973145740299,0.7068688004993844,-0.5860756786965312,-0.5395161707703202
-4.0,0.5,0.0,fixed_seed0,1.5040845249247004,1.3742090417897557,-0.020176585763692856,-0.10478289425373088
-4.0,0.5,0.0,fixed_seed1,0.7696172754262366,1.7895306679705831,-0.49863919615745544,0.16577494144439697
-4.0,0.5,0.0,fixed_seed2,1.0665196108392068,2.0534587130210964,-0.3052246272563933,0.3377086818218231
-4.0,0.5,0.0,fixed_seed3,1.2429823667726978,1.9061275083577764,-0.19026942551136017,0.24173098802566528
-4.0,0.5,0.0,fixed_seed4,1.5387400958439288,1.6827105385868169,0.00239949906244874,0.09618785232305527
-4.0,0.5,0.0,event_seed0,1.7063025136566072,1.158351136336327,0.11155664920806885,-0.24540174007415771
-4.0,0.5,0.0,event_seed1,1.177666987652312,1.5172887552755971,-0.2328185886144638,-0.011574799194931984
-4.0,0.5,0.0,event_seed2,1.4762115481933606,1.5978854842289099,-0.038334205746650696,0.04092927277088165
-4.0,0.5,0.0,event_seed3,1.6248201699582507,1.6093876078445302,0.05847565084695816,0.04842223599553108
-4.0,0.5,0.0,event_seed4,1.361885559713223,1.1145812641348938,-0.11281092464923859,-0.27391526103019725
-2.0,0.5,0.0,analytical,0.65326496616996,0.6890024677444297,-0.5744359449575078,-0.5511550453613063
-2.0,0.5,0.0,fixed_seed0,1.5068711712570464,1.3880061895469369,-0.018361248075962067,-0.09579485654830944
-2.0,0.5,0.0,fixed_seed1,0.8666181250548232,1.718180041738419,-0.4354487955570221,0.1192941665649414
-2.0,0.5,0.0,fixed_seed2,1.1396379496643163,1.9543603973738413,-0.2575922906398773,0.2731519043445587
-2.0,0.5,0.0,fixed_seed3,1.199860541484706,1.9898609064056159,-0.2183607816696167,0.2962784171104431
-2.0,0.5,0.0,fixed_seed4,1.5607349757248856,1.711869881922211,0.016727881506085396,0.11518346518278122
-2.0,0.5,0.0,event_seed0,1.6638381022373723,1.2580526656066227,0.0838935598731041,-0.18045200407505035
-2.0,0.5,0.0,event_seed1,1.2575149406113462,1.5130819844475134,-0.18080230057239532,-0.014315265230834484
-2.0,0.5,0.0,event_seed2,1.5086374799504008,1.5901250761203432,-0.017210600897669792,0.03587381914258003
-2.0,0.5,0.0,event_seed3,1.6096840279475817,1.574004180035672,0.048615336418151855,0.025371994823217392
-2.0,0.5,0.0,event_seed4,1.5226161996744392,1.1818537307519128,-0.008104279637336731,-0.2300911694765091
0.0,0.5,0.0,analytical,0.6711339368089276,0.6711339368089281,-0.5627953519388156,-0.5627953519388152
0.0,0.5,0.0,fixed_seed0,1.5102539916996163,1.4040715586864816,-0.016157537698745728,-0.08532920479774475
0.0,0.5,0.0,fixed_seed1,0.9798821135315284,1.6364836877007818,-0.36166390776634216,0.06607375293970108
0.0,0.5,0.0,fixed_seed2,1.2235938443528336,1.8409096187698846,-0.20289991796016693,0.19924533367156982
0.0,0.5,0.0,fixed_seed3,1.15468084529319,2.0784306727813124,-0.24779272079467773,0.35397645831108093
0.0,0.5,0.0,fixed_seed4,1.5846442692726983,1.7427463517170187,0.03230339288711548,0.13529768586158752
0.0,0.5,0.0,event_seed0,1.6156912199416682,1.3696379332844153,0.05252867192029953,-0.1077607050538063
0.0,0.5,0.0,event_seed1,1.3472719885881923,1.5085516133340726,-0.12233081459999073,-0.017266537994146347
0.0,0.5,0.0,event_seed2,1.5441074427290074,1.5815007751103025,0.005896012764424086,0.03025558963418007
0.0,0.5,0.0,event_seed3,1.5926794070926724,1.5348337513079282,0.037537816911935806,-0.0001452567521482706
0.0,0.5,0.0,event_seed4,1.6989805167991345,1.2583750078149532,0.10678679496049881,-0.18024201691150665
2.0,0.5,0.0,analytical,0.6890024677444296,0.6532649661699603,-0.5511550453613063,-0.5744359449575076
2.0,0.5,0.0,fixed_seed0,1.5139957686808883,1.4210728799484622,-0.0137199880555271,-0.07425383478403091
2.0,0.5,0.0,fixed_seed1,1.0991712845038,1.5523654839202434,-0.2839539647102355,0.011275645345449448
2.0,0.5,0.0,fixed_seed2,1.3112525570941562,1.7229385465353964,-0.14579537510871887,0.12239405512809753
2.0,0.5,0.0,fixed_seed3,1.1116950981912155,2.1633928689721778,-0.27579542994499207,0.40932437777519226
2.0,0.5,0.0,fixed_seed4,1.6081691602443138,1.77229665964401,0.0476284883916378,0.15454798936843872
2.0,0.5,0.0,event_seed0,1.5663732051790098,1.4831767829987628,0.02040085941553116,-0.0337967611849308
2.0,0.5,0.0,event_seed1,1.4385774663322555,1.5041618451950458,-0.06285061687231053,-0.020126216113567352
2.0,0.5,0.0,event_seed2,1.5793483168292437,1.5726746385154793,0.028853388503193855,0.024505876004695892
2.0,0.5,0.0,event_seed3,1.5754021380719816,1.4955686615765507,0.02628268301486969,-0.025724174454808235
2.0,0.5,0.0,event_seed4,1.8729912920449383,1.3368078071121376,0.22014467418193817,-0.12914761900901794
4.0,0.5,0.0,analytical,0.7068688004993859,0.6353973145740285,-0.5395161707703191,-0.5860756786965322
4.0,0.5,0.0,fixed_seed0,1.517733915824012,1.437345831797388,-0.011284803040325642,-0.06365295499563228
4.0,0.5,0.0,fixed_seed1,1.2119027175381016,1.4747928032934534,-0.21051600575447083,-0.0392584353685379
4.0,0.5,0.0,fixed_seed2,1.3941339053201671,1.6119648529743384,-0.09180300682783127,0.05010116100311279
4.0,0.5,0.0,fixed_seed3,1.0743781089261208,2.2375943892430215,-0.3001052737236023,0.45766234397888184
4.0,0.5,0.0,fixed_seed4,1.6291564355124573,1.7979504056561064,0.061300475150346756,0.17125990986824036
4.0,0.5,0.0,event_seed0,1.5208543471470983,1.5879488601983442,-0.009252023883163929,0.03445614129304886
4.0,0.5,0.0,event_seed1,1.5224903333568316,1.5003309949306611,-0.008186274208128452,-0.022621791809797176
4.0,0.5,0.0,event_seed2,1.6111770279847153,1.564373323048612,0.04958793893456459,0.019098052754998207
4.0,0.5,0.0,event_seed3,1.5595478971316201,1.4599414556104042,0.01595456898212433,-0.04893322288990021
4.0,0.5,0.0,event_seed4,2.027506047907491,1.4090864367073428,0.3208020329475403,-0.08206230401992798
6.0,0.5,0.0,analytical,0.724731177943438,0.6175327399594486,-0.5278798728338818,-0.5977134079615236
6.0,0.5,0.0,fixed_seed0,1.5211224319243928,1.4515460903080044,-0.009077382273972034,-0.05440231412649166
6.0,0.5,0.0,fixed_seed1,1.3085290490729473,1.409863219211792,-0.14756958186626434,-0.0815562754869461
6.0,0.5,0.0,fixed_seed2,1.4656780638287388,1.516716501784474,-0.045196156948804855,-0.011947588995098957
6.0,0.5,0.0,fixed_seed3,1.044390035942145,2.2974482958722477,-0.31964075565338135,0.49665367603302
6.0,0.5,0.0,fixed_seed4,1.6463699543390937,1.8184672173016385,0.07251407951116562,0.18462541699409485
6.0,0.5,0.0,event_seed0,1.4825654547789011,1.6764749369900278,-0.034195005893707275,0.09212572127580643
6.0,0.5,0.0,event_seed1,1.592988562366352,1.4972720378259177,0.037739213556051254,-0.024614524096250423
6.0,0.5,0.0,event_seed2,1.6376192508990761,1.5571593549779967,0.06681350618600845,0.014398572966456413
6.0,0.5,0.0,event_seed3,1.5462490722550235,1.4303192542998777,0.007291159592568874,-0.06823036074638367
6.0,0.5,0.0,event_seed4,2.15291455128517,1.4697641378920876,0.40249836444854714,-0.04253431782126427
8.0,0.5,0.0,analytical,0.7425878453686946,0.5996729983796646,-0.5162472946419261,-0.6093479887860009
8.0,0.5,0.0,fixed_seed0,1.5239501687679857,1.4630300232735272,-0.007235276512801647,-0.046921201050281525
8.0,0.5,0.0,fixed_seed1,1.3851873764724347,1.3594020241662967,-0.09763114899396896,-0.11442880332469951
8.0,0.5,0.0,fixed_seed2,1.52299362993057,1.440846225256621,-0.007858405821025372,-0.06137265264987957
8.0,0.5,0.0,fixed_seed3,1.0216667401850614,2.342896900309657,-0.3344436585903168,0.5262607932090759
8.0,0.5,0.0,fixed_seed4,1.659606594469754,1.833900734410193,0.08113697916269302,0.19467945396900177
8.0,0.5,0.0,event_seed0,1.4526249142324013,1.7461615276132987,-0.05369952321052551,0.13752247393131256
8.0,0.5,0.0,event_seed1,1.6481812764566048,1.4949844134646855,0.07369405031204224,-0.026104778051376343
8.0,0.5,0.0,event_seed2,1.6581852533563464,1.5513026876112384,0.08021105825901031,0.010583295486867428
8.0,0.5,0.0,event_seed3,1.5358518383471937,1.4073137604286745,0.0005179676227271557,-0.08321709930896759
8.0,0.5,0.0,event_seed4,2.2480849217142502,1.5171651549262704,0.46449631452560425,-0.01165531761944294
10.0,0.5,0.0,analytical,0.7604370515626802,0.5818198429287598,-0.5046195770073241,-0.6209782791313343
10.0,0.5,0.0,fixed_seed0,1.526162351396614,1.4717975163233172,-0.005794168449938408,-0.041209690272808075
10.0,0.5,0.0,fixed_seed1,1.442695930160506,1.3221596960541961,-0.06016767770051956,-0.1386900097131729
10.0,0.5,0.0,fixed_seed2,1.5664054405435492,1.3836776611664436,0.020421858876943588,-0.0986146405339241
10.0,0.5,0.0,fixed_seed3,1.0051477313438697,2.3759706016313396,-0.34520483016967773,0.5478063821792603
10.0,0.5,0.0,fixed_seed4,1.6693302718079797,1.84503455597629,0.0874713882803917,0.20193248987197876
10.0,0.5,0.0,event_seed0,1.4304044832998946,1.798235142798407,-0.06817483901977539,0.17144539952278137
10.0,0.5,0.0,event_seed1,1.689242119959698,1.493346311398135,0.1004427969455719,-0.02717190608382225
10.0,0.5,0.0,event_seed2,1.6734300017255985,1.5467996760990428,0.09014212340116501,0.007649845909327269
10.0,0.5,0.0,event_seed3,1.5281248350429482,1.3903004073754945,-0.0045157247222959995,-0.09430030733346939
10.0,0.5,0.0,event_seed4,2.3170881134596337,1.5523537123222473,0.5094478726387024,0.011267976835370064
12.0,0.5,0.0,analytical,0.7782770498773728,0.563975022670329,-0.4929978577694726,-0.6326031395845222
12.0,0.5,0.0,fixed_seed0,1.5278125538767475,1.4782202854704658,-0.004719157703220844,-0.037025630474090465
12.0,0.5,0.0,fixed_seed1,1.4842193285565393,1.2955947134147037,-0.03311760351061821,-0.15599554777145386
12.0,0.5,0.0,fixed_seed2,1.598004389663515,1.3422445755453212,0.04100673273205757,-0.12560588121414185
12.0,0.5,0.0,fixed_seed3,0.993469848649108,2.3993626911357384,-0.3528122901916504,0.5630449652671814
12.0,0.5,0.0,fixed_seed4,1.6762554826083416,1.852852383864055,0.09198275953531265,0.20702534914016724
12.0,0.5,0.0,event_seed0,1.4144850968436855,1.835765227437672,-0.07854539155960083,0.1958940625190735
12.0,0.5,0.0,event_seed1,1.7187375986024593,1.4922043091328774,0.11965738236904144,-0.02791585400700569
12.0,0.5,0.0,event_seed2,1.6843595573308388,1.5434767873008253,0.09726209193468094,0.005485177505761385
12.0,0.5,0.0,event_seed3,1.5225780913775986,1.3781311083570977,-0.008129104971885681,-0.10222789645194996
12.0,0.5,0.0,event_seed4,2.3656796230506494,1.5775911320535978,0.541102409362793,0.027708685025572777
14.0,0.5,0.0,analytical,0.7961060992935407,0.5461402815707385,-0.4813832711009395,-0.64422143405311
14.0,0.5,0.0,fixed_seed0,1.5290026204029512,1.4827922860667886,-0.00394389871507872,-0.034047238528728485
14.0,0.5,0.0,fixed_seed1,1.5134488768789138,1.2770572686662385,-0.014076256193220615,-0.16807161271572113
14.0,0.5,0.0,fixed_seed2,1.6203869810062121,1.3129949022794207,0.055587686598300934,-0.1446603387594223
14.0,0.5,0.0,fixed_seed3,0.985364447227201,2.4156022238840134,-0.3580924868583679,0.5736240744590759
14.0,0.5,0.0,fixed_seed4,1.6810873790442225,1.8582493055666882,0.09513045847415924,0.21054112911224365
14.0,0.5,0.0,event_seed0,1.4033404443780964,1.862162885832633,-0.0858054831624031,0.21309059858322144
14.0,0.5,0.0,event_seed1,1.7394348871159824,1.4914206929827614,0.1331404596567154,-0.028426334261894226
14.0,0.5,0.0,event_seed2,1.6920209948071394,1.5410966692595645,0.10225307196378708,0.003934669308364391
14.0,0.5,0.0,event_seed3,1.5186875310619738,1.3696171521393494,-0.010663578286767006,-0.10777424275875092
14.0,0.5,0.0,event_seed4,2.3992805272688407,1.595282745883718,0.5629914402961731,0.0392337404191494
16.0,0.5,0.0,analytical,0.8139224654807677,0.5283173574371358,-0.46977694681691884,-0.655832030457016
16.0,0.5,0.0,fixed_seed0,1.5298409400295945,1.4859836214673852,-0.0033977823331952095,-0.03196826949715603
16.0,0.5,0.0,fixed_seed1,1.5336840733431758,1.2643021517989592,-0.0008942049462348223,-0.17638082802295685
16.0,0.5,0.0,fixed_seed2,1.6359533167375788,1.2927037667783243,0.06572824716567993,-0.1578788310289383
16.0,0.5,0.0,fixed_seed3,0.9798054852035475,2.4267402771637454,-0.36171382665634155,0.580879867076874
16.0,0.5,0.0,fixed_seed4,1.6844133801534475,1.8619356542475096,0.09729715436697006,0.21294257044792175
16.0,0.5,0.0,event_seed0,1.3956544972739058,1.8804321771814203,-0.09081242978572845,0.22499197721481323
16.0,0.5,0.0,event_seed1,1.753735334306168,1.4908879659843997,0.14245636761188507,-0.02877337485551823
16.0,0.5,0.0,event_seed2,1.697311620438093,1.5394272857510833,0.10569960623979568,0.002847163239493966
16.0,0.5,0.0,event_seed3,1.5160000640883098,1.3637465415620913,-0.01241430640220631,-0.11159860342741001
16.0,0.5,0.0,event_seed4,2.422254752207402,1.6074992342276746,0.5779578089714048,0.04719207063317299
18.0,0.5,0.0,analytical,0.8317244218576698,0.5105079808583826,-0.4581800096845624,-0.6674338014184503
18.0,0.5,0.0,fixed_seed0,1.530422047237792,1.4881818737522103,-0.003019224852323643,-0.030536236241459846
18.0,0.5,0.0,fixed_seed1,1.5475404068336998,1.2556044934612065,0.008132388815283775,-0.18204684555530548
18.0,0.5,0.0,fixed_seed2,1.6466474289458317,1.278788931633841,0.07269483804702759,-0.1669435352087021
18.0,0.5,0.0,fixed_seed3,0.9760226077035979,2.434320305619364,-0.3641781508922577,0.5858178138732912
18.0,0.5,0.0,fixed_seed4,1.6866824707526658,1.8644368943693186,0.09877533465623856,0.2145719826221466
18.0,0.5,0.0,event_seed0,1.3904051365694232,1.8929413514270723,-0.09423208236694336,0.2331409752368927
18.0,0.5,0.0,event_seed1,1.7635157852294827,1.4905277613761017,0.14882776141166687,-0.02900802716612816
18.0,0.5,0.0,event_seed2,1.7009289006901567,1.5382733078077213,0.10805605351924896,0.0020954138599336147
18.0,0.5,0.0,event_seed3,1.5141622937605812,1.35973702720434,-0.013611506670713425,-0.1142105683684349
18.0,0.5,0.0,event_seed4,2.4378528029169018,1.6158515389845745,0.5881190299987793,0.05263311043381691
20.0,0.5,0.0,analytical,0.8495102506702057,0.49271387413961,-0.4465935787205221,-0.6790256249559911
20.0,0.5,0.0,fixed_seed0,1.5308204802321015,1.4896825880889295,-0.0027596689760684967,-0.029558608308434486
20.0,0.5,0.0,fixed_seed1,1.5569608675936644,1.249708183801415,0.01426927000284195,-0.18588794767856598
20.0,0.5,0.0,fixed_seed2,1.6539345541955413,1.2693192257360848,0.0774419754743576,-0.17311249673366536
20.0,0.5,0.0,fixed_seed3,0.9734613458705587,2.4394521619295664,-0.3658466637134552,0.5891609191894529
20.0,0.5,0.0,fixed_seed4,1.6882214649421838,1.866126857802023,0.09977789968252182,0.21567289531230927
20.0,0.5,0.0,event_seed0,1.3868425712309507,1.9014459292524408,-0.09655288606882095,0.23868121206760406
20.0,0.5,0.0,event_seed1,1.7701599873703684,1.4902849925397006,0.1531560719013214,-0.029166176915168762
20.0,0.5,0.0,event_seed2,1.7033858450635668,1.5374835276162875,0.10965660959482193,0.0015809180913493037
20.0,0.5,0.0,event_seed3,1.5129139353790586,1.357015783721779,-0.01442473940551281,-0.11598329991102219
20.0,0.5,0.0,event_seed4,2.448395854385457,1.6215244656312378,0.5949872136116026,0.05632869154214859
22.0,0.5,0.0,analytical,0.8672782441484195,0.4749367501971269,-0.43501876643740034,-0.690606385204487
22.0,0.5,0.0,fixed_seed0,1.5310916472981109,1.4907009413973387,-0.0025830194354058422,-0.028895210474729538
22.0,0.5,0.0,fixed_seed1,1.5633352608198758,1.245726164145226,0.01842181570827961,-0.18848200142383575
22.0,0.5,0.0,fixed_seed2,1.6588731470003377,1.2629071273695343,0.0806591808795929,-0.17728960514068604
22.0,0.5,0.0,fixed_seed3,0.9717330682738639,2.442915030382217,-0.36697253584861755,0.5914167761802676
22.0,0.5,0.0,fixed_seed4,1.6892611512339908,1.8672655776299474,0.10045519471168518,0.2164147049188614
22.0,0.5,0.0,event_seed0,1.3844348291063424,1.907200739557937,-0.09812138974666607,0.24243013560771942
22.0,0.5,0.0,event_seed1,1.774653495397298,1.490121699860186,0.15608333051204681,-0.029272552579641342
22.0,0.5,0.0,event_seed2,1.7050473302072156,1.5369466521804123,0.11073897033929825,0.0012311750324442983
22.0,0.5,0.0,event_seed3,1.5120696770569968,1.3551765094201504,-0.014974724501371384,-0.11718147993087769
22.0,0.5,0.0,event_seed4,2.4555015649279377,1.625360708471241,0.5996161699295042,0.058827780187129974
24.0,0.5,0.0,analytical,0.885026705930916,0.4571783113061214,-0.4234566779157868,-0.7021749732308566
24.0,0.5,0.0,fixed_seed0,1.5312752850846312,1.4913892181829698,-0.0024633901193736873,-0.02844683825969696
24.0,0.5,0.0,fixed_seed1,1.567635067873706,1.2430436694350826,0.02122288942337036,-0.19022949039936066
24.0,0.5,0.0,fixed_seed2,1.662208011834068,1.2585798685031313,0.08283165097236633,-0.18010856211185466
24.0,0.5,0.0,fixed_seed3,0.9705694613949414,2.445246727469102,-0.3677305579185486,0.5929357409477236
24.0,0.5,0.0,fixed_seed4,1.6899617514559502,1.8680315177978404,0.10091159492731094,0.21691367030143738
24.0,0.5,0.0,event_seed0,1.3828120126756644,1.911082730653451,-0.09917856007814407,0.2449590265750885
24.0,0.5,0.0,event_seed1,1.7776835853528141,1.4900119955434705,0.15805725753307343,-0.029344018548727147
24.0,0.5,0.0,event_seed2,1.7061676363622968,1.5365833659982158,0.11146878451108932,0.000994515256024897
24.0,0.5,0.0,event_seed3,1.5115004000617476,1.3539367888811216,-0.015345575287938118,-0.11798908561468124
24.0,0.5,0.0,event_seed4,2.4602821661323273,1.6279474063343444,0.602730453014374,0.06051286309957504
26.0,0.5,0.0,analytical,0.902753953324337,0.4394402473717596,-0.41190840933234196,-0.7137302881603673
26.0,0.5,0.0,fixed_seed0,1.5313992256866082,1.4918531197901812,-0.002382650040090084,-0.028144633397459984
26.0,0.5,0.0,fixed_seed1,1.5705293712883335,1.241239586979006,0.023108359426259995,-0.19140474498271942
26.0,0.5,0.0,fixed_seed2,1.664454399861489,1.2556662307320188,0.08429504185914993,-0.18200662732124318
26.0,0.5,0.0,fixed_seed3,0.9697871662257032,2.4468141541994197,-0.3682401776313782,0.5939568281173706
26.0,0.5,0.0,fixed_seed4,1.690433015673033,1.868546094175828,0.10121859610080719,0.21724888682365417
26.0,0.5,0.0,event_seed0,1.381720253432022,1.9136958938823676,-0.09988977760076523,0.24666135013103485
26.0,0.5,0.0,event_seed1,1.7797227680939618,1.4899383522891618,0.15938566625118256,-0.029391992837190628
26.0,0.5,0.0,event_seed2,1.7069215447389905,1.536338300992537,0.11195991188287735,0.0008348696865141392
26.0,0.5,0.0,event_seed3,1.5111173013108326,1.3531027295607727,-0.015595141798257828,-0.11853242665529251
26.0,0.5,0.0,event_seed4,2.4634942426482658,1.6296880931453466,0.6048229336738586,0.06164681911468506
28.0,0.5,0.0,analytical,0.9204583220372499,0.42172423275554494,-0.400375044875944,-0.7252712392440763
28.0,0.5,0.0,fixed_seed0,1.5314826848009901,1.492165237263405,-0.0023282812908292927,-0.027941307052969933
28.0,0.5,0.0,fixed_seed1,1.5724749359431098,1.2400276241940085,0.024375781416893005,-0.19219426810741425
28.0,0.5,0.0,fixed_seed2,1.6659651788144205,1.2537071989345263,0.08527922630310059,-0.18328282237052917
28.0,0.5,0.0,fixed_seed3,0.9692617475111592,2.4478669130552393,-0.36858245730400085,0.5946426391601565
28.0,0.5,0.0,fixed_seed4,1.6907496393494246,1.868891607875575,0.10142485797405243,0.21747396886348724
28.0,0.5,0.0,event_seed0,1.3809866229695837,1.9154524896492235,-0.1003676950931548,0.2478056699037552
28.0,0.5,0.0,event_seed1,1.7810933172066883,1.4898889384546778,0.16027849912643433,-0.02942418307065975
28.0,0.5,0.0,event_seed2,1.7074282524170306,1.5361733276007448,0.11229000240564346,0.0007273991359397769
28.0,0.5,0.0,event_seed3,1.5108598101139548,1.3525422562454434,-0.01576288230717182,-0.11889754235744476
28.0,0.5,0.0,event_seed4,2.465650632420033,1.6308580132835295,0.6062276959419253,0.06240895390510559
30.0,0.5,0.0,analytical,0.938138178008164,0.4040319188986936,-0.3888576490424256,-0.7367967506642727
30.0,0.5,0.0,fixed_seed0,1.5315388093327043,1.4923749872963912,-0.002291719429194927,-0.027804667130112648
30.0,0.5,0.0,fixed_seed1,1.5737815633058234,1.239213991469745,0.025226972997188568,-0.1927243024110794
30.0,0.5,0.0,fixed_seed2,1.6669801496111876,1.252391364735391,0.085940420627594,-0.18414001166820526
30.0,0.5,0.0,fixed_seed3,0.968909074209425,2.448573540609862,-0.3688122034072876,0.5951029658317564
30.0,0.5,0.0,fixed_seed4,1.6909622314927844,1.8691234142862492,0.10156334936618805,0.2176249772310257
30.0,0.5,0.0,event_seed0,1.3804940515024966,1.9166322456623415,-0.10068857669830322,0.24857421219348907
30.0,0.5,0.0,event_seed1,1.7820137034851864,1.4898557995620922,0.16087807714939117,-0.029445771127939224
30.0,0.5,0.0,event_seed2,1.7077685165044574,1.5360624261451088,0.11251166462898254,0.0006551533006131649
30.0,0.5,0.0,event_seed3,1.510686901722985,1.3521659310956098,-0.015875522047281265,-0.11914269626140606
30.0,0.5,0.0,event_seed4,2.467097924231379,1.63164364807542,0.6071705222129822,0.06292074918746948
32.0,0.5,0.0,analytical,0.9557919492711662,0.38636491501843445,-0.3773572458759695,-0.7483057741097126
32.0,0.5,0.0,fixed_seed0,1.5315765058952453,1.4925158147231838,-0.0022671623155475773,-0.027712926268577576
32.0,0.5,0.0,fixed_seed1,1.5746584973193842,1.2386680546626045,0.025798244401812553,-0.19307994842529297
32.0,0.5,0.0,fixed_seed2,1.667661478380513,1.2515081717886232,0.08638426661491394,-0.18471536040306102
32.0,0.5,0.0,fixed_seed3,0.9686725099801775,2.449047584033467,-0.36896631121635437,0.5954117774963379
32.0,0.5,0.0,fixed_seed4,1.6911048631164036,1.8692788897326034,0.10165626555681229,0.21772626042366028
32.0,0.5,0.0,event_seed0,1.3801635089193658,1.9174240107204705,-0.10090390592813492,0.24909000098705292
32.0,0.5,0.0,event_seed1,1.7826313735569683,1.4898335659099138,0.16128045320510864,-0.029460255056619644
32.0,0.5,0.0,event_seed2,1.7079968574847768,1.5359879467342081,0.11266041547060013,0.0006066343048587441
32.0,0.5,0.0,event_seed3,1.5105708641321471,1.3519133778510615,-0.015951113775372616,-0.1193072199821471
32.0,0.5,0.0,event_seed4,2.4680685192203002,1.6321708624089928,0.6078028082847593,0.06326419860124588
34.0,0.5,0.0,analytical,0.9734182153568899,0.3687247350169363,-0.36587476072958725,-0.7597973233613587
34.0,0.5,0.0,fixed_seed0,1.53160180325091,1.4926103077449417,-0.0022506825625896454,-0.02765136957168579
34.0,0.5,0.0,fixed_seed1,1.5752467855740642,1.2383018856254944,0.026181479915976524,-0.1933184862136842
34.0,0.5,0.0,fixed_seed2,1.6681186292607706,1.2509156403832447,0.08668207377195358,-0.18510136008262634
34.0,0.5,0.0,fixed_seed3,0.9685137635335543,2.4493656259057794,-0.3690697252750397,0.5956189632415769
34.0,0.5,0.0,fixed_seed4,1.691200557029869,1.8693831728810408,0.10171860456466675,0.21779419481754303
34.0,0.5,0.0,event_seed0,1.3799418128731593,1.9179551937152088,-0.10104832798242569,0.24943603575229645
34.0,0.5,0.0,event_seed1,1.7830457155071315,1.489818669134213,0.161550372838974,-0.029469959437847137
34.0,0.5,0.0,event_seed2,1.7081500226442277,1.535937956221519,0.11276019364595413,0.0005740683991461992
34.0,0.5,0.0,event_seed3,1.5104930206161293,1.351743983497968,-0.016001824289560318,-0.11941757053136814
34.0,0.5,0.0,event_seed4,2.468719516896222,1.6325245421723482,0.6082268953323364,0.06349460035562515
36.0,0.5,0.0,analytical,0.9910159748575493,0.3511126446112488,-0.3544108459620918,-0.7712705738783157
36.0,0.5,0.0,fixed_seed0,1.5316187887204014,1.492673706249282,-0.00223961751908075,-0.027610069140791893
36.0,0.5,0.0,fixed_seed1,1.5756413814334422,1.2380563089899115,0.026438536122441292,-0.19347846508026112
36.0,0.5,0.0,fixed_seed2,1.668425279817461,1.2505181795393652,0.0868818387389183,-0.18536028265953064
36.0,0.5,0.0,fixed_seed3,0.9684073530912357,2.44957872127995,-0.36913904547691345,0.595757782459259
36.0,0.5,0.0,fixed_seed4,1.691264718958223,1.8694530990895895,0.10176040232181549,0.21783974766731262
36.0,0.5,0.0,event_seed0,1.3797931081686208,1.918311435380873,-0.101145200431347,0.24966810643672943
36.0,0.5,0.0,event_seed1,1.783323613285233,1.4898086788589158,0.16173140704631805,-0.02947646751999855
36.0,0.5,0.0,event_seed2,1.7082527961002332,1.5359044179252181,0.11282714456319809,0.0005522201536223292
36.0,0.5,0.0,event_seed3,1.5104408161380594,1.3516303791424702,-0.016035832464694977,-0.11949157714843761
36.0,0.5,0.0,event_seed4,2.4691561382468192,1.632761746877173,0.6085113286972046,0.06364912539720535
38.0,0.5,0.0,analytical,1.0085855668349044,0.3335291765906603,-0.3429652806945064,-0.7827251785794115
38.0,0.5,0.0,fixed_seed0,1.5316301700285928,1.4927162235342477,-0.002232203260064125,-0.02758237160742283
38.0,0.5,0.0,fixed_seed1,1.5759060150767117,1.2378916381441996,0.026610929518938065,-0.19358573853969574
38.0,0.5,0.0,fixed_seed2,1.6686309411001108,1.2502516502027579,0.08701581507921219,-0.18553391098976146
38.0,0.5,0.0,fixed_seed3,0.9683359858126386,2.4497218218231884,-0.36918553709983826,0.5958510041236877
38.0,0.5,0.0,fixed_seed4,1.6913077451925311,1.8694999681773603,0.10178843140602112,0.21787028014659882
38.0,0.5,0.0,event_seed0,1.3796933769716069,1.918550378519407,-0.10121016949415207,0.24982376396656036
38.0,0.5,0.0,event_seed1,1.7835099688040572,1.4898019767394834,0.16185280680656433,-0.029480833560228348
38.0,0.5,0.0,event_seed2,1.708321670098905,1.5358819249733573,0.11287201195955276,0.0005375673063099384
